### task_name: narma
### 20 0
### input_signal_factor [0.1, 0.6]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_MG,0,20,0.0000,0.1000,0.2500,0.7600,9.0000,0.99799982,1.02235454,1.00027993,1.00013995
TDE_MG,0,20,0.1000,0.2000,0.4000,1.0800,0.0000,0.34823092,0.33535054,0.34989884,0.59152248
TDE_MG,0,20,0.2000,0.4000,0.5000,0.8000,0.0000,0.33455684,0.33175966,0.34054154,0.58355937
TDE_MG,0,20,0.3000,0.2500,0.4000,0.8000,0.0000,0.33452570,0.32805270,0.33424902,0.57814273
TDE_MG,0,20,0.4000,0.1500,0.6500,0.8800,0.0000,0.33140692,0.32626506,0.33593703,0.57960075
TDE_MG,0,20,0.5000,0.3000,0.7000,0.8800,0.0000,0.33337660,0.32833909,0.33587784,0.57954969
TDE_MG,0,20,0.6000,0.3000,0.5000,0.9200,0.0000,0.33050991,0.32613876,0.33530474,0.57905504
TDE_MG,0,20,0.7000,0.3500,0.2500,0.9200,0.0000,0.33506349,0.32546959,0.33182729,0.57604452
TDE_MG,0,20,0.8000,0.3000,0.3000,0.9200,0.0000,0.33104452,0.32590086,0.33373348,0.57769670
TDE_MG,0,20,0.9000,0.3000,0.4500,0.9200,0.0000,0.34035620,0.33294032,0.33891418,0.58216336
TDE_MG,0,20,1.0000,0.1500,0.6500,0.9600,0.0000,0.33425803,0.32913780,0.33940569,0.58258535
TDE_MG,1,20,0.0000,0.1000,0.2500,0.7600,9.0000,0.99799982,1.02235454,1.00027993,1.00013995
TDE_MG,1,20,0.1000,0.2500,0.4500,1.0800,0.0000,0.35024110,0.33517655,0.34864152,0.59045874
TDE_MG,1,20,0.2000,0.2500,0.7000,0.7600,0.0000,0.33492434,0.33142259,0.33859365,0.58188801
TDE_MG,1,20,0.3000,0.4000,0.3500,0.8400,0.0000,0.33753421,0.32571399,0.33474271,0.57856953
TDE_MG,1,20,0.4000,0.4000,0.6500,0.8800,0.0000,0.32745408,0.32378881,0.33279085,0.57688028
TDE_MG,1,20,0.5000,0.3500,0.3000,0.9200,0.0000,0.33061993,0.32603434,0.33951426,0.58267852
TDE_MG,1,20,0.6000,0.3500,0.3000,0.8800,0.0000,0.33460050,0.32378375,0.33273329,0.57683038
TDE_MG,1,20,0.7000,0.2500,0.4000,0.9200,0.0000,0.33326251,0.32828225,0.33490037,0.57870577
TDE_MG,1,20,0.8000,0.1000,0.5500,0.9600,0.0000,0.33882759,0.32944920,0.34107878,0.58401950
TDE_MG,1,20,0.9000,0.1500,0.6500,0.9600,0.0000,0.32758449,0.32826896,0.33501185,0.57880208
TDE_MG,1,20,1.0000,0.2500,0.3000,0.9600,0.0000,0.33532514,0.33139784,0.33743159,0.58088862
TDE_MG,2,20,0.0000,0.1000,0.2500,0.7600,9.0000,0.99799982,1.02235454,1.00027993,1.00013995
TDE_MG,2,20,0.1000,0.2000,0.5000,1.1200,0.0000,0.34879622,0.33962018,0.35054559,0.59206890
TDE_MG,2,20,0.2000,0.5500,0.3500,0.8000,0.0000,0.33381181,0.33149163,0.34225218,0.58502323
TDE_MG,2,20,0.3000,0.4500,0.4000,0.8400,0.0000,0.33862307,0.32774434,0.33814551,0.58150280
TDE_MG,2,20,0.4000,0.2000,0.5500,0.8800,0.0000,0.33907792,0.32914438,0.33713038,0.58062930
TDE_MG,2,20,0.5000,0.4000,0.3500,0.8400,0.0000,0.33653965,0.32165050,0.33066974,0.57503890
TDE_MG,2,20,0.6000,0.4000,0.3500,0.9200,0.0000,0.33283150,0.32755740,0.33668457,0.58024527
TDE_MG,2,20,0.7000,0.4500,0.6000,0.9200,0.0000,0.33641472,0.32794933,0.33480553,0.57862382
TDE_MG,2,20,0.8000,0.4000,0.3000,0.9200,0.0000,0.33419509,0.32706509,0.33551707,0.57923835
TDE_MG,2,20,0.9000,0.5000,0.4000,0.9200,0.0000,0.33551653,0.32972698,0.33781545,0.58121894
TDE_MG,2,20,1.0000,0.3000,0.3000,0.9600,0.0000,0.32732368,0.32886948,0.33622659,0.57985049
TDE_ikeda,0,20,0.0000,0.1000,0.2500,0.7600,9.0000,0.99799982,1.02235454,1.00027993,1.00013995
TDE_ikeda,0,20,0.1000,0.6000,0.5500,0.7600,0.0000,0.34706293,0.33137676,0.34830462,0.59017338
TDE_ikeda,0,20,0.2000,0.3000,0.3000,0.7600,0.0000,0.33978259,0.33123876,0.34235065,0.58510738
TDE_ikeda,0,20,0.3000,0.2500,0.5500,0.8400,0.0000,0.33768672,0.32635466,0.34041742,0.58345301
TDE_ikeda,0,20,0.4000,0.2000,0.5500,0.8800,0.0000,0.33872512,0.32751323,0.34136896,0.58426789
TDE_ikeda,0,20,0.5000,0.1500,0.4500,0.8800,0.0000,0.34172661,0.33212097,0.34126823,0.58418167
TDE_ikeda,0,20,0.6000,0.1000,0.4500,0.8800,0.0000,0.34202954,0.33455904,0.33883856,0.58209841
TDE_ikeda,0,20,0.7000,0.2000,0.6000,0.8800,0.0000,0.34328003,0.33325055,0.33778129,0.58118955
TDE_ikeda,0,20,0.8000,0.2000,0.3500,0.8800,0.0000,0.34818387,0.34450753,0.34541780,0.58772256
TDE_ikeda,0,20,0.9000,0.1500,0.4000,0.8800,0.0000,0.35224471,0.34728860,0.34817332,0.59006213
TDE_ikeda,0,20,1.0000,0.1000,0.5000,0.8800,0.0000,0.35740207,0.35132680,0.35012946,0.59171739
TDE_ikeda,1,20,0.0000,0.1000,0.2500,0.7600,9.0000,0.99799982,1.02235454,1.00027993,1.00013995
TDE_ikeda,1,20,0.1000,0.4000,0.7000,0.7600,0.0000,0.34263191,0.32807226,0.34548657,0.58778106
TDE_ikeda,1,20,0.2000,0.5000,0.3500,0.8000,0.0000,0.33218851,0.32535965,0.34277877,0.58547312
TDE_ikeda,1,20,0.3000,0.2500,0.2500,0.8000,0.0000,0.33346344,0.32356435,0.33405854,0.57797798
TDE_ikeda,1,20,0.4000,0.4500,0.2500,0.8800,0.0000,0.33449838,0.32344291,0.33623472,0.57985750
TDE_ikeda,1,20,0.5000,0.1000,0.7000,0.8800,0.0000,0.33689121,0.32580587,0.33445824,0.57832364
TDE_ikeda,1,20,0.6000,0.2500,0.2500,0.8800,0.0000,0.33967303,0.33105109,0.33630391,0.57991716
TDE_ikeda,1,20,0.7000,0.2000,0.5000,0.8800,0.0000,0.34398540,0.33547647,0.33840738,0.58172793
TDE_ikeda,1,20,0.8000,0.2500,0.4500,0.8800,0.0000,0.35356270,0.34524010,0.35186359,0.59318091
TDE_ikeda,1,20,0.9000,0.1000,0.5000,0.8800,0.0000,0.34847855,0.34516570,0.34425318,0.58673093
TDE_ikeda,1,20,1.0000,0.1500,0.3500,0.8800,0.0000,0.35725620,0.35233284,0.35290570,0.59405867
TDE_ikeda,2,20,0.0000,0.1000,0.2500,0.7600,9.0000,0.99799982,1.02235454,1.00027993,1.00013995
TDE_ikeda,2,20,0.1000,0.3500,0.7000,0.7600,0.0000,0.34585367,0.33835926,0.35366781,0.59469976
TDE_ikeda,2,20,0.2000,0.6000,0.7000,0.7600,0.0000,0.33890289,0.32893389,0.34306798,0.58572006
TDE_ikeda,2,20,0.3000,0.1500,0.5500,0.8800,0.0000,0.33938534,0.32811008,0.34632110,0.58849053
TDE_ikeda,2,20,0.4000,0.3500,0.3000,0.8800,0.0000,0.33603910,0.32790987,0.34148615,0.58436816
TDE_ikeda,2,20,0.5000,0.2000,0.2500,0.8800,0.0000,0.33602237,0.32595463,0.33610735,0.57974766
TDE_ikeda,2,20,0.6000,0.1500,0.6500,0.8800,0.0000,0.34553400,0.33602018,0.34102144,0.58397041
TDE_ikeda,2,20,0.7000,0.1500,0.3000,0.8800,0.0000,0.34318545,0.33165076,0.33648024,0.58006917
TDE_ikeda,2,20,0.8000,0.1000,0.3000,0.8800,0.0000,0.34567506,0.33866574,0.34035944,0.58340333
TDE_ikeda,2,20,0.9000,0.1500,0.3000,0.8800,0.0000,0.34982125,0.34602422,0.34677201,0.58887351
TDE_ikeda,2,20,1.0000,0.1000,0.2500,0.8800,0.0000,0.35528667,0.34798628,0.34811216,0.59001030
