### task_name: laser
### 3 0
### input_signal_factor [4.36329e-312, 4.79962e-311]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_MG,0,50,0.0000,0.2000,0.7300,0.3200,4.0000,0.99942084,0.99938225,0.99930735,0.99965362
TDE_MG,0,50,0.1000,0.7000,0.8800,0.4200,0.0000,0.08071322,0.05893249,0.10980504,0.33136844
TDE_MG,0,50,0.2000,0.7000,0.9700,0.3600,0.0000,0.07310463,0.05248543,0.10123927,0.31818119
TDE_MG,0,50,0.3000,0.9000,0.7300,0.3600,0.0000,0.06222726,0.04674441,0.10503837,0.32409623
TDE_MG,0,50,0.4000,0.6000,0.9700,0.4800,0.0000,0.05674713,0.04666275,0.10535863,0.32458994
TDE_MG,0,50,0.5000,0.5000,1.0000,0.4600,0.0000,0.05484910,0.04046030,0.10029213,0.31668932
TDE_MG,0,50,0.6000,0.5000,0.9400,0.4600,0.0000,0.05020370,0.03987006,0.08189972,0.28618126
TDE_MG,0,50,0.7000,0.7000,0.7600,0.4800,0.0000,0.05332638,0.03910828,0.08955824,0.29926283
TDE_MG,0,50,0.8000,0.6000,0.7900,0.4600,0.0000,0.05598384,0.03988543,0.52435253,0.72412190
TDE_MG,0,50,0.9000,0.7000,0.7600,0.4600,0.0000,0.04999408,0.03717057,0.08675347,0.29453942
TDE_MG,0,50,1.0000,0.7000,0.8200,0.4200,0.0000,0.04849163,0.03609830,0.08448468,0.29066248
TDE_MG,1,50,0.0000,0.2000,0.7300,0.3200,4.0000,0.99942084,0.99938225,0.99930735,0.99965362
TDE_MG,1,50,0.1000,1.2000,0.8800,0.4000,0.0000,0.09196444,0.07435124,0.12967329,0.36010178
TDE_MG,1,50,0.2000,0.5000,1.0000,0.5000,0.0000,0.06989862,0.05590645,0.16304146,0.40378393
TDE_MG,1,50,0.3000,0.7000,0.8500,0.5000,0.0000,0.06692652,0.04814537,0.10194256,0.31928446
TDE_MG,1,50,0.4000,0.7000,0.9100,0.4800,0.0000,0.05639496,0.04479035,0.13475118,0.36708471
TDE_MG,1,50,0.5000,0.8000,0.7300,0.4600,0.0000,0.05496545,0.04332286,0.09075314,0.30125261
TDE_MG,1,50,0.6000,0.7000,0.9400,0.4400,0.0000,0.05384528,0.04281700,0.09181874,0.30301607
