### task_name: narma
### 10 0
### input_signal_factor [0.1, 0.6]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_MG,0,50,0.0000,0.1000,0.2200,0.8200,9.0000,0.99476746,1.01240447,0.99507361,0.99753377
TDE_MG,0,50,0.1000,0.5500,0.3600,0.8200,0.0000,0.22984499,0.20375684,0.20871302,0.45685120
TDE_MG,0,50,0.2000,0.4500,0.4000,0.8200,0.0000,0.19978213,0.17271995,0.18738271,0.43287725
TDE_MG,0,50,0.3000,0.6000,0.3800,0.8200,0.0000,0.18227040,0.15730610,0.17482980,0.41812654
TDE_MG,0,50,0.4000,0.6000,0.3800,0.8400,0.0000,0.17079270,0.14998713,0.16784688,0.40969120
TDE_MG,0,50,0.5000,0.5500,0.2800,0.8600,0.0000,0.16750413,0.14713546,0.16388408,0.40482598
TDE_MG,0,50,0.6000,0.5500,0.2800,0.8600,0.0000,0.16285322,0.14819267,0.16122286,0.40152567
TDE_MG,0,50,0.7000,0.5500,0.3400,0.9200,0.0000,0.16548727,0.14990243,0.16336853,0.40418873
TDE_MG,0,50,0.8000,0.4000,0.3200,0.9200,0.0000,0.17139180,0.15309535,0.16713257,0.40881851
TDE_MG,0,50,0.9000,0.5500,0.2800,0.9200,0.0000,0.16567845,0.14976210,0.16362048,0.40450028
TDE_MG,0,50,1.0000,0.4500,0.3600,0.9400,0.0000,0.16833606,0.14892236,0.16531005,0.40658339
TDE_MG,1,50,0.0000,0.1000,0.2200,0.8200,9.0000,0.99476746,1.01240447,0.99507361,0.99753377
TDE_MG,1,50,0.1000,0.6000,0.2800,0.8400,0.0000,0.23515692,0.20815897,0.21153481,0.45992913
TDE_MG,1,50,0.2000,0.4000,0.3600,0.8400,0.0000,0.20941398,0.18239487,0.19439463,0.44090207
TDE_MG,1,50,0.3000,0.5000,0.4000,0.8200,0.0000,0.17944171,0.15507449,0.17318784,0.41615843
TDE_MG,1,50,0.4000,0.5000,0.3600,0.8600,0.0000,0.17418864,0.14938615,0.16520444,0.40645349
