### task_name: narma
### 10 0
### input_signal_factor [0.4, 0.6]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_MG,0,100,0.0000,0.4000,0.2200,0.7600,9.0000,0.99474390,1.00624422,0.99465624,0.99732454
TDE_MG,0,100,0.1000,0.4400,0.3600,0.7600,0.0000,0.19518710,0.18701758,0.19159608,0.43771690
TDE_MG,0,100,0.2000,0.5800,0.2200,1.1200,0.0000,0.18547779,0.17257412,0.18896066,0.43469605
TDE_MG,0,100,0.3000,0.5400,0.2800,1.1200,0.0000,0.16885617,0.16235920,0.16902331,0.41112444
TDE_MG,0,100,0.4000,0.5800,0.3600,1.0400,0.0000,0.17416907,0.16482413,0.17416798,0.41733438
TDE_MG,0,100,0.5000,0.4400,0.3000,1.0800,0.0000,0.18094681,0.16684354,0.18011796,0.42440306
TDE_MG,0,100,0.6000,0.4200,0.3600,1.0800,0.0000,0.16870127,0.16357949,0.16990134,0.41219091
TDE_MG,0,100,0.7000,0.4400,0.3200,1.0800,0.0000,0.17280603,0.16323332,0.17317907,0.41614789
TDE_MG,0,100,0.8000,0.6000,0.3200,0.9200,0.0000,0.16537268,0.16659493,0.16294410,0.40366335
TDE_MG,0,100,0.9000,0.5600,0.2600,1.0400,0.0000,0.17362490,0.16998328,0.17618238,0.41974085
TDE_MG,0,100,1.0000,0.4400,0.3800,0.9200,0.0000,0.16787800,0.16930385,0.16598172,0.40740854
TDE_MG,1,100,0.0000,0.4000,0.2200,0.7600,9.0000,0.99474390,1.00624422,0.99465624,0.99732454
TDE_MG,1,100,0.1000,0.5600,0.4000,0.7600,0.0000,0.19309497,0.18489809,0.19368996,0.44010221
TDE_MG,1,100,0.2000,0.4600,0.3200,0.7600,0.0000,0.18069682,0.17530822,0.17908199,0.42318080
TDE_MG,1,100,0.3000,0.5600,0.3400,1.0400,0.0000,0.17552852,0.16778296,0.17642013,0.42002396
TDE_MG,1,100,0.4000,0.4800,0.2600,1.1200,0.0000,0.17601764,0.16637382,0.17299428,0.41592581
TDE_MG,1,100,0.5000,0.4400,0.4000,1.0000,0.0000,0.17371987,0.16595477,0.17721090,0.42096425
TDE_MG,1,100,0.6000,0.5200,0.2200,1.0800,0.0000,0.17263741,0.16338015,0.17464524,0.41790577
TDE_MG,1,100,0.7000,0.4400,0.2600,1.0400,0.0000,0.17825295,0.16433484,0.18398297,0.42893237
TDE_MG,1,100,0.8000,0.5400,0.2200,1.0800,0.0000,0.17193315,0.16541756,0.16958083,0.41180193
TDE_MG,1,100,0.9000,0.5200,0.2400,1.0400,0.0000,0.17723233,0.16561190,0.17745383,0.42125270
TDE_MG,1,100,1.0000,0.4800,0.3000,0.9600,0.0000,0.17453498,0.17631892,0.17515950,0.41852061
TDE_MG,2,100,0.0000,0.4000,0.2200,0.7600,9.0000,0.99474390,1.00624422,0.99465624,0.99732454
TDE_MG,2,100,0.1000,0.5600,0.4000,1.1200,0.0000,0.19569056,0.18574343,0.19306872,0.43939586
TDE_MG,2,100,0.2000,0.4800,0.2800,1.1200,0.0000,0.19366706,0.17572427,0.19435430,0.44085632
TDE_MG,2,100,0.3000,0.4800,0.2800,1.1200,0.0000,0.18346969,0.17049166,0.18006299,0.42433829
TDE_MG,2,100,0.4000,0.4000,0.2200,1.1200,0.0000,0.17406750,0.16246682,0.17175295,0.41443087
