### task_name: narma
### 20 0
### input_signal_factor [0.4, 0.6]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_MG,0,100,0.0000,0.4000,0.2500,0.7600,9.0000,0.99799982,1.02235510,1.00028011,1.00014004
TDE_MG,0,100,0.1000,0.4000,0.2500,0.7600,0.0000,0.27907562,0.26227682,0.28073585,0.52984512
TDE_MG,0,100,0.2000,0.5800,0.3000,0.7600,0.0000,0.26519700,0.25694110,0.27358286,0.52305149
TDE_MG,0,100,0.3000,0.4600,0.2500,0.8800,0.0000,0.26722575,0.25662363,0.27520197,0.52459696
TDE_MG,0,100,0.4000,0.4200,0.3500,0.8800,0.0000,0.26108248,0.25216448,0.27353397,0.52300475
TDE_MG,0,100,0.5000,0.4200,0.4000,0.8400,0.0000,0.27146489,0.26073695,0.27995301,0.52910586
TDE_MG,0,100,0.6000,0.5600,0.3000,0.9200,0.0000,0.26455393,0.26063577,0.27920809,0.52840145
TDE_MG,0,100,0.7000,0.5000,0.2500,0.9200,0.0000,0.26668911,0.25825036,0.27364430,0.52311022
TDE_MG,0,100,0.8000,0.5400,0.2500,0.8800,0.0000,0.27423068,0.26515102,0.28010198,0.52924661
TDE_MG,0,100,0.9000,0.4400,0.3000,0.9600,0.0000,0.26817305,0.26513927,0.28274552,0.53173820
TDE_MG,0,100,1.0000,0.4800,0.4000,0.9200,0.0000,0.27430183,0.26736160,0.28057315,0.52969157
TDE_MG,1,100,0.0000,0.4000,0.2500,0.7600,9.0000,0.99799982,1.02235510,1.00028011,1.00014004
TDE_MG,1,100,0.1000,0.5000,0.6000,0.7600,0.0000,0.26594929,0.25785654,0.27198710,0.52152382
TDE_MG,1,100,0.2000,0.4800,0.4000,0.8000,0.0000,0.26437771,0.25364361,0.27218233,0.52171096
TDE_MG,1,100,0.3000,0.4800,0.4000,0.8400,0.0000,0.27094003,0.25796834,0.27507045,0.52447160
TDE_MG,1,100,0.4000,0.4400,0.3000,0.8800,0.0000,0.26600680,0.25965028,0.27207613,0.52160917
TDE_MG,1,100,0.5000,0.4000,0.4500,0.8800,0.0000,0.26528692,0.26026174,0.27756759,0.52684684
TDE_MG,1,100,0.6000,0.5600,0.2500,0.9200,0.0000,0.26447027,0.25841462,0.27182319,0.52136666
TDE_MG,1,100,0.7000,0.4800,0.4000,0.8800,0.0000,0.27228408,0.26418311,0.28026928,0.52940464
TDE_MG,1,100,0.8000,0.4200,0.2500,0.9600,0.0000,0.26141783,0.25618677,0.26875486,0.51841572
TDE_MG,1,100,0.9000,0.4000,0.3000,0.9600,0.0000,0.26461310,0.25837800,0.27379947,0.52325852
TDE_MG,1,100,1.0000,0.4800,0.3000,0.9200,0.0000,0.27116142,0.25993045,0.27934098,0.52852718
TDE_MG,2,100,0.0000,0.4000,0.2500,0.7600,9.0000,0.99799982,1.02235510,1.00028011,1.00014004
TDE_MG,2,100,0.1000,0.4400,0.2500,0.8000,0.0000,0.28127317,0.26825277,0.28373269,0.53266565
TDE_MG,2,100,0.2000,0.5000,0.3500,0.7600,0.0000,0.26968430,0.25844477,0.27515998,0.52455694
TDE_MG,2,100,0.3000,0.5600,0.3500,0.8800,0.0000,0.26590882,0.25744656,0.27533452,0.52472328
TDE_MG,2,100,0.4000,0.4000,0.4000,0.8800,0.0000,0.26309523,0.25441610,0.27030344,0.51990715
TDE_MG,2,100,0.5000,0.4800,0.2500,0.9200,0.0000,0.26045265,0.25246154,0.27137610,0.52093772
TDE_MG,2,100,0.6000,0.5000,0.3500,0.8800,0.0000,0.26997220,0.26177673,0.27922860,0.52842086
TDE_MG,2,100,0.7000,0.4200,0.3000,0.9200,0.0000,0.26966876,0.25977418,0.27786633,0.52713028
TDE_MG,2,100,0.8000,0.6000,0.2500,0.9200,0.0000,0.26893289,0.26006338,0.27463378,0.52405514
TDE_MG,2,100,0.9000,0.4200,0.3000,0.9200,0.0000,0.27016596,0.26232368,0.27945972,0.52863950
TDE_MG,2,100,1.0000,0.5600,0.2500,0.9600,0.0000,0.26254475,0.26322644,0.27944761,0.52862805
TDE_ikeda,0,100,0.0000,0.4000,0.2500,0.7600,9.0000,0.99799982,1.02235510,1.00028011,1.00014004
TDE_ikeda,0,100,0.1000,0.5400,0.3000,0.7600,0.0000,0.28416788,0.27098288,0.29281491,0.54112375
TDE_ikeda,0,100,0.2000,0.6000,0.2500,0.8000,0.0000,0.26996962,0.25918748,0.28155631,0.53061880
TDE_ikeda,0,100,0.3000,0.4200,0.2500,0.8800,0.0000,0.26712879,0.25780298,0.27689069,0.52620404
TDE_ikeda,0,100,0.4000,0.4000,0.2500,0.8800,0.0000,0.27336844,0.26124206,0.28132994,0.53040545
TDE_ikeda,0,100,0.5000,0.5000,0.3000,0.8800,0.0000,0.27264483,0.26231597,0.27980038,0.52896161
TDE_ikeda,0,100,0.6000,0.5400,0.2500,0.8800,0.0000,0.26996423,0.26334653,0.27936270,0.52854773
TDE_ikeda,0,100,0.7000,0.4200,0.2500,0.8800,0.0000,0.27390293,0.26824600,0.28055119,0.52967084
TDE_ikeda,0,100,0.8000,0.4000,0.3500,0.8800,0.0000,0.27705461,0.27513397,0.28822372,0.53686472
TDE_ikeda,0,100,0.9000,0.4000,0.3500,0.8800,0.0000,0.28733509,0.28157418,0.29240788,0.54074752
TDE_ikeda,0,100,1.0000,0.5200,0.3000,0.8800,0.0000,0.28664047,0.28135918,0.29064595,0.53911590
TDE_ikeda,1,100,0.0000,0.4000,0.2500,0.7600,9.0000,0.99799982,1.02235510,1.00028011,1.00014004
TDE_ikeda,1,100,0.1000,0.4200,0.4500,0.7600,0.0000,0.28424733,0.26691158,0.28963004,0.53817287
TDE_ikeda,1,100,0.2000,0.4800,0.5000,0.7600,0.0000,0.27806921,0.26279303,0.28030787,0.52944109
TDE_ikeda,1,100,0.3000,0.5000,0.5000,0.8000,0.0000,0.26943130,0.26345247,0.28013912,0.52928170
TDE_ikeda,1,100,0.4000,0.4800,0.2500,0.8800,0.0000,0.26914401,0.25944523,0.27885531,0.52806752
TDE_ikeda,1,100,0.5000,0.6000,0.2500,0.8800,0.0000,0.26505238,0.25827794,0.27460244,0.52402523
TDE_ikeda,1,100,0.6000,0.5800,0.2500,0.8800,0.0000,0.27103253,0.26519353,0.28003531,0.52918363
TDE_ikeda,1,100,0.7000,0.4600,0.2500,0.8800,0.0000,0.27719181,0.27066741,0.28598191,0.53477276
TDE_ikeda,1,100,0.8000,0.4400,0.3000,0.8800,0.0000,0.28164871,0.27474692,0.28741704,0.53611290
TDE_ikeda,1,100,0.9000,0.4000,0.3500,0.8800,0.0000,0.27714126,0.27328157,0.28708012,0.53579858
TDE_ikeda,1,100,1.0000,0.4000,0.3500,0.8800,0.0000,0.28203133,0.27951588,0.28569688,0.53450620
TDE_ikeda,2,100,0.0000,0.4000,0.2500,0.7600,9.0000,0.99799982,1.02235510,1.00028011,1.00014004
TDE_ikeda,2,100,0.1000,0.4000,0.3500,0.7600,0.0000,0.28265749,0.26816976,0.28785964,0.53652552
TDE_ikeda,2,100,0.2000,0.4200,0.2500,0.8000,0.0000,0.27616107,0.26168090,0.28501031,0.53386356
TDE_ikeda,2,100,0.3000,0.4000,0.4000,0.8400,0.0000,0.27095863,0.26281736,0.28468916,0.53356271
TDE_ikeda,2,100,0.4000,0.4800,0.2500,0.8800,0.0000,0.27162276,0.26301993,0.27945437,0.52863444
TDE_ikeda,2,100,0.5000,0.4400,0.3000,0.8800,0.0000,0.27395803,0.26655621,0.28280443,0.53179360
TDE_ikeda,2,100,0.6000,0.4800,0.3000,0.8800,0.0000,0.27414403,0.26762612,0.27873566,0.52795422
TDE_ikeda,2,100,0.7000,0.5200,0.2500,0.8800,0.0000,0.28173860,0.27250663,0.28571936,0.53452723
TDE_ikeda,2,100,0.8000,0.4400,0.2500,0.8800,0.0000,0.27558207,0.27254240,0.28362400,0.53256361
TDE_ikeda,2,100,0.9000,0.5000,0.2500,0.8800,0.0000,0.28661491,0.28054927,0.29084899,0.53930417
TDE_ikeda,2,100,1.0000,0.5200,0.3500,0.8800,0.0000,0.28314149,0.27998373,0.28714557,0.53585965
