### task_name: narma
### 10 0
### input_signal_factor [0.1, 0.6]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_MG,0,50,0.0000,0.1000,0.2200,0.7800,9.0000,0.99474390,1.00624383,0.99465622,0.99732453
TDE_MG,0,50,0.1000,0.5000,0.2400,0.7800,0.0000,0.24964452,0.23471544,0.24126570,0.49118805
TDE_MG,0,50,0.2000,0.5500,0.3200,0.7800,0.0000,0.22045399,0.20720537,0.20788421,0.45594320
TDE_MG,0,50,0.3000,0.4500,0.2600,0.7800,0.0000,0.21335018,0.20297911,0.19949732,0.44665123
TDE_MG,0,50,0.4000,0.6000,0.3200,0.8700,0.0000,0.20422148,0.19363396,0.19447111,0.44098879
TDE_MG,0,50,0.5000,0.5500,0.2800,0.7800,0.0000,0.19237377,0.18976364,0.18219372,0.42684156
TDE_MG,0,50,0.6000,0.6000,0.3400,0.8100,0.0000,0.18735986,0.18871094,0.17902609,0.42311475
TDE_MG,0,50,0.7000,0.5000,0.2600,0.8400,0.0000,0.18745699,0.18843116,0.17982454,0.42405723
TDE_MG,0,50,0.8000,0.6000,0.3000,0.8700,0.0000,0.19054104,0.19086470,0.18341220,0.42826650
TDE_MG,0,50,0.9000,0.4500,0.3200,0.9000,0.0000,0.19018344,0.18784144,0.18233574,0.42700789
TDE_MG,0,50,1.0000,0.4500,0.3200,0.9000,0.0000,0.18989988,0.18660273,0.17855521,0.42255794
TDE_MG,1,50,0.0000,0.1000,0.2200,0.7800,9.0000,0.99474390,1.00624383,0.99465622,0.99732453
TDE_MG,1,50,0.1000,0.6000,0.4000,0.7800,0.0000,0.23409823,0.22304494,0.23019989,0.47979151
TDE_MG,1,50,0.2000,0.4500,0.3400,0.7800,0.0000,0.22453688,0.21247877,0.21485601,0.46352563
TDE_MG,1,50,0.3000,0.6000,0.3200,0.7800,0.0000,0.20562918,0.19630853,0.19129567,0.43737361
TDE_MG,1,50,0.4000,0.5000,0.4000,0.8400,0.0000,0.19678838,0.19151824,0.18422100,0.42920974
TDE_MG,1,50,0.5000,0.6000,0.2400,0.8100,0.0000,0.19012389,0.18573153,0.18025636,0.42456608
TDE_MG,1,50,0.6000,0.5500,0.3800,0.8400,0.0000,0.18826481,0.18903137,0.18220655,0.42685660
TDE_MG,1,50,0.7000,0.5500,0.2800,0.9900,0.0000,0.18922473,0.18291020,0.17947574,0.42364577
TDE_MG,1,50,0.8000,0.5000,0.3000,0.8700,0.0000,0.18812900,0.18761225,0.17963414,0.42383268
TDE_MG,1,50,0.9000,0.5500,0.2400,0.9000,0.0000,0.19328101,0.18809872,0.18218104,0.42682671
TDE_MG,1,50,1.0000,0.3500,0.3200,0.9000,0.0000,0.19280252,0.18977070,0.18380386,0.42872352
TDE_MG,2,50,0.0000,0.1000,0.2200,0.7800,9.0000,0.99474390,1.00624383,0.99465622,0.99732453
TDE_MG,2,50,0.1000,0.5000,0.2400,0.7800,0.0000,0.24551824,0.23201726,0.23865507,0.48852335
TDE_MG,2,50,0.2000,0.3000,0.2200,0.7800,0.0000,0.22332330,0.20876962,0.20921744,0.45740293
TDE_MG,2,50,0.3000,0.5500,0.3800,0.7800,0.0000,0.20806986,0.20041238,0.19591615,0.44262417
TDE_MG,2,50,0.4000,0.6000,0.4000,0.7800,0.0000,0.19464496,0.19255045,0.18681949,0.43222620
TDE_MG,2,50,0.5000,0.5500,0.2200,1.0200,0.0000,0.19459625,0.18722902,0.18890383,0.43463068
TDE_MG,2,50,0.6000,0.3500,0.2200,1.0500,0.0000,0.19510164,0.19107662,0.18436948,0.42938268
TDE_MG,2,50,0.7000,0.5000,0.4000,0.8100,0.0000,0.18328628,0.18435810,0.17554412,0.41897986
TDE_MG,2,50,0.8000,0.5500,0.4000,0.8700,0.0000,0.18512537,0.18851257,0.17965324,0.42385521
TDE_MG,2,50,0.9000,0.4500,0.2600,0.9000,0.0000,0.18993484,0.18772215,0.17986707,0.42410738
TDE_MG,2,50,1.0000,0.4500,0.3800,0.9000,0.0000,0.18614194,0.18724623,0.17892395,0.42299403
TDE_ikeda,0,50,0.0000,0.1000,0.2200,0.7800,9.0000,0.99474390,1.00624383,0.99465622,0.99732453
TDE_ikeda,0,50,0.1000,0.4500,0.3400,1.0500,0.0000,0.24637327,0.24244239,0.22954347,0.47910695
TDE_ikeda,0,50,0.2000,0.4500,0.3400,1.0200,0.0000,0.22021332,0.21133063,0.20597768,0.45384764
TDE_ikeda,0,50,0.3000,0.4500,0.3800,0.8100,0.0000,0.20517118,0.19573806,0.19076855,0.43677059
TDE_ikeda,0,50,0.4000,0.6000,0.2600,0.9600,0.0000,0.19648140,0.19092457,0.18865251,0.43434147
TDE_ikeda,0,50,0.5000,0.5500,0.4000,0.9600,0.0000,0.19435724,0.18858421,0.18499757,0.43011344
TDE_ikeda,0,50,0.6000,0.3500,0.3800,0.9000,0.0000,0.19196850,0.18834958,0.18269293,0.42742593
TDE_ikeda,0,50,0.7000,0.5000,0.3400,0.8700,0.0000,0.19382801,0.18996216,0.18374284,0.42865235
TDE_ikeda,0,50,0.8000,0.4000,0.4000,0.8700,0.0000,0.19220060,0.19104990,0.18003052,0.42430004
TDE_ikeda,0,50,0.9000,0.5500,0.4000,0.8700,0.0000,0.18580281,0.18927079,0.18136004,0.42586387
