### task_name: henon
### 5 0
### input_signal_factor [4.56049e-312, 5.01654e-311]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_MG,0,300,0.0000,1.5000,0.7400,0.3200,9.0000,0.99994616,1.00009564,1.00028745,1.00014371
TDE_MG,0,300,0.1000,2.0000,0.9800,0.4200,3.0000,0.59800944,0.67371560,0.61815229,0.78622661
TDE_MG,0,300,0.2000,2.5000,1.0600,0.5000,1.0000,0.44374488,0.54472583,0.47194425,0.68698199
TDE_MG,0,300,0.3000,2.2000,1.1000,0.4000,0.0000,0.31803289,0.42511709,0.35449100,0.59539146
TDE_MG,0,300,0.4000,2.3000,0.9800,0.3600,0.0000,0.23765971,0.32864158,0.28085467,0.52995723
TDE_MG,0,300,0.5000,2.5000,1.0200,0.4200,0.0000,0.20388260,0.26774785,0.23187480,0.48153380
TDE_MG,0,300,0.6000,2.4000,1.0200,0.4200,0.0000,0.16229901,0.21295303,0.18033387,0.42465736
TDE_MG,0,300,0.7000,2.5000,1.1000,0.4600,0.0000,0.12745190,0.16654246,0.13800188,0.37148604
TDE_MG,0,300,0.8000,2.5000,1.1000,0.4400,0.0000,0.10498242,0.13614631,0.11769705,0.34307004
TDE_MG,0,300,0.9000,2.3000,1.1000,0.5000,0.0000,0.08736815,0.11075724,0.09601623,0.30986485
TDE_MG,0,300,1.0000,2.3000,1.0600,0.5000,0.0000,0.07707942,0.10214514,0.08419118,0.29015716
TDE_MG,1,300,0.0000,1.5000,0.7400,0.3200,9.0000,0.99994616,1.00009564,1.00028745,1.00014371
TDE_MG,1,300,0.1000,2.5000,1.1000,0.3200,0.0000,0.58935685,0.68259253,0.62888619,0.79302345
TDE_MG,1,300,0.2000,2.4000,1.0600,0.5000,1.0000,0.44384074,0.55615883,0.44875584,0.66989241
TDE_MG,1,300,0.3000,2.4000,1.0600,0.3200,0.0000,0.33890016,0.43563927,0.36994971,0.60823492
TDE_MG,1,300,0.4000,2.3000,1.1000,0.5000,0.0000,0.24128660,0.33100998,0.28191127,0.53095317
TDE_MG,1,300,0.5000,2.2000,0.9800,0.4600,0.0000,0.20111337,0.27374969,0.22649764,0.47591768
TDE_MG,1,300,0.6000,2.4000,1.1000,0.5000,0.0000,0.15361577,0.20665005,0.17449055,0.41772066
TDE_MG,1,300,0.7000,2.5000,1.1000,0.5000,0.0000,0.12438421,0.16756232,0.14104981,0.37556599
TDE_MG,1,300,0.8000,2.5000,1.0600,0.5000,0.0000,0.09342615,0.12572579,0.10931069,0.33062167
TDE_MG,1,300,0.9000,2.5000,1.1000,0.4400,0.0000,0.09109397,0.11246908,0.09318199,0.30525726
TDE_MG,1,300,1.0000,2.5000,1.0200,0.5000,0.0000,0.09323156,0.10726455,0.09534529,0.30878033
TDE_MG,2,300,0.0000,1.5000,0.7400,0.3200,9.0000,0.99994616,1.00009564,1.00028745,1.00014371
TDE_MG,2,300,0.1000,1.7000,0.9800,0.4600,3.0000,0.60767333,0.67991344,0.64415230,0.80259099
TDE_MG,2,300,0.2000,2.5000,1.0200,0.4600,0.0000,0.45480536,0.56465466,0.47011223,0.68564731
TDE_MG,2,300,0.3000,2.4000,0.9800,0.3400,0.0000,0.32572724,0.42783636,0.36453307,0.60376574
TDE_MG,2,300,0.4000,2.3000,1.0600,0.3400,0.0000,0.26177641,0.32160002,0.28170895,0.53076261
TDE_MG,2,300,0.5000,2.3000,1.0600,0.4400,0.0000,0.19838183,0.26546876,0.22785628,0.47734294
TDE_MG,2,300,0.6000,2.4000,1.1000,0.5000,0.0000,0.14690054,0.21061649,0.17298772,0.41591793
TDE_MG,2,300,0.7000,2.5000,1.0600,0.4600,0.0000,0.12888231,0.16829681,0.14124578,0.37582679
TDE_MG,2,300,0.8000,2.4000,1.0600,0.4800,0.0000,0.09952929,0.13461529,0.11193517,0.33456713
TDE_MG,2,300,0.9000,2.5000,1.0600,0.4800,0.0000,0.09331702,0.11462725,0.09799656,0.31304402
TDE_MG,2,300,1.0000,2.5000,1.0600,0.4600,0.0000,0.08619970,0.10223827,0.08735988,0.29556704
TDE_ikeda,0,300,0.0000,8.0000,0.7400,0.3200,9.0000,0.99994616,1.00009564,1.00028745,1.00014371
TDE_ikeda,0,300,0.1000,10.8000,0.9400,0.3600,2.0000,0.26858805,0.33062092,0.29500000,0.54313903
TDE_ikeda,0,300,0.2000,10.8000,0.9400,0.3200,0.0000,0.14247034,0.18920029,0.17464332,0.41790348
TDE_ikeda,0,300,0.3000,9.2000,1.1000,0.3200,0.0000,0.06494098,0.08983864,0.08128738,0.28510942
TDE_ikeda,0,300,0.4000,10.0000,1.0200,0.3200,0.0000,0.03133546,0.04977676,0.04412233,0.21005317
TDE_ikeda,0,300,0.5000,9.6000,1.0200,0.3200,0.0000,0.01430250,0.02324454,0.02026844,0.14236728
TDE_ikeda,0,300,0.6000,9.6000,1.0600,0.3400,1.0000,0.00894506,0.01481031,0.01245026,0.11158072
TDE_ikeda,0,300,0.7000,10.0000,0.9000,0.4400,0.0000,0.00446698,0.00730118,0.00645290,0.08032996
TDE_ikeda,0,300,0.8000,9.6000,0.9000,0.3800,0.0000,0.00243454,0.00385786,0.00366612,0.06054850
TDE_ikeda,0,300,0.9000,8.4000,1.0600,0.3200,0.0000,0.00144746,0.00218860,0.00190465,0.04364226
TDE_ikeda,0,300,1.0000,8.4000,0.9800,0.3200,0.0000,0.00077891,0.00122285,0.00113002,0.03361572
TDE_ikeda,1,300,0.0000,8.0000,0.7400,0.3200,9.0000,0.99994616,1.00009564,1.00028745,1.00014371
TDE_ikeda,1,300,0.1000,10.4000,0.9800,0.4000,0.0000,0.25729336,0.31652009,0.29381220,0.54204446
TDE_ikeda,1,300,0.2000,10.8000,0.9400,0.4200,0.0000,0.14457627,0.18248409,0.17429039,0.41748100
TDE_ikeda,1,300,0.3000,10.4000,0.9800,0.3800,0.0000,0.06205280,0.09086655,0.08554074,0.29247348
TDE_ikeda,1,300,0.4000,10.0000,0.9800,0.4200,0.0000,0.03144315,0.04410141,0.04253653,0.20624385
TDE_ikeda,1,300,0.5000,10.0000,0.9800,0.3200,0.0000,0.01662471,0.02667839,0.02288218,0.15126856
TDE_ikeda,1,300,0.6000,11.2000,0.8200,0.3800,0.0000,0.00793788,0.01259844,0.01052027,0.10256836
TDE_ikeda,1,300,0.7000,8.8000,0.9800,0.4200,1.0000,0.00382707,0.00709552,0.00613048,0.07829738
TDE_ikeda,1,300,0.8000,10.8000,0.8600,0.3200,0.0000,0.00196299,0.00319737,0.00257263,0.05072108
TDE_ikeda,1,300,0.9000,12.0000,0.7400,0.3400,0.0000,0.00114696,0.00202028,0.00176990,0.04207013
