### task_name: approx
### 3 5
### input_signal_factor [4.71034e-312, 5.18137e-311]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_MG,0,20,0.0000,5.0000,0.7400,0.2200,9.0000,0.99999997,1.00031259,1.00000216,1.00000108
TDE_MG,0,20,0.1000,5.4000,0.9800,0.2400,1.0000,0.64839557,0.66623453,0.66547522,0.81576664
TDE_MG,0,20,0.2000,5.6000,0.9000,0.3600,0.0000,0.61993887,0.63843267,0.65138986,0.80708727
TDE_MG,0,20,0.3000,6.8000,0.7400,0.4000,0.0000,0.62131116,0.64182761,0.65235439,0.80768458
TDE_MG,0,20,0.4000,6.0000,0.8600,0.2200,0.0000,0.62369175,0.64430394,0.65118136,0.80695809
TDE_MG,0,20,0.5000,5.4000,0.9400,0.2400,0.0000,0.65000552,0.67154485,0.67287771,0.82029123
TDE_MG,0,20,0.6000,6.6000,0.7800,0.2400,2.0000,0.66261765,0.68845375,0.69171469,0.83169387
TDE_MG,0,20,0.7000,6.2000,0.7800,0.3000,3.0000,0.70816577,0.72288439,0.72931790,0.85400111
TDE_MG,0,20,0.8000,5.6000,0.9800,0.3400,2.0000,0.70803795,0.73409091,0.73008945,0.85445272
TDE_MG,0,20,0.9000,6.0000,0.7800,0.4000,5.0000,0.76138658,0.77522843,0.76862771,0.87671416
TDE_MG,0,20,1.0000,5.6000,0.7400,0.3400,0.0000,0.94283596,0.94292459,0.94316749,0.97116810
TDE_MG,1,20,0.0000,5.0000,0.7400,0.2200,9.0000,0.99999997,1.00031259,1.00000216,1.00000108
TDE_MG,1,20,0.1000,7.0000,1.0200,0.3200,4.0000,0.80972022,0.81657295,0.80876497,0.89931361
TDE_MG,1,20,0.2000,6.6000,0.7800,0.3400,0.0000,0.62477493,0.64385441,0.65274071,0.80792370
TDE_MG,1,20,0.3000,6.8000,0.7800,0.3600,0.0000,0.64654571,0.66775603,0.66912879,0.81800293
TDE_MG,1,20,0.4000,6.0000,0.8600,0.3600,0.0000,0.63297511,0.65211860,0.65733177,0.81075999
TDE_MG,1,20,0.5000,5.8000,0.8600,0.2200,0.0000,0.62846252,0.65190341,0.66354636,0.81458355
TDE_MG,1,20,0.6000,5.0000,1.0200,0.3200,0.0000,0.63151781,0.65248249,0.65846011,0.81145555
TDE_MG,1,20,0.7000,5.4000,0.9000,0.3000,3.0000,0.68106885,0.71093090,0.72013803,0.84860947
TDE_MG,1,20,0.8000,6.2000,0.7400,0.2400,0.0000,0.93574182,0.92911490,0.92913379,0.96391586
TDE_MG,1,20,0.9000,5.2000,0.7400,0.3000,4.0000,0.95008788,0.95370197,0.95653622,0.97802670
TDE_MG,1,20,1.0000,5.8000,0.7400,0.2800,4.0000,0.94993804,0.94997364,0.94894889,0.97414008
TDE_MG,2,20,0.0000,5.0000,0.7400,0.2200,9.0000,0.99999997,1.00031259,1.00000216,1.00000108
TDE_MG,2,20,0.1000,6.2000,0.8600,0.2400,0.0000,0.64492880,0.66482507,0.66393754,0.81482363
TDE_MG,2,20,0.2000,5.4000,0.9400,0.2400,1.0000,0.62063928,0.64026645,0.64916544,0.80570804
TDE_MG,2,20,0.3000,5.0000,1.0600,0.2400,1.0000,0.65745747,0.67459355,0.67887874,0.82394098
TDE_MG,2,20,0.4000,6.8000,0.7400,0.2600,0.0000,0.64321220,0.67981963,0.68355936,0.82677649
TDE_MG,2,20,0.5000,5.2000,0.9800,0.2400,3.0000,0.68408366,0.70679369,0.70194944,0.83782423
TDE_MG,2,20,0.6000,5.2000,0.9400,0.2400,3.0000,0.71011895,0.73627479,0.72681050,0.85253182
TDE_MG,2,20,0.7000,7.0000,0.7400,0.3600,0.0000,0.69057248,0.71876071,0.71055473,0.84294409
TDE_MG,2,20,0.8000,6.6000,0.8600,0.3600,4.0000,0.81838969,0.83260973,0.83341062,0.91291326
TDE_MG,2,20,0.9000,5.8000,0.7800,0.2200,4.0000,0.84738438,0.85773071,0.85738980,0.92595345
TDE_MG,2,20,1.0000,5.0000,0.8600,0.2600,4.0000,0.96299774,0.96737269,0.96618838,0.98294882
TDE_ikeda,0,20,0.0000,10.0000,0.7400,0.2200,9.0000,0.99999997,1.00031259,1.00000216,1.00000108
TDE_ikeda,0,20,0.1000,14.0000,0.9400,0.3400,0.0000,0.00351667,0.00359496,0.00343198,0.05858311
TDE_ikeda,0,20,0.2000,14.5000,0.9000,0.2800,0.0000,0.00196797,0.00203612,0.00201993,0.04494364
TDE_ikeda,0,20,0.3000,14.5000,0.9000,0.3600,0.0000,0.00514767,0.00518832,0.00523536,0.07235577
TDE_ikeda,0,20,0.4000,14.0000,0.9400,0.2600,0.0000,0.00999854,0.00964413,0.00999562,0.09997807
TDE_ikeda,0,20,0.5000,12.5000,1.0600,0.3400,0.0000,0.07697968,0.07787553,0.08130926,0.28514779
TDE_ikeda,0,20,0.6000,13.5000,0.9800,0.2800,3.0000,0.08771990,0.08697873,0.08928089,0.29879907
TDE_ikeda,0,20,0.7000,12.0000,1.1000,0.2600,3.0000,0.11661389,0.11563254,0.10728081,0.32753749
TDE_ikeda,0,20,0.8000,13.5000,0.9800,0.3200,0.0000,0.23333423,0.24441612,0.24152212,0.49144900
TDE_ikeda,0,20,0.9000,12.0000,1.1000,0.3800,5.0000,0.38453290,0.40674868,0.38378173,0.61950119
TDE_ikeda,0,20,1.0000,10.0000,0.8200,0.3200,0.0000,0.99459376,0.99463452,1.00399293,1.00199448
TDE_ikeda,1,20,0.0000,10.0000,0.7400,0.2200,9.0000,0.99999997,1.00031259,1.00000216,1.00000108
TDE_ikeda,1,20,0.1000,12.0000,1.1000,0.2600,0.0000,0.00676820,0.00705985,0.00674189,0.08210901
TDE_ikeda,1,20,0.2000,14.5000,0.9000,0.2600,0.0000,0.00313292,0.00320544,0.00327789,0.05725289
TDE_ikeda,1,20,0.3000,14.5000,0.9000,0.2600,0.0000,0.00934515,0.00890899,0.00926215,0.09624006
TDE_ikeda,1,20,0.4000,10.0000,0.7800,0.2600,0.0000,0.02404879,0.02438328,0.02401046,0.15495310
