### task_name: laser
### 3 0
### input_signal_factor [2.95121e-312, 3.24633e-311]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_MG,0,300,0.0000,0.2000,0.7300,0.3200,9.0000,0.99935331,0.99944881,0.99932465,0.99966227
TDE_MG,0,300,0.1000,0.9000,0.8200,0.4000,0.0000,0.04308521,0.03760490,0.09478004,0.30786366
TDE_MG,0,300,0.2000,0.7000,0.9700,0.5000,0.0000,0.02838394,0.02817617,0.13102238,0.36197014
TDE_MG,0,300,0.3000,0.8000,0.8800,0.5000,0.0000,0.02393441,0.02516982,0.08440047,0.29051758
TDE_MG,0,300,0.4000,0.8000,0.8500,0.4200,0.0000,0.02443244,0.02498810,0.10233326,0.31989570
TDE_MG,0,300,0.5000,0.8000,0.7600,0.5000,0.0000,0.01849439,0.02420037,0.14470747,0.38040435
TDE_MG,0,300,0.6000,0.8000,0.7600,0.4600,0.0000,0.02043237,0.02219199,0.07994009,0.28273679
TDE_MG,0,300,0.7000,0.7000,0.8800,0.4600,0.0000,0.02315644,0.02341227,0.07602043,0.27571802
TDE_MG,0,300,0.8000,0.8000,0.8200,0.5000,0.0000,0.02153602,0.02532108,0.09549455,0.30902193
TDE_MG,0,300,0.9000,0.6000,0.9700,0.5000,0.0000,0.02080510,0.02313262,0.10018296,0.31651692
TDE_MG,0,300,1.0000,0.7000,0.8500,0.5000,0.0000,0.02363819,0.02592472,0.08820356,0.29699084
TDE_MG,1,300,0.0000,0.2000,0.7300,0.3200,9.0000,0.99935331,0.99944881,0.99932465,0.99966227
TDE_MG,1,300,0.1000,0.7000,1.0000,0.4400,0.0000,0.04838749,0.03881356,0.10721866,0.32744261
TDE_MG,1,300,0.2000,0.7000,0.9700,0.4400,0.0000,0.03349198,0.02984618,0.06910619,0.26288056
TDE_MG,1,300,0.3000,0.7000,0.9700,0.4600,0.0000,0.02808937,0.02731395,0.06870831,0.26212270
TDE_MG,1,300,0.4000,0.7000,1.0000,0.4400,0.0000,0.02076805,0.02431819,0.10363657,0.32192634
TDE_MG,1,300,0.5000,0.7000,0.9700,0.4000,0.0000,0.02199425,0.02405103,0.08162593,0.28570253
TDE_MG,1,300,0.6000,0.7000,0.8500,0.5000,0.0000,0.02040127,0.02390043,0.26502901,0.51480968
TDE_MG,1,300,0.7000,0.6000,1.0000,0.4800,0.0000,0.02151287,0.02321549,0.08993277,0.29988792
TDE_MG,1,300,0.8000,0.6000,1.0000,0.4600,0.0000,0.01876974,0.02308264,0.14133858,0.37595024
TDE_MG,1,300,0.9000,0.6000,0.9700,0.4600,0.0000,0.02327133,0.02293279,0.10137442,0.31839350
TDE_MG,1,300,1.0000,0.6000,0.9400,0.5000,0.0000,0.02216784,0.02438007,0.12514693,0.35376112
TDE_MG,2,300,0.0000,0.2000,0.7300,0.3200,9.0000,0.99935331,0.99944881,0.99932465,0.99966227
TDE_MG,2,300,0.1000,0.9000,0.7900,0.4000,0.0000,0.04888446,0.03926478,0.08546572,0.29234521
TDE_MG,2,300,0.2000,0.9000,0.8200,0.5000,0.0000,0.02987740,0.02982863,0.16524171,0.40649934
TDE_MG,2,300,0.3000,0.7000,1.0000,0.5000,0.0000,0.02237319,0.02704032,0.08528546,0.29203674
TDE_MG,2,300,0.4000,0.9000,0.7300,0.4400,0.0000,0.02640823,0.02499578,0.06433811,0.25364958
TDE_MG,2,300,0.5000,0.8000,0.7600,0.4600,0.0000,0.02177976,0.02230612,0.08850098,0.29749115
TDE_MG,2,300,0.6000,0.6000,0.9700,0.5000,0.0000,0.02259736,0.02374166,0.07410111,0.27221519
TDE_MG,2,300,0.7000,0.6000,0.9700,0.5000,0.0000,0.02128636,0.02428510,0.07370361,0.27148409
TDE_MG,2,300,0.8000,0.8000,0.7900,0.4600,2.0000,0.02520489,0.02386958,0.08178193,0.28597540
TDE_MG,2,300,0.9000,0.7000,0.8500,0.5000,0.0000,0.02144557,0.02250073,0.09607762,0.30996390
TDE_MG,2,300,1.0000,0.6000,1.0000,0.5000,0.0000,0.02199728,0.02471766,0.08582024,0.29295092
TDE_ikeda,0,300,0.0000,0.6000,0.7300,0.3200,9.0000,0.99935331,0.99944881,0.99932465,0.99966227
TDE_ikeda,0,300,0.1000,1.6000,0.8800,0.4800,0.0000,0.05576085,0.05188369,0.11212192,0.33484611
TDE_ikeda,0,300,0.2000,1.2000,1.0000,0.5000,0.0000,0.04420541,0.04411712,0.08418622,0.29014862
TDE_ikeda,0,300,0.3000,1.6000,0.7600,0.4400,0.0000,0.04051100,0.04088513,0.10035088,0.31678207
TDE_ikeda,0,300,0.4000,1.5000,0.8800,0.5000,0.0000,0.03839823,0.03749716,0.10242563,0.32004004
TDE_ikeda,0,300,0.5000,1.4000,1.0000,0.4800,0.0000,0.03560667,0.03698186,0.07728141,0.27799535
TDE_ikeda,0,300,0.6000,1.4000,1.0000,0.4600,0.0000,0.03610964,0.03585293,0.07409304,0.27220037
TDE_ikeda,0,300,0.7000,1.6000,0.7300,0.5000,0.0000,0.03947569,0.03702103,0.10130412,0.31828308
TDE_ikeda,0,300,0.8000,1.5000,1.0000,0.5000,0.0000,0.03777262,0.03892892,0.09858583,0.31398380
TDE_ikeda,0,300,0.9000,1.3000,0.9700,0.4800,0.0000,0.04580234,0.04486665,0.09793029,0.31293816
TDE_ikeda,0,300,1.0000,1.3000,0.9400,0.5000,0.0000,0.06431605,0.06011044,0.10353255,0.32176474
TDE_ikeda,1,300,0.0000,0.6000,0.7300,0.3200,9.0000,0.99935331,0.99944881,0.99932465,0.99966227
TDE_ikeda,1,300,0.1000,1.2000,1.0000,0.4600,0.0000,0.05890341,0.05297241,0.11103594,0.33322055
TDE_ikeda,1,300,0.2000,1.3000,0.9100,0.4800,0.0000,0.04400978,0.04396848,0.12090315,0.34771131
