### task_name: henon
### 5 0
### input_signal_factor [2.83852e-312, 3.12237e-311]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_MG,0,100,0.0000,1.5000,0.7400,0.2200,0.0000,0.99995128,1.00009147,1.00029835,1.00014916
TDE_MG,0,100,0.1000,2.1000,0.9000,0.3200,4.0000,0.66720619,0.69157071,0.68952608,0.83037707
TDE_MG,0,100,0.2000,2.1000,0.9000,0.3400,0.0000,0.53180643,0.57384042,0.55516483,0.74509384
TDE_MG,0,100,0.3000,1.7000,1.1000,0.3600,0.0000,0.43114311,0.46120092,0.44410570,0.66641256
TDE_MG,0,100,0.4000,2.4000,0.9000,0.3800,0.0000,0.33668583,0.38252818,0.33385956,0.57780582
TDE_MG,0,100,0.5000,2.2000,1.1000,0.4000,0.0000,0.29726596,0.32501555,0.29837710,0.54623905
TDE_MG,0,100,0.6000,1.8000,1.0200,0.2800,0.0000,0.23293724,0.26205462,0.25762175,0.50756453
TDE_MG,0,100,0.7000,1.9000,1.0200,0.4000,1.0000,0.20222519,0.22574822,0.22425383,0.47355447
TDE_MG,0,100,0.8000,2.2000,0.8600,0.3000,0.0000,0.14588943,0.15748895,0.16150179,0.40187285
TDE_MG,0,100,0.9000,2.5000,1.0200,0.3200,0.0000,0.14824479,0.16302909,0.15519034,0.39394206
TDE_MG,0,100,1.0000,2.0000,0.9400,0.3200,0.0000,0.13118107,0.14118136,0.13943374,0.37340828
TDE_MG,1,100,0.0000,1.5000,0.7400,0.2200,0.0000,0.99995128,1.00009147,1.00029835,1.00014916
TDE_MG,1,100,0.1000,1.9000,1.0600,0.3000,0.0000,0.67985313,0.71039443,0.67387361,0.82089805
TDE_MG,1,100,0.2000,2.4000,0.8600,0.3200,0.0000,0.48156119,0.53082303,0.49381239,0.70271786
TDE_MG,1,100,0.3000,2.3000,0.9400,0.2400,0.0000,0.42846452,0.48110765,0.45449628,0.67416339
TDE_MG,1,100,0.4000,2.2000,0.9400,0.3800,0.0000,0.35578966,0.39225326,0.37734234,0.61428197
TDE_MG,1,100,0.5000,2.3000,0.8200,0.3200,0.0000,0.27167754,0.31254784,0.28871656,0.53732352
TDE_MG,1,100,0.6000,2.3000,1.1000,0.2200,0.0000,0.22210579,0.24606272,0.24081594,0.49073001
TDE_MG,1,100,0.7000,1.8000,1.0600,0.2400,0.0000,0.19305182,0.21917259,0.21193431,0.46036324
TDE_MG,1,100,0.8000,2.4000,1.0200,0.2800,0.0000,0.18518264,0.19091596,0.18904744,0.43479586
TDE_MG,1,100,0.9000,2.0000,0.9000,0.3200,0.0000,0.14335257,0.16419877,0.16504906,0.40626230
TDE_MG,1,100,1.0000,2.5000,0.9000,0.2800,0.0000,0.13531911,0.14629801,0.14834875,0.38516068
TDE_MG,2,100,0.0000,1.5000,0.7400,0.2200,0.0000,0.99995128,1.00009147,1.00029835,1.00014916
TDE_MG,2,100,0.1000,2.4000,0.7400,0.3400,3.0000,0.66100529,0.69467897,0.68495418,0.82761959
TDE_MG,2,100,0.2000,2.0000,1.1000,0.3400,0.0000,0.52216435,0.56344754,0.54108635,0.73558572
TDE_MG,2,100,0.3000,1.9000,0.9800,0.3800,1.0000,0.40486046,0.44185870,0.41648460,0.64535618
TDE_MG,2,100,0.4000,2.1000,0.9000,0.3600,0.0000,0.33521315,0.37716105,0.35902314,0.59918540
TDE_MG,2,100,0.5000,2.1000,0.9400,0.2200,0.0000,0.27379619,0.30770328,0.29165017,0.54004645
TDE_MG,2,100,0.6000,2.5000,0.7400,0.2400,0.0000,0.21102055,0.24347337,0.23270329,0.48239329
TDE_MG,2,100,0.7000,1.8000,1.0200,0.2200,0.0000,0.17275493,0.21533577,0.21010485,0.45837196
TDE_MG,2,100,0.8000,2.3000,1.0600,0.3600,0.0000,0.17959756,0.19091928,0.19427142,0.44076231
TDE_MG,2,100,0.9000,2.0000,0.9400,0.3000,0.0000,0.13712622,0.15687897,0.15101058,0.38860080
TDE_MG,2,100,1.0000,1.9000,1.0200,0.2400,0.0000,0.13451261,0.14107217,0.14380710,0.37921906
TDE_ikeda,0,100,0.0000,8.0000,0.7400,0.2200,0.0000,0.99995128,1.00009147,1.00029835,1.00014916
TDE_ikeda,0,100,0.1000,10.4000,1.0200,0.3400,0.0000,0.45990397,0.49592291,0.45899312,0.67749031
TDE_ikeda,0,100,0.2000,10.0000,1.0200,0.2800,0.0000,0.37199998,0.38177836,0.38375836,0.61948234
TDE_ikeda,0,100,0.3000,9.6000,1.0200,0.3600,1.0000,0.25701006,0.28965143,0.26565066,0.51541310
TDE_ikeda,0,100,0.4000,10.8000,0.9400,0.2200,0.0000,0.17712195,0.20931533,0.19918275,0.44629895
TDE_ikeda,0,100,0.5000,11.2000,0.9000,0.2400,2.0000,0.13959628,0.17200326,0.15982609,0.39978255
TDE_ikeda,0,100,0.6000,9.2000,1.1000,0.3000,2.0000,0.11680117,0.14676195,0.13652576,0.36949393
TDE_ikeda,0,100,0.7000,11.2000,0.9000,0.2600,0.0000,0.10792685,0.12181594,0.11575431,0.34022685
