### task_name: henon
### 5 0
### input_signal_factor [5.11531e-312, 5.62685e-311]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_MG,0,50,0.0000,3.0000,0.7400,0.2200,0.0000,0.99995128,1.00009147,1.00029835,1.00014916
TDE_MG,0,50,0.1000,4.2000,0.7800,0.2400,1.0000,0.71976737,0.72309580,0.71089711,0.84314715
TDE_MG,0,50,0.2000,3.8000,0.8200,0.3400,0.0000,0.62186257,0.64538841,0.64078776,0.80049220
TDE_MG,0,50,0.3000,4.4000,0.7400,0.2600,0.0000,0.59501474,0.63205315,0.60078773,0.77510498
TDE_MG,0,50,0.4000,3.4000,0.8600,0.3400,0.0000,0.54276789,0.58418772,0.53078336,0.72854881
TDE_MG,0,50,0.5000,3.2000,0.9400,0.3200,0.0000,0.49921443,0.55015510,0.50097894,0.70779866
TDE_MG,0,50,0.6000,3.0000,1.0200,0.3600,0.0000,0.48711115,0.52530288,0.47763626,0.69111233
TDE_MG,0,50,0.7000,3.8000,0.7400,0.2200,0.0000,0.44778975,0.47917190,0.44297030,0.66556014
TDE_MG,0,50,0.8000,3.0000,0.8600,0.3600,0.0000,0.39693393,0.42431280,0.39983450,0.63232468
TDE_MG,0,50,0.9000,3.2000,0.7400,0.3800,1.0000,0.37648668,0.39646873,0.35819710,0.59849570
TDE_MG,0,50,1.0000,3.2000,0.7800,0.2400,0.0000,0.35900395,0.39195625,0.36770693,0.60638843
TDE_MG,1,50,0.0000,3.0000,0.7400,0.2200,0.0000,0.99995128,1.00009147,1.00029835,1.00014916
TDE_MG,1,50,0.1000,3.0000,1.1000,0.2800,1.0000,0.69694833,0.73190571,0.71554400,0.84589834
TDE_MG,1,50,0.2000,4.0000,0.7400,0.3000,0.0000,0.65730258,0.67718977,0.65308958,0.80813958
TDE_MG,1,50,0.3000,3.4000,0.8600,0.3200,0.0000,0.59144466,0.63133898,0.60743234,0.77937946
TDE_MG,1,50,0.4000,3.6000,0.8600,0.3400,0.0000,0.55012263,0.59524580,0.56413185,0.75108711
TDE_MG,1,50,0.5000,3.0000,0.7800,0.3600,0.0000,0.52357989,0.56341450,0.51645127,0.71864544
TDE_MG,1,50,0.6000,3.2000,0.8600,0.3600,0.0000,0.42046246,0.46884348,0.43196651,0.65724159
TDE_MG,1,50,0.7000,3.6000,0.7800,0.3800,0.0000,0.45611719,0.48096281,0.44856409,0.66974928
TDE_MG,1,50,0.8000,3.0000,0.9000,0.3600,0.0000,0.41115205,0.44125552,0.41599518,0.64497688
TDE_MG,1,50,0.9000,3.2000,0.8200,0.4000,0.0000,0.36136672,0.37936244,0.36016790,0.60013990
TDE_MG,1,50,1.0000,3.4000,0.8200,0.3600,0.0000,0.37261392,0.38648982,0.34880014,0.59059304
TDE_MG,2,50,0.0000,3.0000,0.7400,0.2200,0.0000,0.99995128,1.00009147,1.00029835,1.00014916
TDE_MG,2,50,0.1000,3.8000,0.8600,0.3800,0.0000,0.71159917,0.72180886,0.72367102,0.85068855
TDE_MG,2,50,0.2000,3.0000,1.1000,0.3800,0.0000,0.66492623,0.68219483,0.67470141,0.82140210
TDE_MG,2,50,0.3000,3.4000,0.9400,0.3800,0.0000,0.56590166,0.61086362,0.58502167,0.76486709
TDE_MG,2,50,0.4000,3.6000,0.9400,0.2600,0.0000,0.54465142,0.57469033,0.52935636,0.72756880
TDE_MG,2,50,0.5000,4.2000,0.7400,0.2600,0.0000,0.51539258,0.55498665,0.49579981,0.70413053
TDE_MG,2,50,0.6000,3.4000,0.8600,0.2600,0.0000,0.45035625,0.48901280,0.45647032,0.67562587
TDE_MG,2,50,0.7000,3.2000,0.7800,0.3200,0.0000,0.38256433,0.42167051,0.38440161,0.62000130
TDE_MG,2,50,0.8000,3.4000,0.7800,0.3200,0.0000,0.40117866,0.42439424,0.40152695,0.63366154
TDE_MG,2,50,0.9000,3.6000,0.7400,0.3600,0.0000,0.36094472,0.37763881,0.35497219,0.59579542
TDE_MG,2,50,1.0000,3.0000,0.8600,0.2800,0.0000,0.35287647,0.37043122,0.35124106,0.59265594
TDE_ikeda,0,50,0.0000,8.0000,0.7400,0.2200,0.0000,0.99995128,1.00009147,1.00029835,1.00014916
TDE_ikeda,0,50,0.1000,10.4000,0.9000,0.3000,1.0000,0.60905465,0.61093248,0.60500839,0.77782285
TDE_ikeda,0,50,0.2000,11.2000,0.9400,0.2600,0.0000,0.45435896,0.47186629,0.45173850,0.67211494
TDE_ikeda,0,50,0.3000,11.2000,0.9000,0.3800,0.0000,0.38319570,0.41320914,0.37553073,0.61280562
