### task_name: henon
### 7 0
### input_signal_factor [4.40803e-312, 4.84883e-311]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TDE_MG,0,50,0.0000,1.0000,0.5000,0.2200,2.0000,0.99995149,1.00008956,1.00032319,1.00016158
TDE_MG,0,50,0.1000,1.4000,1.0000,0.3400,0.0000,0.88816554,0.92525294,0.90317468,0.95035503
TDE_MG,0,50,0.2000,2.2000,0.7000,0.3000,1.0000,0.86330294,0.90841125,0.87719925,0.93658916
TDE_MG,0,50,0.3000,2.2000,1.1000,0.3200,2.0000,0.82218610,0.87379548,0.83837701,0.91562930
TDE_MG,0,50,0.4000,3.0000,1.0000,0.2600,1.0000,0.83940928,0.86548799,0.84778255,0.92075108
TDE_MG,0,50,0.5000,1.6000,1.0000,0.4000,2.0000,0.79583818,0.85084200,0.80627038,0.89792560
TDE_MG,0,50,0.6000,1.0000,1.3000,0.2600,0.0000,0.77916780,0.83926410,0.80710730,0.89839151
TDE_MG,0,50,0.7000,1.2000,1.1000,0.2400,0.0000,0.77722125,0.82835708,0.79203546,0.88996374
TDE_MG,0,50,0.8000,1.2000,1.0000,0.2800,0.0000,0.79317665,0.82420397,0.80355602,0.89641286
TDE_MG,0,50,0.9000,1.4000,0.9000,0.2200,0.0000,0.76857980,0.80806283,0.78733933,0.88732143
TDE_MG,0,50,1.0000,1.4000,0.9000,0.3600,1.0000,0.74233888,0.78958333,0.76364411,0.87386733
TDE_MG,1,50,0.0000,1.0000,0.5000,0.2200,2.0000,0.99995149,1.00008956,1.00032319,1.00016158
TDE_MG,1,50,0.1000,2.2000,0.5000,0.2200,0.0000,0.89172272,0.92824991,0.89815076,0.94770816
TDE_MG,1,50,0.2000,1.8000,1.1000,0.2800,3.0000,0.87281431,0.90231780,0.87316400,0.93443245
TDE_MG,1,50,0.3000,2.2000,0.8000,0.3200,2.0000,0.82951101,0.87607143,0.83990227,0.91646182
TDE_MG,1,50,0.4000,1.8000,1.0000,0.2200,1.0000,0.82638954,0.86607537,0.82495050,0.90826785
TDE_MG,1,50,0.5000,2.4000,1.2000,0.2400,1.0000,0.80037325,0.84650938,0.81383977,0.90213068
TDE_MG,1,50,0.6000,2.0000,0.7000,0.4000,0.0000,0.80216046,0.83377639,0.81024609,0.90013671
TDE_MG,1,50,0.7000,1.2000,1.1000,0.2200,0.0000,0.79167570,0.83691419,0.81385048,0.90213662
TDE_MG,1,50,0.8000,2.8000,0.5000,0.3200,0.0000,0.76188631,0.81903796,0.78794688,0.88766372
TDE_MG,1,50,0.9000,1.2000,1.0000,0.3800,0.0000,0.75346942,0.79751129,0.76971126,0.87733190
TDE_MG,1,50,1.0000,1.2000,1.2000,0.2600,0.0000,0.72589309,0.79127755,0.74797041,0.86485282
TDE_MG,2,50,0.0000,1.0000,0.5000,0.2200,2.0000,0.99995149,1.00008956,1.00032319,1.00016158
TDE_MG,2,50,0.1000,2.0000,0.7000,0.3400,0.0000,0.88844918,0.92693325,0.90427665,0.95093462
TDE_MG,2,50,0.2000,2.2000,0.8000,0.3000,0.0000,0.86534569,0.90406988,0.88037554,0.93828330
TDE_MG,2,50,0.3000,2.2000,0.8000,0.2400,0.0000,0.85012243,0.88300182,0.85239209,0.92325083
TDE_MG,2,50,0.4000,3.0000,0.5000,0.3200,0.0000,0.80068198,0.85797984,0.82306256,0.90722796
TDE_MG,2,50,0.5000,1.0000,1.4000,0.3600,0.0000,0.78566641,0.83924872,0.80452719,0.89695440
TDE_MG,2,50,0.6000,2.4000,0.6000,0.3200,0.0000,0.79828705,0.83962004,0.81639979,0.90354844
TDE_MG,2,50,0.7000,1.2000,1.1000,0.2400,0.0000,0.77517075,0.82568669,0.78623318,0.88669791
TDE_MG,2,50,0.8000,2.2000,1.3000,0.2400,1.0000,0.77040754,0.81768846,0.77848315,0.88231692
TDE_MG,2,50,0.9000,2.4000,1.2000,0.2200,0.0000,0.74544390,0.79121830,0.76786813,0.87628085
TDE_MG,2,50,1.0000,1.4000,0.9000,0.3200,1.0000,0.75285152,0.80251630,0.77257875,0.87896459
TDE_ikeda,0,50,0.0000,11.0000,0.5000,0.2200,2.0000,0.99995149,1.00008956,1.00032319,1.00016158
TDE_ikeda,0,50,0.1000,13.0000,1.0000,0.4000,4.0000,0.82740242,0.86405361,0.83938123,0.91617751
TDE_ikeda,0,50,0.2000,13.0000,0.9000,0.2800,0.0000,0.77415014,0.81629971,0.76998486,0.87748781
