### task_name: henon
### 5 0
### input_signal_factor [2, 102]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,100,0.0000,72.0000,30.0000,0.1200,0.0000,0.92910141,0.94133048,0.92889534
RND_sinc,0,100,0.1000,72.0000,10.0000,0.0800,3.0000,0.40795412,0.44045992,0.39583028
RND_sinc,0,100,0.2000,72.0000,10.0000,0.1200,3.0000,0.16053474,0.18793917,0.17906937
RND_sinc,0,100,0.3000,72.0000,20.0000,0.1200,1.0000,0.08345960,0.09651915,0.08905859
RND_sinc,0,100,0.4000,72.0000,10.0000,0.1200,6.0000,0.05467081,0.06628720,0.05964874
RND_sinc,0,100,0.5000,72.0000,10.0000,0.1200,6.0000,0.04747740,0.05478815,0.05004300
RND_sinc,0,100,0.6000,52.0000,20.0000,0.1600,6.0000,0.03570332,0.04207662,0.03965659
RND_sinc,0,100,0.7000,92.0000,30.0000,0.0800,3.0000,0.03055755,0.03485985,0.03188587
RND_sinc,0,100,0.8000,102.0000,20.0000,0.0800,0.0000,0.02734677,0.03020729,0.03096700
RND_sinc,0,100,0.9000,22.0000,30.0000,0.3200,0.0000,0.01828030,0.02299626,0.02082454
RND_sinc,0,100,1.0000,82.0000,30.0000,0.0800,0.0000,0.02616005,0.03054251,0.02996602
RND_sinc,1,100,0.0000,82.0000,20.0000,0.0800,1.0000,0.93207858,0.94114577,0.92735090
RND_sinc,1,100,0.1000,72.0000,20.0000,0.0800,3.0000,0.41789966,0.45489141,0.40144091
RND_sinc,1,100,0.2000,62.0000,20.0000,0.1200,2.0000,0.19763458,0.23368448,0.21499216
RND_sinc,1,100,0.3000,92.0000,20.0000,0.0800,3.0000,0.12147328,0.14774539,0.13082702
RND_sinc,1,100,0.4000,42.0000,10.0000,0.2000,8.0000,0.04818312,0.06084863,0.05014889
RND_sinc,1,100,0.5000,82.0000,20.0000,0.1200,4.0000,0.05023126,0.06022562,0.05856513
RND_sinc,1,100,0.6000,82.0000,20.0000,0.1200,4.0000,0.02369240,0.02739870,0.02430337
RND_sinc,1,100,0.7000,32.0000,20.0000,0.2400,0.0000,0.03326312,0.03599462,0.03848281
RND_sinc,1,100,0.8000,72.0000,40.0000,0.0800,0.0000,0.02266028,0.02832226,0.02538331
RND_sinc,1,100,0.9000,32.0000,20.0000,0.2000,5.0000,0.02391948,0.02806204,0.02846357
