### task_name: approx
### 3 5
### input_signal_factor [1, 51]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,300,0.0000,31.0000,20.0000,0.1000,1.0000,0.97391656,0.97466227,0.98571262
RND_sinc,0,300,0.1000,36.0000,20.0000,0.1400,3.0000,0.00190943,0.00221971,0.00224215
RND_sinc,0,300,0.2000,36.0000,20.0000,0.1400,3.0000,0.00139430,0.00176781,0.00174355
RND_sinc,0,300,0.3000,51.0000,20.0000,0.1000,2.0000,0.00402840,0.00551388,0.00487547
RND_sinc,0,300,0.4000,46.0000,20.0000,0.1200,0.0000,0.04519043,0.06293179,0.05752562
RND_sinc,0,300,0.5000,36.0000,20.0000,0.1400,0.0000,0.18264917,0.25147347,0.20911923
RND_sinc,0,300,0.6000,46.0000,16.0000,0.1200,0.0000,0.43334614,0.60532473,0.54315981
RND_sinc,0,300,0.7000,51.0000,20.0000,0.1000,0.0000,0.69306677,0.88065287,0.87731852
RND_sinc,0,300,0.8000,1.0000,16.0000,0.1800,3.0000,0.89043991,0.94276773,0.96004932
RND_sinc,0,300,0.9000,1.0000,8.0000,0.1600,2.0000,0.87612523,0.94809911,0.95914886
RND_sinc,0,300,1.0000,1.0000,4.0000,0.1200,1.0000,0.87444550,0.95160497,0.95987497
RND_sinc,1,300,0.0000,26.0000,16.0000,0.1200,2.0000,0.97286753,0.97502826,0.98499370
RND_sinc,1,300,0.1000,41.0000,20.0000,0.1200,3.0000,0.00234858,0.00258719,0.00251820
RND_sinc,1,300,0.2000,51.0000,16.0000,0.1000,3.0000,0.00159645,0.00191288,0.00189736
RND_sinc,1,300,0.3000,51.0000,16.0000,0.1000,0.0000,0.00442633,0.00611798,0.00568256
RND_sinc,1,300,0.4000,51.0000,20.0000,0.1000,0.0000,0.05332709,0.06847560,0.06445826
RND_sinc,1,300,0.5000,46.0000,20.0000,0.1200,5.0000,0.20767294,0.29315614,0.26959675
RND_sinc,1,300,0.6000,41.0000,16.0000,0.1400,0.0000,0.51230761,0.67706027,0.65435560
RND_sinc,1,300,0.7000,1.0000,16.0000,0.1600,3.0000,0.88683553,0.94074456,0.95488483
RND_sinc,1,300,0.8000,1.0000,20.0000,0.1800,3.0000,0.88761693,0.94478912,0.95948442
RND_sinc,1,300,0.9000,1.0000,8.0000,0.1200,1.0000,0.89411882,0.94800523,0.96062962
RND_sinc,1,300,1.0000,1.0000,8.0000,0.1200,0.0000,0.88710315,0.94956188,0.96371160
RND_sinc,2,300,0.0000,31.0000,12.0000,0.1000,1.0000,0.97332489,0.97484979,0.98476503
RND_sinc,2,300,0.1000,36.0000,20.0000,0.1400,3.0000,0.00266478,0.00301518,0.00284898
RND_sinc,2,300,0.2000,41.0000,20.0000,0.1200,3.0000,0.00163823,0.00207731,0.00205945
RND_sinc,2,300,0.3000,51.0000,16.0000,0.1000,0.0000,0.00471484,0.00644553,0.00580691
RND_sinc,2,300,0.4000,46.0000,20.0000,0.1200,1.0000,0.02390844,0.03113806,0.02884158
RND_sinc,2,300,0.5000,41.0000,20.0000,0.1400,0.0000,0.14170924,0.19320918,0.18103197
RND_sinc,2,300,0.6000,36.0000,20.0000,0.1600,3.0000,0.30386771,0.45933122,0.41964348
RND_sinc,2,300,0.7000,31.0000,20.0000,0.1800,8.0000,0.70404071,0.87226018,0.85937828
RND_sinc,2,300,0.8000,1.0000,8.0000,0.1400,2.0000,0.88309460,0.94219373,0.95600212
RND_sinc,2,300,0.9000,1.0000,16.0000,0.1800,2.0000,0.88693160,0.94433724,0.95901582
RND_sinc,2,300,1.0000,1.0000,4.0000,0.1400,2.0000,0.87539191,0.94883656,0.95944803
