### task_name: approx
### 5 1.5
### input_signal_factor [0.5, 20.5]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,50,0.0000,16.5000,2.0000,0.1000,0.0000,0.98196730,0.98906711,0.99853457
RND_sinc,0,50,0.1000,10.5000,5.0000,0.1600,1.0000,0.00949684,0.00811741,0.00810970
RND_sinc,0,50,0.2000,8.5000,5.0000,0.1600,0.0000,0.15525292,0.14705763,0.14481107
RND_sinc,0,50,0.3000,2.5000,5.0000,0.2200,0.0000,0.94410855,0.97687155,0.99229837
RND_sinc,0,50,0.4000,0.5000,4.0000,0.1400,4.0000,0.97603553,0.99436483,1.00789051
RND_sinc,0,50,0.5000,0.5000,2.0000,0.2200,7.0000,0.98017548,0.99483199,1.00424263
RND_sinc,0,50,0.6000,0.5000,1.0000,0.1400,5.0000,0.97979215,0.99511038,1.00520435
RND_sinc,0,50,0.7000,0.5000,5.0000,0.2200,5.0000,0.97710686,0.99559639,1.00626029
RND_sinc,0,50,0.8000,0.5000,2.0000,0.0800,1.0000,0.97704090,0.99635953,1.00775746
RND_sinc,0,50,0.9000,0.5000,1.0000,0.1200,4.0000,0.97620898,0.99720533,1.00679943
RND_sinc,0,50,1.0000,0.5000,1.0000,0.1400,5.0000,0.97543462,0.99708674,1.00532825
RND_sinc,1,50,0.0000,16.5000,3.0000,0.0800,0.0000,0.98018492,0.98905296,0.99723377
RND_sinc,1,50,0.1000,16.5000,1.0000,0.1200,0.0000,0.01989745,0.02107911,0.02107548
RND_sinc,1,50,0.2000,10.5000,5.0000,0.1600,1.0000,0.17547354,0.17378213,0.18146430
RND_sinc,1,50,0.3000,6.5000,4.0000,0.2200,0.0000,0.92516565,0.93777615,0.94838582
RND_sinc,1,50,0.4000,0.5000,4.0000,0.0800,1.0000,0.97637433,0.99382971,1.00651145
RND_sinc,1,50,0.5000,0.5000,1.0000,0.1600,5.0000,0.97921577,0.99391530,1.00619117
RND_sinc,1,50,0.6000,0.5000,2.0000,0.1200,3.0000,0.97892143,0.99366436,1.00716830
RND_sinc,1,50,0.7000,0.5000,1.0000,0.1800,6.0000,0.97768057,0.99573735,1.00532407
RND_sinc,1,50,0.8000,0.5000,2.0000,0.2200,6.0000,0.97863532,0.99534540,1.00743578
RND_sinc,1,50,0.9000,0.5000,1.0000,0.1800,6.0000,0.97596502,0.99599681,1.00646314
RND_sinc,1,50,1.0000,0.5000,1.0000,0.2200,7.0000,0.97717586,0.99712623,1.00852896
RND_sinc,2,50,0.0000,2.5000,4.0000,0.1200,0.0000,0.97970636,0.98921089,0.99677427
RND_sinc,2,50,0.1000,16.5000,1.0000,0.1200,1.0000,0.00704853,0.00693677,0.00731626
RND_sinc,2,50,0.2000,8.5000,1.0000,0.1000,0.0000,0.39816997,0.42852867,0.41920376
RND_sinc,2,50,0.3000,0.5000,4.0000,0.2200,7.0000,0.97997846,0.99096595,1.00091744
RND_sinc,2,50,0.4000,0.5000,5.0000,0.2000,6.0000,0.97753325,0.99281926,1.00555520
RND_sinc,2,50,0.5000,0.5000,1.0000,0.1400,5.0000,0.97921830,0.99422048,1.00685572
RND_sinc,2,50,0.6000,0.5000,1.0000,0.2000,7.0000,0.98020274,0.99394164,1.00497593
RND_sinc,2,50,0.7000,0.5000,1.0000,0.2200,8.0000,0.98021709,0.99528192,1.00235889
RND_sinc,2,50,0.8000,0.5000,1.0000,0.2200,8.0000,0.98000611,0.99667780,1.00247858
RND_sinc,2,50,0.9000,0.5000,1.0000,0.0800,2.0000,0.97425309,0.99617227,1.00549611
RND_sinc,2,50,1.0000,0.5000,1.0000,0.2000,7.0000,0.97590543,0.99579930,1.00681743
