### task_name: approx2
### 1 3
### input_signal_factor [5.21928e-312, 5.7412e-311]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TD_ikeda,0,50,0.1000,20.0000,0.2400,0.9600,9.0000,0.44278673,0.44221923,0.43958394,0.18586613
TD_ikeda,0,50,0.2000,14.0000,0.3400,0.9200,0.0000,0.35178035,0.35416563,0.36866933,0.12164752
TD_ikeda,0,50,0.3000,22.0000,0.3600,0.9600,6.0000,0.34984617,0.34887941,0.35004931,0.12489544
TD_ikeda,0,50,0.4000,17.0000,0.2800,0.8400,0.0000,0.31046951,0.31614775,0.32620149,0.11228864
TD_ikeda,0,50,0.5000,18.0000,0.2600,0.8800,8.0000,0.30824775,0.30983846,0.31291356,0.11611821
TD_ikeda,0,50,0.6000,22.0000,0.3600,0.8400,6.0000,0.26238226,0.26977424,0.26802577,0.10321394
TD_ikeda,0,50,0.7000,18.0000,0.2600,0.8400,6.0000,0.28361397,0.28256690,0.29365963,0.10643750
TD_ikeda,0,50,0.8000,17.0000,0.2800,0.8400,4.0000,0.26918370,0.27978654,0.27905876,0.09482709
TD_ikeda,0,50,0.9000,13.0000,0.3600,0.8400,6.0000,0.30587207,0.30553460,0.31620966,0.11333194
TD_ikeda,0,50,1.0000,18.0000,0.2600,0.8400,7.0000,0.30601436,0.31058569,0.31025975,0.10585826
TD_MG,0,50,0.1000,9.5000,0.3600,1.0000,9.0000,1.57129021,1.66463136,1.58870883,0.45601644
TD_MG,0,50,0.2000,9.5000,0.3800,1.1200,9.0000,1.55622307,1.66146051,1.59676377,0.43399283
TD_MG,0,50,0.3000,9.0000,0.3600,1.0400,9.0000,1.54873560,1.65245377,1.57830663,0.48347345
TD_MG,0,50,0.4000,10.0000,0.3400,0.8800,8.0000,1.54231740,1.64482413,1.57768180,0.48019630
TD_MG,0,50,0.5000,9.0000,0.3800,0.9200,9.0000,1.54297791,1.64608421,1.58308548,0.47469798
TD_MG,0,50,0.6000,8.5000,0.4000,0.8400,9.0000,1.54323372,1.64635950,1.57852159,0.47479983
TD_MG,0,50,0.7000,9.5000,0.3600,0.8400,9.0000,1.53746698,1.64454781,1.58707071,0.47762637
