### task_name: henon
### 5 0
### input_signal_factor [5.18232e-312, 5.70055e-311]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TD_MG,0,20,0.6000,2.0000,1.0000,0.1600,0.0000,0.71370238,0.74129365,0.71996625,0.30790435
TD_MG,0,20,0.7000,1.8000,1.1500,0.2400,0.0000,0.72440206,0.74817476,0.72451441,0.27224465
TD_MG,0,20,0.8000,1.8000,1.2000,0.2400,0.0000,0.70661319,0.73930502,0.69641105,0.24008330
TD_MG,0,20,0.9000,2.0000,1.1000,0.3000,0.0000,0.71313223,0.74180635,0.70930903,0.23600278
TD_MG,1,20,0.6000,1.6000,1.1000,0.1400,0.0000,0.75285054,0.78033351,0.77903398,0.30930101
TD_MG,1,20,0.7000,1.8000,1.1500,0.1800,0.0000,0.69490278,0.74796640,0.70518963,0.25146681
TD_MG,1,20,0.8000,1.6000,1.2000,0.1600,0.0000,0.74694246,0.76347458,0.75520147,0.29106354
TD_MG,1,20,0.9000,1.8000,1.0500,0.2600,0.0000,0.71566292,0.73678215,0.71558197,0.28660365
TD_ikeda,0,20,0.6000,10.0000,0.9500,0.1200,1.0000,0.49547824,0.51372285,0.49712189,0.20757636
TD_ikeda,0,20,0.7000,10.0000,1.0000,0.1400,0.0000,0.50536084,0.51927911,0.49796137,0.22590089
TD_ikeda,0,20,0.8000,10.0000,0.9500,0.2200,3.0000,0.47760862,0.47161061,0.46728682,0.16346049
TD_ikeda,0,20,0.9000,8.0000,1.2000,0.2200,0.0000,0.51279982,0.49963578,0.49504689,0.22629694
TD_ikeda,1,20,0.6000,8.0000,1.2000,0.1800,1.0000,0.53658372,0.55296243,0.53434266,0.22460078
