### task_name: approx2
### 5 0.7
### input_signal_factor [6.44708e-313, 7.09179e-312]
function_name,seed,unit_size,p,input_singal_factor,input_gain,feed_gain,lm,train_nmse,nmse,test_nmse,test_nrmse
TD_MG,0,50,0.5000,1.0000,0.8600,0.3800,0.0000,0.14201778,0.16235881,0.13968992,0.06680841
TD_MG,0,50,0.6000,1.0000,0.8600,0.5000,0.0000,0.16224845,0.17893448,0.15404587,0.06323115
TD_MG,0,50,0.7000,1.0000,0.7800,0.5000,0.0000,0.15492251,0.17379108,0.14791027,0.05886460
TD_MG,0,50,0.8000,1.4000,0.7400,0.4800,0.0000,0.15933006,0.17310916,0.15217339,0.08825831
TD_MG,0,50,0.9000,1.0000,0.8600,0.4600,0.0000,0.17010215,0.17710447,0.16284801,0.07461138
TD_MG,0,50,1.0000,1.0000,0.7400,0.4600,0.0000,0.16539106,0.17638117,0.15406141,0.06877575
TD_ikeda,0,50,0.5000,1.0000,0.8200,0.3800,0.0000,0.13200024,0.14849712,0.12738458,0.06909626
TD_ikeda,0,50,0.6000,1.0000,0.8600,0.4000,0.0000,0.14981478,0.15732110,0.13385673,0.09005065
TD_ikeda,0,50,0.7000,1.0000,0.8600,0.3800,0.0000,0.16070860,0.17238642,0.15457102,0.09767487
TD_ikeda,0,50,0.8000,1.0000,0.7400,0.3600,0.0000,0.14511170,0.16903920,0.14665262,0.08444304
TD_ikeda,0,50,0.9000,1.0000,0.8600,0.3800,0.0000,0.15681413,0.17753630,0.16533799,0.08559228
TD_ikeda,0,50,1.0000,1.0000,0.7800,0.3800,0.0000,0.18050551,0.19699031,0.17558982,0.08629694
