t,unit,output
500,1,0.833045
500,2,0.83112
500,3,0.829518
500,4,0.832956
500,5,0.831872
500,6,0.830924
500,7,0.830109
500,8,0.829418
500,9,0.828844
500,10,0.828381
500,11,0.828019
500,12,0.826975
500,13,0.826121
500,14,0.825446
500,15,0.810595
500,16,0.810836
500,17,0.81128
500,18,0.81218
500,19,0.81318
500,20,0.814242
500,21,0.813144
500,22,0.814501
500,23,0.815812
500,24,0.817074
500,25,0.818284
500,26,0.819441
500,27,0.820545
500,28,0.821585
500,29,0.822566
500,30,0.823492
500,31,0.814309
500,32,0.815899
500,33,0.81744
500,34,0.818915
500,35,0.820312
500,36,0.821626
500,37,0.827092
500,38,0.828254
500,39,0.829251
500,40,0.830097
500,41,0.830814
500,42,0.831418
500,43,0.831932
500,44,0.832369
500,45,0.832743
500,46,0.833063
500,47,0.833375
500,48,0.833659
500,49,0.833911
500,50,0.838074
500,51,0.838304
500,52,0.838426
500,53,0.838461
500,54,0.838428
500,55,0.838341
500,56,0.838212
500,57,0.838048
500,58,0.83785
500,59,0.837672
500,60,0.837469
500,61,0.837235
500,62,0.837274
500,63,0.837263
500,64,0.837194
500,65,0.837064
500,66,0.837627
500,67,0.837631
500,68,0.837535
500,69,0.837353
500,70,0.8371
500,71,0.836788
500,72,0.836432
500,73,0.836042
500,74,0.835627
500,75,0.835191
500,76,0.834741
500,77,0.834179
500,78,0.834552
500,79,0.83403
500,80,0.833424
500,81,0.837286
500,82,0.836951
500,83,0.836488
500,84,0.835932
500,85,0.836107
500,86,0.836058
500,87,0.835842
500,88,0.835505
500,89,0.835083
500,90,0.834607
500,91,0.8341
500,92,0.833581
500,93,0.832992
500,94,0.832368
500,95,0.831736
500,96,0.829379
500,97,0.827407
500,98,0.825769
500,99,0.824457
500,100,0.82834
501,1,0.827511
501,2,0.826726
501,3,0.826049
501,4,0.836132
501,5,0.83446
501,6,0.833053
501,7,0.831875
501,8,0.830898
501,9,0.830097
501,10,0.829448
501,11,0.828933
501,12,0.827413
501,13,0.82625
501,14,0.825379
501,15,0.801774
501,16,0.803688
501,17,0.805477
501,18,0.807904
501,19,0.810062
501,20,0.811997
501,21,0.812918
