t,unit,output
500,1,0.399138
500,2,0.420165
500,3,0.410889
500,4,0.380419
500,5,0.405116
500,6,0.375952
500,7,0.384173
500,8,0.380784
500,9,0.397453
500,10,0.371043
500,11,0.381002
500,12,0.367394
500,13,0.386847
500,14,0.410519
500,15,0.414222
500,16,0.396748
500,17,0.419905
500,18,0.412407
500,19,0.416221
500,20,0.427801
500,21,0.423015
500,22,0.406728
500,23,0.381199
500,24,0.381265
500,25,0.371853
500,26,0.400289
500,27,0.408273
500,28,0.409695
500,29,0.416629
500,30,0.422014
500,31,0.405684
500,32,0.405273
500,33,0.390992
500,34,0.400293
500,35,0.388642
500,36,0.366924
500,37,0.396931
500,38,0.4064
500,39,0.382311
500,40,0.373353
500,41,0.365006
500,42,0.394921
500,43,0.403547
500,44,0.377945
500,45,0.389515
500,46,0.367995
500,47,0.37092
500,48,0.362244
500,49,0.38362
500,50,0.362261
500,51,0.376361
500,52,0.403878
500,53,0.427491
500,54,0.446805
500,55,0.427182
500,56,0.423448
500,57,0.421247
500,58,0.41517
500,59,0.410505
500,60,0.385427
500,61,0.412851
500,62,0.411544
500,63,0.418869
500,64,0.419179
500,65,0.393489
500,66,0.370962
500,67,0.363179
500,68,0.366088
500,69,0.372556
500,70,0.352521
500,71,0.358341
500,72,0.363226
500,73,0.368738
500,74,0.369954
500,75,0.347367
500,76,0.327961
500,77,0.311409
500,78,0.319944
500,79,0.316243
500,80,0.325952
500,81,0.321623
500,82,0.317926
500,83,0.32621
500,84,0.306801
500,85,0.341689
500,86,0.363233
500,87,0.33813
500,88,0.351116
500,89,0.351802
500,90,0.362318
500,91,0.380538
500,92,0.351934
500,93,0.372284
500,94,0.381393
500,95,0.379659
500,96,0.40405
500,97,0.416653
500,98,0.40909
500,99,0.403364
500,100,0.386112
501,1,0.404738
501,2,0.43028
501,3,0.420588
501,4,0.384173
501,5,0.413619
501,6,0.378285
501,7,0.388317
501,8,0.384278
501,9,0.40424
501,10,0.372156
501,11,0.384111
501,12,0.366518
501,13,0.389424
501,14,0.416816
501,15,0.421125
501,16,0.399304
501,17,0.426462
501,18,0.416867
501,19,0.421093
501,20,0.434339
501,21,0.429036
501,22,0.408969
501,23,0.37642
501,24,0.375461
501,25,0.363026
501,26,0.396494
501,27,0.406085
501,28,0.408368
501,29,0.416743
501,30,0.422943
501,31,0.401552
501,32,0.400058
501,33,0.380834
501,34,0.391768
501,35,0.376806
501,36,0.348315
501,37,0.384479
501,38,0.396477
501,39,0.365496
501,40,0.353796
501,41,0.342349
501,42,0.378671
501,43,0.38947
501,44,0.35569
501,45,0.370272
501,46,0.342751
501,47,0.346074
501,48,0.334318
501,49,0.360564
501,50,0.333173
501,51,0.351401
501,52,0.385415
501,53,0.41506
501,54,0.43925
501,55,0.41582
501,56,0.411677
501,57,0.41001
501,58,0.402952
501,59,0.39784
501,60,0.366735
501,61,0.400898
501,62,0.401105
501,63,0.411178
501,64,0.413006
501,65,0.38149
501,66,0.35304
501,67,0.343183
501,68,0.346303
501,69,0.35467
501,70,0.328993
501,71,0.336528
501,72,0.343077
501,73,0.349936
501,74,0.351061
501,75,0.320866
501,76,0.294473
501,77,0.271824
501,78,0.281868
501,79,0.276427
501,80,0.288719
501,81,0.283429
501,82,0.278876
501,83,0.289319
501,84,0.262511
501,85,0.305753
501,86,0.333288
501,87,0.300606
501,88,0.317951
501,89,0.319751
501,90,0.33386
501,91,0.357738
501,92,0.321099
501,93,0.347706
501,94,0.361051
501,95,0.360662
501,96,0.391643
501,97,0.408689
501,98,0.401437
501,99,0.396387
501,100,0.375763
502,1,0.391979
502,2,0.413966
502,3,0.409489
502,4,0.386752
502,5,0.410674
502,6,0.387652
502,7,0.395278
502,8,0.392084
502,9,0.407235
502,10,0.386088
502,11,0.394823
502,12,0.381359
502,13,0.398099
502,14,0.418087
502,15,0.421352
502,16,0.405654
502,17,0.426191
502,18,0.41873
502,19,0.421611
502,20,0.430964
502,21,0.427045
502,22,0.4135
502,23,0.390817
502,24,0.388736
502,25,0.379371
502,26,0.403722
502,27,0.410689
502,28,0.412612
502,29,0.419128
502,30,0.423612
502,31,0.407076
502,32,0.403593
502,33,0.388009
502,34,0.395352
502,35,0.384289
502,36,0.363421
502,37,0.389994
502,38,0.398952
502,39,0.376326
502,40,0.366446
502,41,0.355916
502,42,0.382162
502,43,0.38914
502,44,0.362771
502,45,0.372493
502,46,0.352241
502,47,0.352559
502,48,0.34168
502,49,0.359523
502,50,0.339196
502,51,0.352255
502,52,0.377528
502,53,0.400694
502,54,0.419501
502,55,0.402462
502,56,0.397149
502,57,0.39501
502,58,0.389412
502,59,0.385769
502,60,0.364243
502,61,0.391462
502,62,0.393776
502,63,0.402526
502,64,0.404296
502,65,0.382769
502,66,0.362115
502,67,0.353787
502,68,0.353934
502,69,0.358235
502,70,0.339755
502,71,0.344957
502,72,0.349821
502,73,0.352687
502,74,0.352371
502,75,0.328987
502,76,0.307639
502,77,0.28878
502,78,0.292811
502,79,0.286315
502,80,0.29165
502,81,0.287138
502,82,0.283144
502,83,0.287102
502,84,0.265083
502,85,0.296358
502,86,0.316714
502,87,0.291378
502,88,0.303726
502,89,0.304447
502,90,0.31488
502,91,0.333994
502,92,0.306198
502,93,0.327293
502,94,0.339365
502,95,0.337791
502,96,0.363881
502,97,0.379303
502,98,0.376477
502,99,0.375517
502,100,0.361217
503,1,0.373144
503,2,0.389416
503,3,0.389003
503,4,0.379122
503,5,0.396925
503,6,0.386431
503,7,0.392674
503,8,0.391513
503,9,0.401721
503,10,0.391191
503,11,0.397394
503,12,0.390438
503,13,0.401426
503,14,0.414414
503,15,0.41722
503,16,0.408834
503,17,0.42209
503,18,0.418161
503,19,0.420279
503,20,0.426103
503,21,0.423663
503,22,0.416508
503,23,0.404219
503,24,0.402804
503,25,0.397576
503,26,0.41223
503,27,0.416425
503,28,0.417393
503,29,0.421529
503,30,0.424351
503,31,0.41469
503,32,0.411349
503,33,0.401823
503,34,0.405771
503,35,0.399251
503,36,0.387341
503,37,0.403066
503,38,0.408297
503,39,0.395319
503,40,0.388878
503,41,0.381671
503,42,0.396555
503,43,0.399779
503,44,0.383876
503,45,0.388664
503,46,0.376739
503,47,0.375704
503,48,0.368167
503,49,0.377271
503,50,0.36504
503,51,0.371814
503,52,0.386228
