t,unit,output
500,1,17.4463
500,2,13.0311
500,3,9.74767
500,4,7.40354
500,5,10.8151
500,6,13.4064
500,7,17.1914
500,8,21.883
500,9,16.304
500,10,12.0854
500,11,9.0216
500,12,6.6986
500,13,9.85894
500,14,12.2037
500,15,15.6522
500,16,11.7139
500,17,17.1887
500,18,12.7546
500,19,9.61804
500,20,14.0813
501,1,17.4474
501,2,13.0286
501,3,9.74775
501,4,7.40462
501,5,10.816
501,6,13.407
501,7,17.192
501,8,21.8839
501,9,16.3127
501,10,12.0896
501,11,9.03194
501,12,6.70426
501,13,9.86107
501,14,12.2051
501,15,15.6548
501,16,11.7118
501,17,17.1897
501,18,12.7557
501,19,9.61988
501,20,14.0833
502,1,17.449
502,2,13.0319
502,3,9.74833
502,4,7.4042
502,5,10.8159
502,6,13.4074
502,7,17.1927
502,8,21.8849
502,9,16.3065
502,10,12.0864
502,11,9.02559
502,12,6.70145
502,13,9.86223
502,14,12.2078
502,15,15.658
502,16,11.7159
502,17,17.1937
502,18,12.7578
502,19,9.61973
502,20,14.084
503,1,17.4504
503,2,13.03
503,3,9.74833
503,4,7.40503
503,5,10.8167
503,6,13.408
503,7,17.1933
503,8,21.8857
503,9,16.314
503,10,12.09
503,11,9.03502
503,12,6.7068
503,13,9.86484
503,14,12.2097
503,15,15.6606
503,16,11.7145
503,17,17.1945
503,18,12.7588
503,19,9.62132
503,20,14.0859
504,1,17.4522
504,2,13.0322
504,3,9.74902
504,4,7.40529
504,5,10.8171
504,6,13.4086
504,7,17.1942
504,8,21.8866
504,9,16.3111
504,10,12.0883
504,11,9.03404
504,12,6.70737
504,13,9.86838
504,14,12.2142
504,15,15.6652
504,16,11.7185
504,17,17.1983
504,18,12.7613
504,19,9.62231
504,20,14.0874
505,1,17.4541
505,2,13.0355
505,3,9.74827
505,4,7.40264
505,5,10.8154
505,6,13.4076
505,7,17.1937
505,8,21.8867
505,9,16.3034
505,10,12.0857
505,11,9.0183
505,12,6.69704
505,13,9.8614
505,14,12.2103
505,15,15.6645
505,16,11.7189
505,17,17.2009
505,18,12.7607
505,19,9.61895
505,20,14.0859
506,1,17.4538
506,2,13.035
506,3,9.74693
506,4,7.4011
506,5,10.8136
506,6,13.4053
506,7,17.1915
506,8,21.8848
506,9,16.3017
506,10,12.0855
506,11,9.01056
506,12,6.69023
506,13,9.85046
506,14,12.1985
506,15,15.6538
506,16,11.7124
506,17,17.1965
506,18,12.7571
506,19,9.61585
506,20,14.0831
507,1,17.4508
507,2,13.0294
507,3,9.74687
507,4,7.40379
507,5,10.8148
507,6,13.4052
507,7,17.1904
507,8,21.8829
507,9,16.3124
507,10,12.0892
507,11,9.02907
507,12,6.70128
507,13,9.85381
507,14,12.1962
507,15,15.6464
507,16,11.7069
507,17,17.1885
507,18,12.7547
507,19,9.61828
507,20,14.0832
508,1,17.4493
508,2,13.0305
508,3,9.74785
508,4,7.40455
508,5,10.8157
508,6,13.4065
508,7,17.1914
508,8,21.8831
508,9,16.3089
508,10,12.0871
508,11,9.03068
508,12,6.70429
508,13,9.8617
508,14,12.2043
508,15,15.6514
508,16,11.7128
508,17,17.1889
508,18,12.7557
508,19,9.61942
508,20,14.0835
509,1,17.4497
509,2,13.0341
509,3,9.7471
509,4,7.40147
509,5,10.8138
509,6,13.4057
509,7,17.1912
509,8,21.8834
509,9,16.2992
509,10,12.0842
509,11,9.01173
509,12,6.69221
509,13,9.85522
509,14,12.2024
509,15,15.6533
509,16,11.7148
509,17,17.1918
509,18,12.7548
509,19,9.61583
509,20,14.0811
510,1,17.4484
510,2,13.0305
510,3,9.7463
510,4,7.40198
510,5,10.8136
510,6,13.4045
510,7,17.1898
510,8,21.8823
510,9,16.3057
510,10,12.0869
510,11,9.01648
510,12,6.69316
510,13,9.84933
510,14,12.1944
510,15,15.6462
510,16,11.7077
510,17,17.1878
510,18,12.7528
510,19,9.61584
510,20,14.0803
511,1,17.4465
511,2,13.029
511,3,9.74696
511,4,7.40376
511,5,10.8146
511,6,13.4051
511,7,17.1898
511,8,21.8816
511,9,16.3083
511,10,12.0872
511,11,9.02529
511,12,6.69937
511,13,9.85363
511,14,12.1958
511,15,15.6439
511,16,11.7077
511,17,17.1849
511,18,12.7526
511,19,9.61743
511,20,14.0807
512,1,17.4463
512,2,13.0307
512,3,9.74716
512,4,7.40303
512,5,10.8145
512,6,13.4056
512,7,17.1905
512,8,21.8821
512,9,16.3042
512,10,12.0857
512,11,9.02019
512,12,6.69696
512,13,9.85525
512,14,12.1989
512,15,15.6467
512,16,11.7108
512,17,17.1858
512,18,12.7525
512,19,9.61656
512,20,14.0802
513,1,17.4463
513,2,13.0309
513,3,9.74663
513,4,7.40207
513,5,10.8138
513,6,13.4051
513,7,17.1902
513,8,21.8822
513,9,16.3029
513,10,12.0856
513,11,9.01527
513,12,6.69324
513,13,9.85159
513,14,12.1964
513,15,15.646
513,16,11.7097
513,17,17.186
513,18,12.7518
513,19,9.61551
513,20,14.0792
514,1,17.4454
514,2,13.0272
514,3,9.74705
514,4,7.40441
514,5,10.8152
514,6,13.4057
514,7,17.1905
514,8,21.8822
514,9,16.3122
514,10,12.0892
514,11,9.03081
514,12,6.70284
514,13,9.85647
514,14,12.1984
514,15,15.6463
514,16,11.7077
514,17,17.1844
514,18,12.7528
514,19,9.61862
514,20,14.0811
515,1,17.4462
515,2,13.0296
515,3,9.74816
515,4,7.40494
515,5,10.8161
515,6,13.4072
515,7,17.192
515,8,21.8835
515,9,16.3091
515,10,12.0873
515,11,9.03093
515,12,6.70466
515,13,9.86312
515,14,12.2063
515,15,15.6536
515,16,11.7138
515,17,17.1886
515,18,12.7555
515,19,9.61989
515,20,14.0828
516,1,17.4485
516,2,13.0335
516,3,9.74753
516,4,7.40205
516,5,10.8145
516,6,13.4064
516,7,17.1921
516,8,21.8843
516,9,16.3005
516,10,12.0847
516,11,9.01343
516,12,6.69339
516,13,9.85652
516,14,12.204
516,15,15.6554
516,16,11.7154
516,17,17.1927
516,18,12.7556
516,19,9.61659
516,20,14.0815
517,1,17.4485
517,2,13.0322
517,3,9.74634
517,4,7.40113
517,5,10.8132
517,6,13.4046
517,7,17.1903
517,8,21.883
517,9,16.3017
517,10,12.0856
517,11,9.00995
517,12,6.68919
517,13,9.84717
517,14,12.1935
517,15,15.6464
517,16,11.7088
517,17,17.1893
517,18,12.753
517,19,9.61464
517,20,14.0797
518,1,17.4463
518,2,13.0282
518,3,9.74655
518,4,7.40347
518,5,10.8143
518,6,13.4047
518,7,17.1895
518,8,21.8816
518,9,16.3095
518,10,12.088
518,11,9.02465
518,12,6.69827
518,13,9.85056
518,14,12.1922
518,15,15.6407
518,16,11.7052
518,17,17.1835
518,18,12.7516
518,19,9.6167
518,20,14.0801
519,1,17.4455
519,2,13.029
519,3,9.74736
519,4,7.40414
519,5,10.8151
519,6,13.4059
519,7,17.1906
519,8,21.882
519,9,16.3077
519,10,12.0868
519,11,9.02719
519,12,6.70144
519,13,9.85761
519,14,12.1995
519,15,15.6455
519,16,11.7099
519,17,17.184
519,18,12.7524
519,19,9.6178
519,20,14.0806
520,1,17.4462
520,2,13.0306
520,3,9.74724
520,4,7.40304
520,5,10.8147
520,6,13.4061
520,7,17.1912
520,8,21.883
520,9,16.3047
520,10,12.0861
520,11,9.02076
520,12,6.69756
520,13,9.85721
520,14,12.2019
520,15,15.6503
520,16,11.7123
520,17,17.1871
520,18,12.7532
520,19,9.61716
520,20,14.0806
521,1,17.4466
521,2,13.0301
521,3,9.74709
521,4,7.40307
521,5,10.8146
521,6,13.4058
521,7,17.191
521,8,21.8831
521,9,16.3063
521,10,12.0869
521,11,9.02102
521,12,6.69709
521,13,9.8551
521,14,12.1999
521,15,15.6501
521,16,11.7108
521,17,17.1881
521,18,12.7537
521,19,9.61738
521,20,14.0809
522,1,17.4468
522,2,13.028
522,3,9.74786
522,4,7.40524
522,5,10.8162
522,6,13.4069
522,7,17.1918
522,8,21.8836
522,9,16.3137
522,10,12.0897
522,11,9.0351
522,12,6.70632
522,13,9.86145
522,14,12.204
522,15,15.6525
522,16,11.7109
522,17,17.1883
522,18,12.7556
522,19,9.62039
522,20,14.0833
523,1,17.4488
523,2,13.0296
523,3,9.74905
523,4,7.40626
523,5,10.8175
523,6,13.4087
523,7,17.1937
523,8,21.8855
523,9,16.314
523,10,12.0895
523,11,9.0404
523,12,6.7114
523,13,9.87051
523,14,12.2142
523,15,15.6622
523,16,11.7171
523,17,17.1936
523,18,12.7593
523,19,9.62285
523,20,14.0863
524,1,17.4522
524,2,13.033
524,3,9.74923
524,4,7.40494
524,5,10.8172
524,6,13.4092
524,7,17.1949
524,8,21.8873
524,9,16.3097
524,10,12.0879
524,11,9.03178
524,12,6.70648
524,13,9.87059
524,14,12.2182
524,15,15.6701
524,16,11.7213
524,17,17.2006
524,18,12.7622
524,19,9.62237
524,20,14.0877
525,1,17.4548
525,2,13.035
525,3,9.74854
525,4,7.40323
525,5,10.8159
525,6,13.4081
525,7,17.1943
525,8,21.8875
525,9,16.3062
525,10,12.0869
525,11,9.02176
525,12,6.69908
525,13,9.86289
525,14,12.2122
525,15,15.6678
525,16,11.7192
525,17,17.2029
525,18,12.7622
525,19,9.62024
525,20,14.0872
526,1,17.4549
526,2,13.0326
526,3,9.7482
526,4,7.40412
526,5,10.8161
526,6,13.4074
526,7,17.1933
526,8,21.8865
526,9,16.3118
526,10,12.0891
526,11,9.02932
526,12,6.70282
526,13,9.86107
526,14,12.2074
526,15,15.6616
526,16,11.7145
526,17,17.1994
526,18,12.7609
526,19,9.62069
526,20,14.0874
527,1,17.4546
527,2,13.0343
527,3,9.74814
527,4,7.40341
527,5,10.8155
527,6,13.407
527,7,17.1928
527,8,21.8857
527,9,16.3062
527,10,12.0863
527,11,9.02347
527,12,6.69982
527,13,9.86034
527,14,12.2066
527,15,15.6589
527,16,11.7158
527,17,17.1979
527,18,12.7598
527,19,9.61925
527,20,14.086
528,1,17.4536
528,2,13.0318
528,3,9.74777
528,4,7.40393
528,5,10.8157
528,6,13.4069
528,7,17.1925
528,8,21.8851
528,9,16.3114
528,10,12.0888
528,11,9.02996
528,12,6.70326
528,13,9.86118
528,14,12.2062
528,15,15.6578
528,16,11.7134
528,17,17.1951
528,18,12.7585
528,19,9.61992
528,20,14.0859
529,1,17.4529
529,2,13.0353
529,3,9.74741
529,4,7.40181
529,5,10.8141
529,6,13.4058
529,7,17.1916
529,8,21.8843
529,9,16.3
529,10,12.0841
529,11,9.01332
529,12,6.69331
529,13,9.85571
529,14,12.203
529,15,15.6553
529,16,11.7154
529,17,17.1955
529,18,12.7573
529,19,9.61682
529,20,14.0832
530,1,17.4509
530,2,13.0324
530,3,9.7462
530,4,7.40117
530,5,10.8131
530,6,13.4043
530,7,17.1898
530,8,21.8825
530,9,16.3032
530,10,12.086
530,11,9.01262
530,12,6.69081
530,13,9.84813
530,14,12.194
530,15,15.6465
530,16,11.7085
530,17,17.1898
530,18,12.7534
530,19,9.61493
530,20,14.0808
531,1,17.4478
531,2,13.0316
531,3,9.74593
531,4,7.40125
531,5,10.8126
531,6,13.4033
531,7,17.1884
531,8,21.8806
531,9,16.3006
531,10,12.0845
531,11,9.01057
531,12,6.68939
531,13,9.84493
531,14,12.1886
531,15,15.6383
531,16,11.706
531,17,17.1842
531,18,12.7504
531,19,9.6137
531,20,14.0783
532,1,17.4446
532,2,13.0258
532,3,9.74644
532,4,7.40436
532,5,10.8147
532,6,13.4047
532,7,17.1889
532,8,21.8802
532,9,16.3135
532,10,12.0897
532,11,9.03281
532,12,6.70351
532,13,9.85403
532,14,12.1936
532,15,15.639
532,16,11.7041
532,17,17.1792
532,18,12.75
532,19,9.61762
532,20,14.0798
533,1,17.4446
533,2,13.0293
533,3,9.74778
533,4,7.40458
533,5,10.8155
533,6,13.4064
533,7,17.1909
533,8,21.8819
533,9,16.3066
533,10,12.0861
533,11,9.02854
533,12,6.70325
533,13,9.86196
533,14,12.2044
533,15,15.6496
533,16,11.713
533,17,17.1848
533,18,12.7533
533,19,9.61886
533,20,14.081
534,1,17.4465
534,2,13.032
534,3,9.74718
534,4,7.40213
534,5,10.8143
534,6,13.406
534,7,17.1913
534,8,21.8832
534,9,16.3015
534,10,12.0852
534,11,9.01464
534,12,6.69378
534,13,9.85589
534,14,12.2026
534,15,15.6531
534,16,11.7139
534,17,17.1896
534,18,12.7538
534,19,9.61638
534,20,14.0803
535,1,17.4468
535,2,13.0313
535,3,9.74651
535,4,7.40166
535,5,10.8135
535,6,13.4047
535,7,17.1901
535,8,21.8825
535,9,16.3023
535,10,12.0856
535,11,9.01182
535,12,6.69051
535,13,9.8483
535,14,12.1941
535,15,15.6461
535,16,11.7088
535,17,17.188
535,18,12.7525
535,19,9.61511
535,20,14.0793
536,1,17.4455
536,2,13.0286
536,3,9.7466
536,4,7.40318
536,5,10.8142
536,6,13.4048
536,7,17.1896
536,8,21.8816
536,9,16.3077
536,10,12.0873
536,11,9.02189
536,12,6.69665
536,13,9.85014
536,14,12.1924
536,15,15.6411
536,16,11.7059
536,17,17.1836
536,18,12.7513
536,19,9.61622
536,20,14.0795
537,1,17.445
537,2,13.0276
537,3,9.74752
537,4,7.40494
537,5,10.8157
537,6,13.4063
537,7,17.1908
537,8,21.8823
537,9,16.3116
537,10,12.0885
537,11,9.03292
537,12,6.70489
537,13,9.85933
537,14,12.2004
537,15,15.6461
537,16,11.7091
537,17,17.1835
537,18,12.7527
537,19,9.61891
537,20,14.0813
538,1,17.4464
538,2,13.033
538,3,9.74728
538,4,7.40199
538,5,10.8142
538,6,13.406
538,7,17.1913
538,8,21.8832
538,9,16.2987
538,10,12.0837
538,11,9.01253
538,12,6.69301
538,13,9.85578
538,14,12.2019
538,15,15.651
538,16,11.7146
538,17,17.1888
538,18,12.7535
538,19,9.61585
538,20,14.0798
539,1,17.4464
539,2,13.0272
539,3,9.74704
539,4,7.40427
539,5,10.8154
539,6,13.4061
539,7,17.1911
539,8,21.8832
539,9,16.3142
539,10,12.0905
539,11,9.03142
539,12,6.70297
539,13,9.85695
539,14,12.2001
539,15,15.65
539,16,11.7081
539,17,17.1867
539,18,12.7538
539,19,9.61902
539,20,14.082
540,1,17.4472
540,2,13.032
540,3,9.74796
540,4,7.40369
540,5,10.8152
540,6,13.4065
540,7,17.1917
540,8,21.8837
540,9,16.3033
540,10,12.0848
540,11,9.02112
540,12,6.69849
540,13,9.85883
540,14,12.2036
540,15,15.6527
540,16,11.7144
540,17,17.1906
540,18,12.7558
540,19,9.61826
540,20,14.0821
541,1,17.4483
541,2,13.0327
541,3,9.74679
541,4,7.40139
541,5,10.8137
541,6,13.4054
541,7,17.191
541,8,21.8834
541,9,16.3013
541,10,12.0854
541,11,9.01135
541,12,6.69085
541,13,9.85098
541,14,12.1976
541,15,15.6493
541,16,11.7113
541,17,17.1899
541,18,12.7534
541,19,9.615
541,20,14.0802
542,1,17.447
542,2,13.0305
542,3,9.74624
542,4,7.40188
542,5,10.8134
542,6,13.4043
542,7,17.1895
542,8,21.8819
542,9,16.3039
542,10,12.086
542,11,9.01429
542,12,6.69172
542,13,9.84706
542,14,12.1911
542,15,15.6417
542,16,11.7064
542,17,17.1853
542,18,12.7513
542,19,9.61489
542,20,14.079
543,1,17.445
543,2,13.0311
543,3,9.74579
543,4,7.40095
543,5,10.8124
543,6,13.4034
543,7,17.1885
543,8,21.8805
543,9,16.2988
543,10,12.0839
543,11,9.00805
543,12,6.68791
543,13,9.84399
543,14,12.1874
543,15,15.6359
543,16,11.7057
543,17,17.1816
543,18,12.7487
543,19,9.6127
543,20,14.0765
544,1,17.4426
544,2,13.0286
544,3,9.74529
544,4,7.40115
544,5,10.8122
544,6,13.4028
544,7,17.1875
544,8,21.8791
544,9,16.3014
544,10,12.0852
544,11,9.01046
544,12,6.68866
544,13,9.84212
544,14,12.1841
544,15,15.6311
544,16,11.7023
544,17,17.1766
544,18,12.7459
544,19,9.61221
544,20,14.0748
545,1,17.4401
545,2,13.0257
545,3,9.74585
545,4,7.40323
545,5,10.8136
545,6,13.4037
545,7,17.1879
545,8,21.8789
545,9,16.3073
545,10,12.087
545,11,9.02262
545,12,6.6968
545,13,9.8483
545,14,12.188
545,15,15.6323
545,16,11.7025
545,17,17.1742
545,18,12.7463
545,19,9.61495
545,20,14.0757
546,1,17.44
546,2,13.0275
546,3,9.74665
546,4,7.40336
546,5,10.8142
546,6,13.4049
546,7,17.1892
546,8,21.8801
546,9,16.3042
546,10,12.0855
546,11,9.02084
546,12,6.69697
546,13,9.85318
546,14,12.1947
546,15,15.6392
546,16,11.7076
546,17,17.1777
546,18,12.7482
546,19,9.61567
546,20,14.0766
547,1,17.4413
547,2,13.0269
547,3,9.74709
547,4,7.4041
547,5,10.8151
547,6,13.4059
547,7,17.1905
547,8,21.8816
547,9,16.3088
547,10,12.0878
547,11,9.02649
547,12,6.7005
547,13,9.8566
547,14,12.199
547,15,15.6455
547,16,11.7088
547,17,17.1813
547,18,12.7506
547,19,9.61754
547,20,14.0787
548,1,17.4434
548,2,13.0316
548,3,9.74702
548,4,7.40198
548,5,10.8139
548,6,13.4055
548,7,17.1907
548,8,21.8825
548,9,16.2987
548,10,12.0839
548,11,9.01072
548,12,6.69112
548,13,9.852
548,14,12.1977
548,15,15.6469
548,16,11.7119
548,17,17.1861
548,18,12.7518
548,19,9.61512
548,20,14.078
549,1,17.444
549,2,13.0261
549,3,9.74702
549,4,7.40451
549,5,10.8154
549,6,13.406
549,7,17.1908
549,8,21.8826
549,9,16.3143
549,10,12.0904
