t,unit,output
500,1,0.154667
500,2,0.164878
500,3,0.172807
500,4,0.181885
500,5,0.184265
500,6,0.193852
500,7,0.192049
500,8,0.183688
500,9,0.186417
500,10,0.188603
500,11,0.190896
500,12,0.191631
500,13,0.190497
500,14,0.195955
500,15,0.199809
500,16,0.193194
500,17,0.193223
500,18,0.193026
500,19,0.197554
500,20,0.195794
500,21,0.203907
500,22,0.201099
500,23,0.198797
500,24,0.195056
500,25,0.192472
500,26,0.18821
500,27,0.185617
500,28,0.186667
500,29,0.179633
500,30,0.18726
500,31,0.186668
500,32,0.195927
500,33,0.193582
500,34,0.197329
500,35,0.19605
500,36,0.195867
500,37,0.19879
500,38,0.193481
500,39,0.187855
500,40,0.184125
500,41,0.191151
500,42,0.187062
500,43,0.193933
500,44,0.195873
500,45,0.188425
500,46,0.183734
500,47,0.175631
500,48,0.179491
500,49,0.182507
500,50,0.179042
500,51,0.183362
500,52,0.179456
500,53,0.182373
500,54,0.188221
500,55,0.185488
500,56,0.180684
500,57,0.17943
500,58,0.179104
500,59,0.182161
500,60,0.181811
500,61,0.17934
500,62,0.178923
500,63,0.176511
500,64,0.173457
500,65,0.166985
500,66,0.178709
500,67,0.182259
500,68,0.181985
500,69,0.182169
500,70,0.184655
500,71,0.177932
500,72,0.18042
500,73,0.186453
500,74,0.189521
500,75,0.190629
500,76,0.193482
500,77,0.195711
500,78,0.203638
500,79,0.199581
500,80,0.197607
500,81,0.201238
500,82,0.197823
500,83,0.197941
500,84,0.197966
500,85,0.195788
500,86,0.193803
500,87,0.191736
500,88,0.190488
500,89,0.189862
500,90,0.189643
500,91,0.195566
500,92,0.187345
500,93,0.190942
500,94,0.192757
500,95,0.194078
500,96,0.195803
500,97,0.196646
500,98,0.192454
500,99,0.190443
500,100,0.198195
501,1,0.228211
501,2,0.217539
501,3,0.208978
501,4,0.180421
501,5,0.179998
501,6,0.150084
501,7,0.156077
501,8,0.193301
501,9,0.192132
501,10,0.191539
501,11,0.189248
501,12,0.190382
501,13,0.200225
501,14,0.174231
501,15,0.152637
501,16,0.183832
501,17,0.184293
501,18,0.184984
501,19,0.161321
501,20,0.163721
501,21,0.136495
