t,unit,output
500,1,1.42029
500,2,1.34774
500,3,1.28096
500,4,1.39212
500,5,1.32315
500,6,1.25834
500,7,1.1975
500,8,1.14177
500,9,1.25109
500,10,1.19255
500,11,1.13865
500,12,1.24563
500,13,1.34705
500,14,1.44334
500,15,1.37071
500,16,1.47012
500,17,1.39664
500,18,1.48628
500,19,1.58371
500,20,1.50229
500,21,1.42731
500,22,1.35811
500,23,1.29421
500,24,1.3818
500,25,1.4653
500,26,1.54502
500,27,1.46698
500,28,1.56129
500,29,1.48062
500,30,1.40617
500,31,1.50907
500,32,1.60682
500,33,1.71085
500,34,1.8217
500,35,1.7226
500,36,1.63062
500,37,1.7257
500,38,1.81631
500,39,1.91305
500,40,2.01563
500,41,1.9028
500,42,2.00551
500,43,1.89321
500,44,1.7892
500,45,1.6927
500,46,1.79834
500,47,1.91081
500,48,1.80432
500,49,1.93183
500,50,2.05241
500,51,2.16654
500,52,2.04226
500,53,1.9263
500,54,1.81783
500,55,1.71669
500,56,1.62306
500,57,1.53544
500,58,1.45439
500,59,1.57965
500,60,1.49633
500,61,1.62221
500,62,1.53486
500,63,1.45429
500,64,1.37868
500,65,1.52234
500,66,1.44091
500,67,1.58385
500,68,1.71867
500,69,1.8459
500,70,1.96605
500,71,2.07966
500,72,1.96226
500,73,1.85349
500,74,1.75155
500,75,1.65735
500,76,1.77089
500,77,1.67525
500,78,1.77704
500,79,1.87354
500,80,1.77065
500,81,1.6754
500,82,1.78627
500,83,1.68836
500,84,1.59686
500,85,1.73448
500,86,1.63875
500,87,1.77611
500,88,1.67851
500,89,1.58815
500,90,1.50472
500,91,1.62868
500,92,1.74597
500,93,1.65071
500,94,1.56182
500,95,1.47941
500,96,1.40329
500,97,1.52834
500,98,1.44883
500,99,1.37557
500,100,1.497
501,1,1.42024
501,2,1.34755
501,3,1.28075
501,4,1.39194
501,5,1.32288
501,6,1.25799
501,7,1.19714
501,8,1.14161
501,9,1.25096
501,10,1.19254
501,11,1.13867
501,12,1.24566
501,13,1.34708
501,14,1.44338
501,15,1.37059
501,16,1.47002
501,17,1.3965
501,18,1.48618
501,19,1.58363
501,20,1.50218
501,21,1.42738
501,22,1.35837
501,23,1.29458
501,24,1.38213
501,25,1.46559
501,26,1.54527
501,27,1.46733
501,28,1.5616
501,29,1.48075
501,30,1.40619
501,31,1.5091
501,32,1.60686
501,33,1.7109
501,34,1.82175
501,35,1.72273
501,36,1.6306
501,37,1.72567
501,38,1.81627
501,39,1.913
501,40,2.01557
501,41,1.90288
501,42,2.00556
501,43,1.89328
501,44,1.78935
501,45,1.69276
501,46,1.79839
501,47,1.91086
501,48,1.8043
501,49,1.93182
501,50,2.0524
501,51,2.16655
501,52,2.04219
501,53,1.92626
501,54,1.81768
501,55,1.71666
501,56,1.62316
501,57,1.5356
501,58,1.45457
501,59,1.57981
501,60,1.49634
501,61,1.62222
501,62,1.53475
501,63,1.45422
501,64,1.37858
501,65,1.52226
501,66,1.44081
501,67,1.58377
501,68,1.71862
501,69,1.84587
501,70,1.96604
501,71,2.07965
501,72,1.96222
501,73,1.85348
501,74,1.75141
501,75,1.65725
501,76,1.77081
501,77,1.67532
501,78,1.77711
501,79,1.87362
501,80,1.77074
501,81,1.67552
501,82,1.78638
501,83,1.68834
501,84,1.59687
501,85,1.73449
501,86,1.63879
501,87,1.77614
501,88,1.67862
501,89,1.58827
501,90,1.50498
501,91,1.62892
501,92,1.74618
501,93,1.65088
501,94,1.56211
501,95,1.4796
501,96,1.40338
501,97,1.52842
501,98,1.44893
501,99,1.37582
501,100,1.49722
502,1,1.42034
502,2,1.34774
502,3,1.28096
502,4,1.39212
502,5,1.32312
502,6,1.25829
502,7,1.19745
502,8,1.14176
502,9,1.25108
502,10,1.19257
502,11,1.13868
502,12,1.24566
502,13,1.34708
502,14,1.44337
502,15,1.37069
502,16,1.4701
502,17,1.39661
502,18,1.48626
502,19,1.58369
502,20,1.50227
502,21,1.42733
502,22,1.35818
502,23,1.29431
502,24,1.38189
502,25,1.46539
502,26,1.5451
502,27,1.46709
502,28,1.5614
502,29,1.48067
502,30,1.4062
502,31,1.5091
502,32,1.60685
502,33,1.71089
502,34,1.82174
502,35,1.72266
502,36,1.63064
502,37,1.72572
502,38,1.81634
502,39,1.91308
502,40,2.01566
502,41,1.90287
502,42,2.00558
502,43,1.89328
502,44,1.78929
502,45,1.69276
502,46,1.7984
502,47,1.91088
502,48,1.80436
502,49,1.93188
502,50,2.05247
502,51,2.16661
502,52,2.0423
502,53,1.92634
