t,unit,output
500,1,0.180752
500,2,0.179302
500,3,0.176973
500,4,0.174408
500,5,0.171991
500,6,0.169925
500,7,0.168297
500,8,0.149906
500,9,0.125016
500,10,0.158052
500,11,0.161445
500,12,0.189611
500,13,0.183523
500,14,0.208384
500,15,0.19611
500,16,0.219119
500,17,0.214081
500,18,0.20275
500,19,0.192755
500,20,0.184029
500,21,0.163818
500,22,0.172438
500,23,0.17867
500,24,0.18312
500,25,0.186255
500,26,0.171034
500,27,0.198596
500,28,0.182177
500,29,0.170693
500,30,0.162596
500,31,0.156796
500,32,0.152548
500,33,0.157896
500,34,0.15767
500,35,0.156659
500,36,0.155244
500,37,0.153702
500,38,0.152231
500,39,0.150968
500,40,0.125947
500,41,0.128373
500,42,0.107135
500,43,0.112358
500,44,0.11728
500,45,0.12212
500,46,0.111905
500,47,0.123417
500,48,0.102891
500,49,0.11515
500,50,0.125328
500,51,0.159602
500,52,0.157636
500,53,0.15588
500,54,0.166269
500,55,0.169566
500,56,0.167379
500,57,0.165606
500,58,0.164198
500,59,0.16308
500,60,0.191289
500,61,0.213022
500,62,0.20631
500,63,0.203232
500,64,0.199452
500,65,0.195265
500,66,0.162757
500,67,0.17272
500,68,0.167622
500,69,0.193497
500,70,0.190913
500,71,0.197035
500,72,0.193782
500,73,0.191331
500,74,0.187808
500,75,0.164708
500,76,0.165209
500,77,0.170481
500,78,0.150583
500,79,0.163487
500,80,0.172952
500,81,0.17485
500,82,0.172381
500,83,0.153348
500,84,0.153207
500,85,0.152655
500,86,0.151986
500,87,0.180542
500,88,0.180283
500,89,0.150257
500,90,0.153118
500,91,0.137012
500,92,0.169522
500,93,0.171717
500,94,0.169931
500,95,0.151347
500,96,0.180137
500,97,0.205042
500,98,0.197158
500,99,0.218349
500,100,0.212593
501,1,0.178178
501,2,0.178486
501,3,0.178428
501,4,0.177972
501,5,0.177176
501,6,0.17614
501,7,0.174968
501,8,0.18171
501,9,0.207053
501,10,0.22573
501,11,0.214733
501,12,0.223533
501,13,0.217372
501,14,0.226667
501,15,0.222597
501,16,0.231541
501,17,0.193502
501,18,0.195988
501,19,0.196282
501,20,0.194967
501,21,0.197563
501,22,0.179089
501,23,0.163329
501,24,0.149936
501,25,0.13859
501,26,0.145266
501,27,0.166072
501,28,0.170124
501,29,0.171176
501,30,0.170421
501,31,0.168633
501,32,0.166306
501,33,0.14003
501,34,0.142989
501,35,0.145351
501,36,0.147118
501,37,0.148344
501,38,0.149114
501,39,0.149529
501,40,0.180251
501,41,0.171402
501,42,0.198143
501,43,0.18341
501,44,0.171978
501,45,0.163265
501,46,0.174226
501,47,0.147375
501,48,0.178039
501,49,0.150746
501,50,0.145661
501,51,0.164405
501,52,0.16344
501,53,0.162327
501,54,0.150076
501,55,0.126287
