t,unit,input,output
500,1,2.28553,0.108836
500,2,-0.884722,0.127469
500,3,-0.582053,-0.582053
500,4,3.00879,3.00879
500,5,1.40478,1.40478
500,6,2.23689,0.0963924
500,7,-0.262416,-0.262416
500,8,2.87481,0.0424321
500,9,-3.12531,-3.12531
500,10,1.47728,-0.214922
500,11,-1.38218,-1.38218
500,12,2.1186,2.1186
500,13,-0.0227735,-0.0227735
500,14,-2.93545,-2.93545
500,15,0.772657,0.772657
500,16,2.50877,2.50877
500,17,-0.222574,-0.222574
500,18,1.16859,1.16859
500,19,2.14234,2.14234
500,20,-0.00198025,0.999994
501,1,2.52845,0.125389
501,2,-0.641758,0.447617
501,3,-0.342157,-0.342157
501,4,2.77154,2.77154
501,5,1.16735,1.16735
501,6,1.99591,-0.00204774
501,7,-0.0246041,-0.0246041
501,8,2.63708,0.109685
501,9,-2.88535,-2.88535
501,10,1.71918,-0.142967
501,11,-1.13257,-1.13257
501,12,1.86891,1.86891
501,13,0.22592,0.22592
501,14,-2.69004,-2.69004
501,15,0.530434,0.530434
501,16,2.74669,2.74669
501,17,-0.477871,-0.477871
501,18,1.41257,1.41257
501,19,2.38862,2.38862
501,20,-0.2411,0.907087
502,1,2.24323,0.09818
502,2,-0.927444,0.0775569
502,3,-0.625532,-0.625532
502,4,3.05314,3.05314
502,5,1.44914,1.44914
502,6,2.28034,0.10765
502,7,-0.306627,-0.306627
502,8,2.91914,0.0274032
502,9,-3.16879,-3.16879
502,10,1.43425,-0.217217
502,11,-1.42345,-1.42345
502,12,2.15958,2.15958
502,13,-0.0641757,-0.0641757
502,14,-2.97773,-2.97773
502,15,0.815689,0.815689
502,16,2.46473,2.46473
502,17,-0.183032,-0.183032
502,18,1.12598,1.12598
502,19,2.10031,2.10031
502,20,0.041778,0.997131
503,1,2.33667,0.118681
503,2,-0.833122,0.191255
503,3,-0.534046,-0.534046
503,4,2.96354,2.96354
503,5,1.3594,1.3594
503,6,2.18743,0.0808198
503,7,-0.216618,-0.216618
503,8,2.82904,0.0575662
503,9,-3.07726,-3.07726
503,10,1.52774,-0.207563
503,11,-1.32296,-1.32296
503,12,2.05945,2.05945
503,13,0.0353203,0.0353203
503,14,-2.88099,-2.88099
503,15,0.721955,0.721955
503,16,2.55464,2.55464
503,17,-0.288096,-0.288096
503,18,1.22139,1.22139
503,19,2.19768,2.19768
503,20,-0.0492309,0.996018
504,1,2.74621,0.0829296
504,2,-0.424085,0.729335
504,3,-0.12411,-0.12411
504,4,2.55319,2.55319
504,5,0.949206,0.949206
504,6,1.77831,-0.114829
504,7,0.193478,0.193478
504,8,2.41903,0.127351
504,9,-2.66737,-2.66737
504,10,1.93696,-0.0323341
504,11,-0.916361,-0.916361
504,12,1.65241,1.65241
504,13,0.44233,0.44233
504,14,-2.47306,-2.47306
504,15,0.313026,0.313026
504,16,2.96499,2.96499
504,17,-0.693369,-0.693369
504,18,1.62975,1.62975
504,19,2.60542,2.60542
504,20,-0.459175,0.687528
505,1,2.84504,0.0523405
505,2,-0.323866,0.836178
505,3,-0.0202199,-0.0202199
505,4,2.4456,2.4456
505,5,0.841562,0.841562
505,6,1.67498,-0.162041
505,7,0.300461,0.300461
505,8,2.31159,0.114276
505,9,-2.56346,-2.56346
505,10,2.03847,0.0188266
505,11,-0.823282,-0.823282
505,12,1.56032,1.56032
505,13,0.536205,0.536205
505,14,-2.37523,-2.37523
505,15,0.211411,0.211411
505,16,3.07133,3.07133
505,17,-0.778592,-0.778592
505,18,1.7292,1.7292
505,19,2.70223,2.70223
505,20,-0.564163,0.552793
506,1,2.28045,0.107677
506,2,-0.886991,0.124747
506,3,-0.582565,-0.582565
506,4,3.00706,3.00706
506,5,1.40281,1.40281
506,6,2.23724,0.0964924
506,7,-0.261154,-0.261154
506,8,2.87277,0.0431195
506,9,-3.12575,-3.12575
506,10,1.47544,-0.215097
506,11,-1.38759,-1.38759
506,12,2.12532,2.12532
506,13,-0.0280923,-0.0280923
506,14,-2.93877,-2.93877
506,15,0.774065,0.774065
506,16,2.50932,2.50932
506,17,-0.211755,-0.211755
506,18,1.16587,1.16587
506,19,2.13864,2.13864
