t,unit,input,output
500,1,-0.3447,-0.3447
500,2,0.413917,0.413917
500,3,0.780775,0.780775
500,4,0.50566,0.50566
500,5,-1.31673,-1.31673
500,6,-0.683917,-0.683917
500,7,1.31906,1.31906
500,8,-1.8801,-1.8801
500,9,1.53855,1.53855
500,10,-1.38233,-1.38233
500,11,-1.07634,-1.07634
500,12,0.636803,0.636803
500,13,-0.0673424,-0.0673424
500,14,1.03552,1.03552
500,15,-0.644587,-0.644587
500,16,-2.38548,-2.38548
500,17,1.19602,1.19602
500,18,1.75823,1.75823
500,19,0.398206,0.398206
500,20,1.69039,1.69039
501,1,-0.351166,-0.351166
501,2,0.409629,0.409629
501,3,0.77714,0.77714
501,4,0.505032,0.505032
501,5,-1.32176,-1.32176
501,6,-0.684383,-0.684383
501,7,1.31278,1.31278
501,8,-1.88082,-1.88082
501,9,1.53643,1.53643
501,10,-1.37896,-1.37896
501,11,-1.07821,-1.07821
501,12,0.632356,0.632356
501,13,-0.0596238,-0.0596238
501,14,1.0288,1.0288
501,15,-0.639133,-0.639133
501,16,-2.38668,-2.38668
501,17,1.20004,1.20004
501,18,1.75934,1.75934
501,19,0.400629,0.400629
501,20,1.69301,1.69301
502,1,-0.344971,-0.344971
502,2,0.414663,0.414663
502,3,0.781835,0.781835
502,4,0.507263,0.507263
502,5,-1.31588,-1.31588
502,6,-0.685352,-0.685352
502,7,1.31903,1.31903
502,8,-1.878,-1.878
502,9,1.53911,1.53911
502,10,-1.3838,-1.3838
502,11,-1.07474,-1.07474
502,12,0.637563,0.637563
502,13,-0.0672783,-0.0672783
502,14,1.03507,1.03507
502,15,-0.645332,-0.645332
502,16,-2.3835,-2.3835
502,17,1.19522,1.19522
502,18,1.75981,1.75981
502,19,0.397327,0.397327
502,20,1.68943,1.68943
503,1,-0.348425,-0.348425
503,2,0.412727,0.412727
503,3,0.781175,0.781175
503,4,0.508688,0.508688
503,5,-1.3181,-1.3181
503,6,-0.6876,-0.6876
503,7,1.31547,1.31547
503,8,-1.87684,-1.87684
503,9,1.53902,1.53902
503,10,-1.38329,-1.38329
503,11,-1.07396,-1.07396
503,12,0.635567,0.635567
503,13,-0.0627712,-0.0627712
503,14,1.03154,1.03154
503,15,-0.642998,-0.642998
503,16,-2.38235,-2.38235
503,17,1.19689,1.19689
503,18,1.76251,1.76251
503,19,0.397223,0.397223
503,20,1.69001,1.69001
504,1,-0.355904,-0.355904
504,2,0.405126,0.405126
504,3,0.774047,0.774047
504,4,0.500031,0.500031
504,5,-1.32506,-1.32506
504,6,-0.677848,-0.677848
504,7,1.3079,1.3079
504,8,-1.88499,-1.88499
504,9,1.52943,1.52943
504,10,-1.37663,-1.37663
504,11,-1.0817,-1.0817
504,12,0.627847,0.627847
504,13,-0.0561705,-0.0561705
504,14,1.02402,1.02402
504,15,-0.63649,-0.63649
504,16,-2.39041,-2.39041
504,17,1.20475,1.20475
504,18,1.7523,1.7523
504,19,0.406169,0.406169
504,20,1.69885,1.69885
505,1,-0.352927,-0.352927
505,2,0.402851,0.402851
505,3,0.770138,0.770138
505,4,0.493858,0.493858
505,5,-1.32721,-1.32721
505,6,-0.672051,-0.672051
505,7,1.31091,1.31091
505,8,-1.89093,-1.89093
505,9,1.52799,1.52799
505,10,-1.36968,-1.36968
505,11,-1.08797,-1.08797
505,12,0.625221,0.625221
505,13,-0.0585568,-0.0585568
505,14,1.02693,1.02693
505,15,-0.634548,-0.634548
505,16,-2.39624,-2.39624
505,17,1.2068,1.2068
505,18,1.74669,1.74669
505,19,0.406948,0.406948
505,20,1.70058,1.70058
506,1,-0.340534,-0.340534
506,2,0.41446,0.41446
506,3,0.777657,0.777657
506,4,0.504479,0.504479
506,5,-1.31776,-1.31776
506,6,-0.683702,-0.683702
506,7,1.32331,1.32331
506,8,-1.88141,-1.88141
506,9,1.54185,1.54185
506,10,-1.37617,-1.37617
506,11,-1.0803,-1.0803
506,12,0.637427,0.637427
506,13,-0.0696299,-0.0696299
506,14,1.03909,1.03909
506,15,-0.64264,-0.64264
506,16,-2.38858,-2.38858
506,17,1.19532,1.19532
506,18,1.75895,1.75895
506,19,0.395884,0.395884
506,20,1.687,1.687
507,1,-0.348596,-0.348596
507,2,0.414577,0.414577
507,3,0.778076,0.778076
507,4,0.509402,0.509402
507,5,-1.31853,-1.31853
507,6,-0.68889,-0.68889
507,7,1.31561,1.31561
507,8,-1.87781,-1.87781
507,9,1.54196,1.54196
507,10,-1.38105,-1.38105
507,11,-1.07604,-1.07604
507,12,0.638904,0.638904
507,13,-0.0626248,-0.0626248
507,14,1.03192,1.03192
507,15,-0.640627,-0.640627
507,16,-2.38471,-2.38471
507,17,1.1953,1.1953
507,18,1.76412,1.76412
507,19,0.398298,0.398298
507,20,1.68726,1.68726
508,1,-0.358913,-0.358913
508,2,0.403564,0.403564
508,3,0.771131,0.771131
508,4,0.496998,0.496998
508,5,-1.3266,-1.3266
508,6,-0.675296,-0.675296
508,7,1.30504,1.30504
508,8,-1.8895,-1.8895
508,9,1.52774,1.52774
508,10,-1.37509,-1.37509
508,11,-1.08398,-1.08398
508,12,0.627663,0.627663
508,13,-0.0544197,-0.0544197
508,14,1.02211,1.02211
508,15,-0.634002,-0.634002
508,16,-2.39311,-2.39311
508,17,1.20621,1.20621
508,18,1.74952,1.74952
508,19,0.409374,0.409374
508,20,1.70116,1.70116
509,1,-0.346839,-0.346839
