t,unit,output
500,1,1.25973
500,2,1.25941
500,3,1.25905
500,4,1.21276
500,5,1.21899
500,6,1.22428
500,7,1.22876
500,8,1.23304
500,9,1.23666
500,10,1.2397
500,11,1.24225
500,12,1.24237
500,13,1.24271
500,14,1.24318
500,15,1.22541
500,16,1.22887
500,17,1.23195
500,18,1.2347
500,19,1.23713
500,20,1.23917
500,21,1.24207
500,22,1.24366
500,23,1.24434
500,24,1.24499
500,25,1.2456
500,26,1.24615
500,27,1.24662
500,28,1.24701
500,29,1.24779
500,30,1.24843
500,31,1.28505
500,32,1.28126
500,33,1.27783
500,34,1.27471
500,35,1.27186
500,36,1.26924
500,37,1.22112
500,38,1.22573
500,39,1.23242
500,40,1.23781
500,41,1.2421
500,42,1.24546
500,43,1.24803
500,44,1.24995
500,45,1.24945
500,46,1.24908
500,47,1.24902
500,48,1.24917
500,49,1.24943
500,50,1.27893
500,51,1.2758
500,52,1.27308
500,53,1.27061
500,54,1.26837
500,55,1.26633
500,56,1.2645
500,57,1.26284
500,58,1.26356
500,59,1.26394
500,60,1.26405
500,61,1.26396
500,62,1.26369
500,63,1.26329
500,64,1.26278
500,65,1.26219
500,66,1.21477
500,67,1.22115
500,68,1.22661
500,69,1.23129
500,70,1.23527
500,71,1.23865
500,72,1.24151
500,73,1.24391
500,74,1.24384
500,75,1.24405
500,76,1.24445
500,77,1.24498
500,78,1.24692
500,79,1.24769
500,80,1.24843
500,81,1.26587
500,82,1.26446
500,83,1.26318
500,84,1.262
500,85,1.26093
500,86,1.26038
500,87,1.25986
500,88,1.25937
500,89,1.26019
500,90,1.26074
500,91,1.26108
500,92,1.26121
500,93,1.26118
500,94,1.26107
500,95,1.26088
500,96,1.26063
500,97,1.26043
500,98,1.26026
500,99,1.2601
500,100,1.25749
501,1,1.25794
501,2,1.25825
501,3,1.25844
501,4,1.20132
501,5,1.20808
501,6,1.21407
501,7,1.21936
501,8,1.22426
501,9,1.22858
501,10,1.23236
501,11,1.23566
501,12,1.2342
501,13,1.23359
501,14,1.23362
501,15,1.21388
501,16,1.21696
501,17,1.22009
501,18,1.22317
501,19,1.22615
501,20,1.22879
501,21,1.23312
501,22,1.23498
501,23,1.23496
501,24,1.23532
501,25,1.23594
501,26,1.23675
501,27,1.23767
501,28,1.23865
501,29,1.23978
501,30,1.24091
501,31,1.28031
501,32,1.27721
501,33,1.27441
501,34,1.27189
501,35,1.26961
501,36,1.26754
501,37,1.20914
501,38,1.21418
501,39,1.22221
501,40,1.22894
501,41,1.23454
501,42,1.23914
501,43,1.2429
501,44,1.24591
501,45,1.24399
501,46,1.2428
501,47,1.24243
501,48,1.24262
501,49,1.24319
501,50,1.2766
501,51,1.27395
501,52,1.27171
501,53,1.2696
501,54,1.26764
501,55,1.26584
501,56,1.26422
501,57,1.26276
501,58,1.26429
501,59,1.2653
501,60,1.26589
501,61,1.26614
501,62,1.26612
501,63,1.26588
501,64,1.26548
501,65,1.26494
501,66,1.20583
501,67,1.21245
501,68,1.21838
501,69,1.22365
501,70,1.22831
501,71,1.2324
501,72,1.23596
501,73,1.23904
501,74,1.23728
501,75,1.23644
501,76,1.23628
501,77,1.23661
501,78,1.23977
501,79,1.24038
