t,unit,input,output
500,1,-0.464968,0.680443
500,2,0.336563,0.823813
500,3,0.586409,0.522935
500,4,0.666528,0.666528
500,5,-1.07029,-1.07029
500,6,-0.726421,0.331928
500,7,1.06337,1.06337
500,8,-0.376625,-0.376625
500,9,1.16294,1.16294
500,10,-0.651027,-0.651027
500,11,-0.287177,-0.287177
500,12,0.381645,0.381645
500,13,0.182057,0.182057
500,14,0.678547,0.397221
500,15,-0.815208,-0.815208
500,16,-1.22063,-1.22063
500,17,0.0767077,0.990349
500,18,1.39027,-0.215485
500,19,0.0156706,0.999596
500,20,0.902701,0.902701
501,1,-0.518626,0.612706
501,2,0.303006,0.855671
501,3,0.60841,0.493132
501,4,0.650059,0.650059
501,5,-1.08322,-1.08322
501,6,-0.666096,0.414278
501,7,0.988535,0.988535
501,8,-0.428719,-0.428719
501,9,1.07914,1.07914
501,10,-0.592781,-0.592781
501,11,-0.286076,-0.286076
501,12,0.396946,0.396946
501,13,0.270806,0.270806
501,14,0.619664,0.477808
501,15,-0.742845,-0.742845
501,16,-1.24675,-1.24675
501,17,0.157558,0.959663
501,18,1.30115,-0.198435
501,19,0.0889414,0.987038
501,20,0.911986,0.911986
502,1,-0.519434,0.611659
502,2,0.237207,0.90998
502,3,0.557663,0.561452
502,4,0.545448,0.545448
502,5,-1.06752,-1.06752
502,6,-0.608646,0.492811
502,7,0.915433,0.915433
502,8,-0.542518,-0.542518
502,9,1.0399,1.0399
502,10,-0.573663,-0.573663
502,11,-0.375909,-0.375909
502,12,0.362086,0.362086
502,13,0.298357,0.298357
502,14,0.648484,0.43841
502,15,-0.672912,-0.672912
502,16,-1.25494,-1.25494
502,17,0.180615,0.947197
502,18,1.20143,-0.156693
502,19,0.165088,0.955768
502,20,0.935705,0.935705
503,1,-0.499374,0.637416
503,2,0.178331,0.948503
503,3,0.479148,0.662899
503,4,0.476825,0.476825
503,5,-1.06055,-1.06055
503,6,-0.60277,0.500794
503,7,0.896609,0.896609
503,8,-0.61146,-0.61146
503,9,1.06691,1.06691
503,10,-0.608596,-0.608596
503,11,-0.447817,-0.447817
503,12,0.312293,0.312293
