t,unit,input,output
500,1,-3.52226,-0.09015
500,2,0.67237,0.405682
500,3,20.5408,0.0153694
500,4,22.5074,0.0141386
500,5,-20.5156,0.0154969
500,6,0.560904,0.557139
500,7,19.0139,-0.000731909
500,8,-19.9784,-0.00107954
500,9,32.4407,0.00964231
500,10,-13.7817,-0.0146297
500,11,-15.9516,-0.00302367
500,12,24.8904,0.004315
500,13,-22.6242,0.0130123
500,14,32.4082,0.00941598
500,15,-6.33955,0.0439651
500,16,-18.8256,-18.8256
500,17,24.7811,0.00815456
500,18,14.0983,0.00686469
500,19,-11.7805,-0.0171914
500,20,25.4139,-0.0120695
501,1,-6.09173,0.0148513
501,2,-2.11048,0.0513035
501,3,17.956,-0.00244486
501,4,19.9067,-0.00461852
501,5,-23.11,-0.00466596
501,6,3.15639,-0.0475764
501,7,16.3613,0.0176378
501,8,-22.5844,0.0136023
501,9,29.7151,-0.00835845
501,10,-11.2006,-0.0167509
501,11,-18.536,0.0170631
501,12,22.3095,0.0117888
501,13,-20.0384,0.0019117
501,14,29.8846,-0.00377869
501,15,-3.75313,-0.0593777
501,16,-21.4161,-21.4161
501,17,27.3816,-0.0108296
501,18,11.3898,-0.0262884
501,19,-9.2557,-0.0247492
501,20,27.9341,-0.00234146
502,1,-1.93951,-0.0310005
502,2,2.37928,0.124278
502,3,22.1201,0.00530084
502,4,24.1222,0.00494052
502,5,-18.9851,0.000786763
502,6,-1.01112,-0.0109956
502,7,20.5842,0.0149259
502,8,-18.4027,0.0164947
502,9,34.1485,0.004193
502,10,-15.3119,-0.0172629
502,11,-14.3699,0.0203273
502,12,26.462,0.0119432
502,13,-24.1933,0.00750707
502,14,33.9799,-0.000590154
502,15,-7.91556,-0.0105433
502,16,-17.2862,-17.2862
502,17,23.2495,-0.00966588
502,18,15.8101,-0.0113104
502,19,-13.3558,-0.0214278
502,20,23.8301,-0.00679588
503,1,-10.8628,0.0122434
503,2,-6.96805,0.00457798
503,3,13.1939,-0.0138063
503,4,15.1801,-0.0112403
503,5,-27.904,-0.00338705
503,6,7.91917,-0.0100976
503,7,11.6525,-0.0242403
503,8,-27.3376,-0.0101612
503,9,24.8041,0.00740788
503,10,-6.39987,0.0472965
503,11,-23.2959,-0.0109505
503,12,17.5405,-0.0180005
503,13,-15.271,-0.0156796
503,14,25.0583,-0.00231243
503,15,1.01027,-0.0101598
503,16,-26.2058,-26.2058
503,17,32.1723,0.00509796
503,18,6.47133,0.0489883
503,19,-4.43334,0.0702303
503,20,32.7536,0.00679442
504,1,-5.68058,-0.0472572
504,2,-0.870695,0.144457
504,3,18.3853,0.016202
504,4,20.3941,0.0147513
504,5,-22.7093,0.0110937
504,6,2.71928,0.0903635
504,7,16.85,0.00857827
504,8,-22.1339,0.00587408
504,9,30.8996,0.0031952
504,10,-11.5866,-0.0264621
504,11,-18.1067,0.00578416
504,12,22.7362,0.0103182
504,13,-20.4704,0.0154828
504,14,30.2627,0.00772723
504,15,-4.18449,0.0416615
504,16,-21.0231,-21.0231
504,17,26.9801,0.000738151
504,18,12.5588,0.0249136
504,19,-9.63457,-0.0301296
504,20,27.5656,-0.0113032
505,1,-4.47805,0.0709133
505,2,-0.22583,0.918196
505,3,19.5771,-0.0157845
505,4,21.5565,-0.0145345
505,5,-21.5146,-0.0147795
505,6,1.53279,-0.206567
505,7,18.0246,0.00136195
505,8,-20.9606,0.00187676
505,9,31.559,-0.00991361
505,10,-12.7965,0.014844
505,11,-16.9142,0.00501121
505,12,23.9292,-0.00293255
505,13,-21.6582,-0.012919
505,14,31.4554,-0.0100201
505,15,-5.3736,-0.0546267
505,16,-19.8209,-19.8209
505,17,25.7849,-0.00772281
505,18,13.2295,-0.0158821
505,19,-10.8277,0.015149
505,20,26.3595,0.0109181
506,1,-4.45792,0.0707803
506,2,-0.2706,0.883829
506,3,19.6081,-0.0153064
506,4,21.5303,-0.0147172
506,5,-21.4048,-0.0142106
506,6,1.4948,-0.212916
506,7,18.0926,0.00504837
506,8,-20.9062,0.00442232
506,9,31.4863,-0.0101002
506,10,-12.888,0.00851283
506,11,-16.8826,0.00679967
506,12,23.9519,-0.00200192
506,13,-21.6861,-0.0122398
506,14,31.4566,-0.0100249
506,15,-5.40544,-0.0563075
506,16,-19.7098,-19.7098
506,17,25.6664,-0.0107448
506,18,13.1402,-0.0103263
506,19,-10.832,0.0147989
506,20,26.3592,0.0109141
507,1,-4.15659,0.036171
507,2,0.0205558,0.999305
507,3,19.911,-0.00441353
507,4,21.836,-0.00718226
507,5,-21.1056,-0.00491211
507,6,1.19226,-0.15163
507,7,18.3946,0.0163652
507,8,-20.6038,0.0146353
507,9,31.7776,-0.00644218
507,10,-13.1877,-0.0134206
507,11,-16.5798,0.0185982
507,12,24.2541,0.00939934
507,13,-21.9884,-0.000529104
507,14,31.7574,-0.00692078
507,15,-5.70762,-0.0443207
507,16,-19.4106,-19.4106
507,17,25.3679,-0.0114826
507,18,13.4315,-0.0231523
507,19,-11.1335,-0.0116392
507,20,26.0574,0.00219138
508,1,-4.67902,0.0575511
508,2,-0.547685,0.574682
508,3,19.3845,-0.0153508
508,4,21.2919,-0.0118665
508,5,-21.6256,-0.0135883
508,6,1.7232,-0.14114
508,7,17.8589,-0.00764234
508,8,-21.1374,-0.0062984
508,9,31.2148,-0.00637012
508,10,-12.6725,0.0215178
508,11,-17.1055,-0.00605386
508,12,23.7274,-0.0101341
508,13,-21.4598,-0.0147146
508,14,31.2335,-0.00682212
508,15,-5.17981,-0.032897
508,16,-19.9271,-19.9271
508,17,25.8886,-0.00421518
508,18,12.8738,0.00954511
508,19,-10.6102,0.028219
508,20,26.5774,0.0116244
509,1,-3.69142,-0.0711023
509,2,0.50017,0.636404
509,3,20.3745,0.0144241
509,4,22.3293,0.0122539
509,5,-20.6688,0.0132855
509,6,0.727176,0.330904
509,7,18.8529,0.00752607
509,8,-20.1416,0.00680057
509,9,32.2632,0.00725963
509,10,-13.6259,-0.0215574
509,11,-16.1174,0.00712016
509,12,24.7212,0.00988937
509,13,-22.4555,0.0140371
509,14,32.233,0.00659905
509,15,-6.17252,0.0266017
509,16,-18.9775,-18.9775
509,17,24.933,0.00266769
509,18,13.9183,-0.00580452
509,19,-11.6067,-0.0258973
509,20,25.5867,-0.0119814
510,1,-5.68044,-0.0472715
510,2,-1.65978,-0.168122
510,3,18.3696,0.0158945
510,4,20.2991,0.0126613
510,5,-22.676,0.0119453
510,6,2.74323,0.0837749
510,7,16.7961,0.011328
510,8,-22.1686,0.00725577
510,9,30.1448,0.00463817
510,10,-11.6333,-0.024999
510,11,-18.1214,0.00653954
510,12,22.7206,0.0107791
510,13,-20.4495,0.0153704
510,14,30.2722,0.00793454
510,15,-4.16595,0.038055
510,16,-20.9796,-20.9796
510,17,26.9456,0.00200724
510,18,11.8175,-0.0146143
510,19,-9.64488,-0.0296429
510,20,27.5431,-0.011451
511,1,-2.29926,0.111811
511,2,1.94601,-0.0276134
511,3,21.7521,-0.0102789
511,4,23.7631,-0.00907314
511,5,-19.3749,-0.0151762
511,6,-0.642036,0.447238
511,7,20.2041,0.00942453
511,8,-18.7851,0.0105911
511,9,33.7297,-0.00708434
511,10,-14.9358,0.00427158
511,11,-14.7388,0.0157988
511,12,26.1042,0.00392185
511,13,-23.8329,-0.00669294
511,14,33.6293,-0.00869473
511,15,-7.54854,-0.0416791
511,16,-17.6773,-17.6773
511,17,23.6412,-0.0121615
511,18,15.4004,-0.0196654
511,19,-13.0021,-0.000162922
511,20,24.1849,0.00722119
512,1,-9.59563,-0.0316866
512,2,-5.68735,-0.0465506
512,3,14.475,0.0219227
512,4,16.4934,0.0192951
512,5,-26.6352,0.0108883
512,6,6.62525,0.0443731
512,7,12.8915,0.00825155
512,8,-26.0379,0.00145081
512,9,26.1413,0.00522984
512,10,-7.66073,-0.0363653
512,11,-22.0148,0.000670756
512,12,18.8191,0.00910183
512,13,-16.5525,0.0189691
512,14,26.386,0.0112979
512,15,-0.271928,0.882728
512,16,-24.938,-24.938
512,17,30.892,0.00342833
512,18,7.7919,-0.0248454
512,19,-5.76194,-0.0375705
512,20,31.4267,-0.00986139
513,1,-3.21826,-0.0626275
513,2,1.34035,-0.208234
513,3,20.8322,0.00768622
513,4,22.7481,0.00995413
513,5,-20.2842,0.0122236
513,6,0.274177,0.880852
513,7,19.29,-0.0130385
513,8,-19.7882,-0.0099293
513,9,33.2065,-0.00579121
513,10,-14.1127,0.00781809
513,11,-15.66,-0.017811
513,12,25.2678,-0.00939158
513,13,-22.9964,0.000155898
513,14,32.7063,0.00775923
513,15,-6.62891,0.0441342
513,16,-18.5858,-18.5858
513,17,24.5463,0.0128305
513,18,14.8764,0.00810422
513,19,-12.0775,0.00635727
513,20,25.1088,-0.00424741
514,1,-8.21206,0.023955
514,2,-4.28059,0.0573843
514,3,15.837,-0.0098471
514,4,17.8541,-0.0078889
