t,unit,input,output
500,1,-1.56506,-1.56506
500,2,1.19566,0.938204
500,3,-1.335,-0.825355
500,4,-0.92428,-0.92428
500,5,-0.726348,-0.726348
500,6,-2.00458,0.00455738
500,7,0.319821,0.319821
500,8,0.372145,0.372145
500,9,0.260955,0.314853
500,10,0.599723,0.599723
500,11,0.396702,0.396702
500,12,-1.7792,-1.7792
500,13,1.44536,1.44536
500,14,0.910908,0.986995
500,15,0.370924,0.464962
500,16,-0.351618,-0.438548
500,17,0.553064,0.702331
500,18,1.2795,1.2795
500,19,0.463151,0.588954
500,20,-2.29538,-2.29538
500,21,1.04979,1.04979
500,22,-1.73704,-1.73704
500,23,-0.402729,-0.402729
500,24,-0.553072,-0.553072
500,25,-0.843221,-0.960056
500,26,-2.93018,-2.93018
500,27,-1.76994,-0.273465
500,28,0.883736,0.883736
500,29,-0.736516,-0.736516
500,30,1.71917,1.71917
500,31,0.297242,0.297242
500,32,1.08855,1.08855
500,33,-0.445466,-0.56561
500,34,0.750662,0.750662
500,35,-1.06608,-1.06608
500,36,0.525204,0.525204
500,37,0.304819,0.304819
500,38,0.201461,0.235777
500,39,0.114887,0.114887
500,40,0.000181336,0.000181336
500,41,0.055696,0.055696
500,42,2.08073,2.08073
500,43,-0.143098,-0.161427
500,44,-1.63912,-1.63912
500,45,1.13147,0.971812
500,46,-0.752584,-0.752584
500,47,0.833342,0.833342
500,48,-2.02316,-2.02316
500,49,-1.93224,-1.93224
500,50,-0.172866,-0.172866
500,51,0.30549,0.375382
500,52,0.0918476,0.0997391
500,53,0.380353,0.380353
500,54,-1.12528,-1.12528
500,55,0.98625,0.999689
500,56,0.59316,0.59316
500,57,1.35618,1.35618
500,58,-0.178486,-0.178486
500,59,0.287016,0.287016
500,60,-0.794066,-0.794066
500,61,-1.00976,-1.00976
500,62,0.477164,0.477164
500,63,0.501605,0.638662
500,64,0.87452,0.87452
500,65,-1.80306,-1.80306
500,66,-0.860536,-0.860536
500,67,0.213499,0.213499
500,68,0.188181,0.188181
500,69,-0.478636,-0.478636
500,70,0.177801,0.205179
500,71,1.59406,1.59406
500,72,-1.22152,-1.22152
500,73,1.65748,1.65748
500,74,0.486855,0.619783
500,75,-0.343412,-0.343412
500,76,-0.709832,-0.867143
500,77,-1.26424,-1.26424
500,78,-0.0589576,-0.0589576
500,79,1.60492,0.497877
500,80,0.0410896,0.0410896
500,81,-0.588413,-0.588413
500,82,0.573686,0.573686
500,83,-0.424132,-0.424132
500,84,0.300437,0.300437
500,85,-1.39516,-1.39516
500,86,-0.891187,-0.980637
500,87,-0.378981,-0.378981
500,88,1.30313,0.855562
500,89,-1.79421,-1.79421
500,90,0.188676,0.188676
500,91,-1.97007,-0.0308074
500,92,1.19175,1.19175
500,93,0.7524,0.7524
500,94,0.63854,0.798522
500,95,-0.940248,-0.940248
500,96,-0.285445,-0.348044
500,97,-0.512446,-0.652372
500,98,0.211895,0.249444
500,99,1.59385,1.59385
500,100,-0.433619,-0.433619
501,1,-1.5662,-1.5662
501,2,1.1948,0.938739
501,3,-1.33529,-0.825068
501,4,-0.925024,-0.925024
501,5,-0.725702,-0.725702
501,6,-2.00396,0.00394206
501,7,0.320664,0.320664
501,8,0.371648,0.371648
501,9,0.259729,0.313199
501,10,0.59948,0.59948
501,11,0.396992,0.396992
501,12,-1.77957,-1.77957
501,13,1.44467,1.44467
501,14,0.910678,0.986928
501,15,0.37097,0.465024
501,16,-0.35166,-0.438607
501,17,0.55297,0.702218
501,18,1.27994,1.27994
501,19,0.463538,0.589461
501,20,-2.29569,-2.29569
501,21,1.05038,1.05038
501,22,-1.73726,-1.73726
501,23,-0.401645,-0.401645
501,24,-0.553323,-0.553323
501,25,-0.842631,-0.959758
501,26,-2.93011,-2.93011
501,27,-1.76755,-0.276637
501,28,0.884073,0.884073
501,29,-0.734786,-0.734786
501,30,1.72074,1.72074
501,31,0.296535,0.296535
501,32,1.08826,1.08826
501,33,-0.445572,-0.56575
501,34,0.750331,0.750331
501,35,-1.06588,-1.06588
501,36,0.526402,0.526402
501,37,0.306656,0.306656
501,38,0.202848,0.237589
501,39,0.113941,0.113941
501,40,0.000459254,0.000459254
501,41,0.056128,0.056128
501,42,2.07971,2.07971
501,43,-0.142789,-0.161043
501,44,-1.63877,-1.63877
