t,unit,input,output
500,1,1.25677,1.25677
500,2,-0.535316,-0.535316
500,3,-0.453458,-0.453458
500,4,-0.229988,-0.229988
500,5,1.51932,1.51932
500,6,2.50136,2.50136
500,7,-0.351139,-0.351139
500,8,0.294739,0.294739
500,9,0.0250813,0.0250813
500,10,2.12774,2.12774
500,11,-0.239899,-0.239899
500,12,1.72705,1.72705
500,13,0.168908,0.168908
500,14,0.787716,0.787716
500,15,-0.329888,-0.329888
500,16,-0.832781,-0.832781
500,17,0.700427,0.700427
500,18,0.546593,0.546593
500,19,1.12538,1.12538
500,20,-0.35471,-0.35471
500,21,1.70406,1.70406
500,22,-1.34724,-1.34724
500,23,2.08252,2.08252
500,24,-1.11302,-1.11302
500,25,-0.655723,-0.655723
500,26,0.753039,0.753039
500,27,0.62196,0.62196
500,28,0.0891963,0.0891963
500,29,3.61869,3.61869
500,30,1.61626,1.61626
500,31,1.01269,1.01269
500,32,0.707162,0.707162
500,33,-0.669551,-0.669551
500,34,1.23746,1.23746
500,35,-1.31626,-1.31626
500,36,-0.652709,-0.652709
500,37,-1.99293,-1.99293
500,38,-0.128856,-0.128856
500,39,-3.73281,-3.73281
500,40,-1.42445,-1.42445
500,41,-0.212971,-0.212971
500,42,0.19924,0.19924
500,43,-0.0671298,-0.0671298
500,44,-0.0735733,-0.0735733
500,45,-0.273313,-0.273313
500,46,-0.284625,-0.284625
500,47,0.50502,0.50502
500,48,-2.49315,-2.49315
500,49,-0.435813,-0.435813
500,50,-1.4706,-1.4706
501,1,1.25563,1.25563
501,2,-0.535953,-0.535953
501,3,-0.445731,-0.445731
501,4,-0.211313,-0.211313
501,5,1.53199,1.53199
501,6,2.52167,2.52167
501,7,-0.324292,-0.324292
501,8,0.242486,0.242486
501,9,-0.000531453,-0.000531453
501,10,2.11397,2.11397
501,11,-0.225287,-0.225287
501,12,1.73117,1.73117
501,13,0.172026,0.172026
501,14,0.791026,0.791026
501,15,-0.352947,-0.352947
501,16,-0.802581,-0.802581
501,17,0.692767,0.692767
501,18,0.592082,0.592082
501,19,1.14095,1.14095
501,20,-0.345349,-0.345349
501,21,1.69488,1.69488
