### task_name: narma
### 10 0
### input_signal_factor [0.002, 0.052]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,20,0.0000,0.0520,0.0000,0.8500,0.0000,0.14098493,0.15340333,0.13360000
RND_sinc,0,20,0.1000,0.0120,0.8000,0.8500,0.0000,0.13108266,0.13633713,0.12462163
RND_sinc,0,20,0.2000,0.0020,2.0000,1.1300,0.0000,0.13566111,0.13960371,0.13216175
RND_sinc,0,20,0.3000,0.0070,2.0000,1.1300,0.0000,0.13875007,0.13592411,0.13054844
RND_sinc,0,20,0.4000,0.0020,0.4000,0.9900,1.0000,0.13632863,0.14795066,0.13095893
RND_sinc,0,20,0.5000,0.0020,1.2000,0.8500,0.0000,0.13829926,0.13677836,0.12339296
RND_sinc,0,20,0.6000,0.0020,1.2000,0.7800,0.0000,0.13994136,0.14721052,0.13142821
RND_sinc,0,20,0.7000,0.0020,0.0000,0.8500,1.0000,0.14579410,0.15666146,0.13746231
RND_sinc,0,20,0.8000,0.0020,1.2000,0.8500,0.0000,0.14610481,0.15494774,0.14092362
RND_sinc,0,20,0.9000,0.0020,0.0000,0.9200,0.0000,0.20767045,0.23450534,0.19620470
RND_sinc,0,20,1.0000,0.0020,0.8000,0.7800,0.0000,0.15178592,0.15996634,0.14548979
RND_sinc,1,20,0.0000,0.0070,0.4000,0.8500,0.0000,0.14011125,0.14200359,0.12888322
RND_sinc,1,20,0.1000,0.0020,0.0000,0.8500,0.0000,0.13984549,0.14124636,0.12738042
RND_sinc,1,20,0.2000,0.0020,2.0000,0.7800,0.0000,0.13481662,0.14023353,0.12599420
RND_sinc,1,20,0.3000,0.0120,2.0000,1.0600,0.0000,0.16094030,0.16818293,0.15719523
RND_sinc,1,20,0.4000,0.0020,0.4000,0.8500,0.0000,0.14366510,0.15639611,0.13877541
RND_sinc,1,20,0.5000,0.0070,2.0000,0.9200,1.0000,0.17067144,0.16864805,0.15873329
RND_sinc,1,20,0.6000,0.0020,0.0000,0.8500,0.0000,0.19648879,0.21267029,0.19190293
RND_sinc,1,20,0.7000,0.0020,1.2000,0.8500,0.0000,0.17584457,0.19232436,0.16269833
RND_sinc,1,20,0.8000,0.0020,1.6000,0.7800,0.0000,0.15071935,0.16223749,0.13812860
RND_sinc,1,20,0.9000,0.0020,1.6000,0.8500,0.0000,0.15931309,0.17986904,0.14987888
RND_sinc,1,20,1.0000,0.0020,0.8000,0.9200,1.0000,0.21412317,0.23650737,0.21295239
RND_sinc,2,20,0.0000,0.0420,2.0000,0.7100,0.0000,0.18064972,0.20039441,0.16696795
RND_sinc,2,20,0.1000,0.0370,1.6000,0.6400,0.0000,0.19657792,0.21980490,0.18637126
RND_sinc,2,20,0.2000,0.0020,1.6000,0.7800,0.0000,0.14105310,0.15296306,0.13219304
RND_sinc,2,20,0.3000,0.0020,1.6000,0.8500,0.0000,0.14486644,0.15566699,0.13570663
RND_sinc,2,20,0.4000,0.0020,2.0000,0.7800,0.0000,0.13881837,0.14896564,0.13084767
RND_sinc,2,20,0.5000,0.0220,1.2000,0.8500,0.0000,0.13742423,0.13197048,0.14378088
RND_sinc,2,20,0.6000,0.0070,1.6000,0.7800,0.0000,0.13830301,0.13882411,0.13160586
RND_sinc,2,20,0.7000,0.0020,0.0000,0.9200,0.0000,0.15380130,0.17297006,0.14554248
RND_sinc,2,20,0.8000,0.0020,0.4000,0.7100,0.0000,0.15812092,0.17597652,0.15046181
RND_sinc,2,20,0.9000,0.0020,0.8000,0.8500,2.0000,0.16479991,0.19182497,0.16048419
RND_sinc,2,20,1.0000,0.0020,0.8000,0.8500,1.0000,0.16055486,0.17866083,0.15169240
