### task_name: henon
### 7 0
### input_signal_factor [2, 102]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,20,0.0000,82.0000,50.0000,0.0800,2.0000,0.96611928,0.98247185,0.95828006
RND_sinc,0,20,0.1000,12.0000,10.0000,0.3200,7.0000,0.86022401,0.87817209,0.85879413
RND_sinc,0,20,0.2000,32.0000,20.0000,0.2000,0.0000,0.81089707,0.85265534,0.84045869
RND_sinc,0,20,0.3000,42.0000,10.0000,0.1600,9.0000,0.78863492,0.83431811,0.80683438
RND_sinc,0,20,0.4000,52.0000,40.0000,0.1200,0.0000,0.76036073,0.79519320,0.76041359
RND_sinc,0,20,0.5000,52.0000,40.0000,0.1200,0.0000,0.71979240,0.76348152,0.71394735
RND_sinc,0,20,0.6000,72.0000,40.0000,0.2000,0.0000,0.74873492,0.77077486,0.75565437
RND_sinc,0,20,0.7000,62.0000,50.0000,0.2400,8.0000,0.73539522,0.76746284,0.73353170
RND_sinc,0,20,0.8000,52.0000,50.0000,0.2800,8.0000,0.76061559,0.78148525,0.76851008
RND_sinc,0,20,0.9000,22.0000,20.0000,0.3200,0.0000,0.76962283,0.80880397,0.78814396
RND_sinc,0,20,1.0000,32.0000,30.0000,0.1600,0.0000,0.75806373,0.81021214,0.76480802
RND_sinc,1,20,0.0000,22.0000,50.0000,0.0800,2.0000,0.96300193,0.98291197,0.96032311
RND_sinc,1,20,0.1000,82.0000,40.0000,0.0800,0.0000,0.87641542,0.89468277,0.86633743
RND_sinc,1,20,0.2000,62.0000,50.0000,0.2000,0.0000,0.83725896,0.86736091,0.82704880
RND_sinc,1,20,0.3000,72.0000,20.0000,0.2000,0.0000,0.76673371,0.82832463,0.78795341
RND_sinc,1,20,0.4000,72.0000,20.0000,0.2000,0.0000,0.73532332,0.79695011,0.76542516
RND_sinc,1,20,0.5000,72.0000,20.0000,0.2000,0.0000,0.78762895,0.80216332,0.77781649
RND_sinc,1,20,0.6000,32.0000,50.0000,0.4000,8.0000,0.78253775,0.82465794,0.79406623
RND_sinc,1,20,0.7000,22.0000,50.0000,0.3200,7.0000,0.76892057,0.79041702,0.77153551
RND_sinc,1,20,0.8000,22.0000,40.0000,0.4400,7.0000,0.76140809,0.80663259,0.78225956
RND_sinc,1,20,0.9000,42.0000,10.0000,0.1600,9.0000,0.74390081,0.80576118,0.75861791
RND_sinc,1,20,1.0000,82.0000,50.0000,0.1600,0.0000,0.79711444,0.78973393,0.77458882
RND_sinc,2,20,0.0000,32.0000,30.0000,0.0800,0.0000,0.96274872,0.98250961,0.96074908
RND_sinc,2,20,0.1000,42.0000,10.0000,0.1600,0.0000,0.86410007,0.89201629,0.87000098
RND_sinc,2,20,0.2000,22.0000,30.0000,0.2800,5.0000,0.82956714,0.87390049,0.84249503
RND_sinc,2,20,0.3000,82.0000,20.0000,0.2000,0.0000,0.77415216,0.80064696,0.78769646
RND_sinc,2,20,0.4000,92.0000,30.0000,0.1600,6.0000,0.79976078,0.82892868,0.81324429
RND_sinc,2,20,0.5000,72.0000,50.0000,0.0800,0.0000,0.77283400,0.81620890,0.77225469
RND_sinc,2,20,0.6000,92.0000,40.0000,0.1600,8.0000,0.75443404,0.76860740,0.74921045
RND_sinc,2,20,0.7000,102.0000,30.0000,0.2000,0.0000,0.73113685,0.77562208,0.74168750
RND_sinc,2,20,0.8000,72.0000,40.0000,0.2000,7.0000,0.75598618,0.79955621,0.77102063
RND_sinc,2,20,0.9000,82.0000,40.0000,0.1600,0.0000,0.81209981,0.80300081,0.78393442
RND_sinc,2,20,1.0000,82.0000,40.0000,0.2400,0.0000,0.78215182,0.78332804,0.75784116
