### task_name: laser
### 1 0
### input_signal_factor [0.1, 4.1]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,20,0.0000,4.1000,1.5000,0.7000,0.0000,0.17214496,0.16398417,0.22009529
RND_sinc,0,20,0.1000,3.7000,2.5000,0.5000,4.0000,0.02456321,0.02246194,0.02956974
RND_sinc,0,20,0.2000,0.9000,1.5000,0.2000,0.0000,0.02013111,0.02022475,0.02599879
RND_sinc,0,20,0.3000,0.1000,1.5000,0.3000,0.0000,0.01886767,0.01830077,0.02443603
RND_sinc,0,20,0.4000,0.1000,2.0000,0.4000,0.0000,0.01844534,0.01676183,0.02806260
RND_sinc,0,20,0.5000,0.1000,2.0000,0.4000,0.0000,0.01921791,0.01891163,0.02474054
RND_sinc,0,20,0.6000,0.5000,2.5000,0.9000,0.0000,0.02158175,0.02023078,0.02945452
RND_sinc,0,20,0.7000,0.9000,2.5000,0.6000,0.0000,0.02004885,0.01992311,0.02905746
RND_sinc,0,20,0.8000,0.1000,1.5000,0.4000,0.0000,0.02036472,0.01866497,0.02766258
RND_sinc,0,20,0.9000,4.1000,1.0000,0.3000,0.0000,0.02044173,0.02149530,0.02767497
RND_sinc,0,20,1.0000,3.3000,1.5000,0.2000,5.0000,0.01894439,0.02117154,0.02969366
RND_sinc,1,20,0.0000,3.7000,2.5000,0.6000,0.0000,0.17291690,0.16455387,0.21972978
RND_sinc,1,20,0.1000,4.1000,0.0000,0.2000,0.0000,0.02806750,0.02777183,0.03446041
RND_sinc,1,20,0.2000,2.9000,2.5000,0.2000,0.0000,0.02070111,0.02231525,0.03169327
RND_sinc,1,20,0.3000,0.1000,1.5000,0.4000,0.0000,0.02090909,0.01936654,0.03231626
RND_sinc,1,20,0.4000,0.1000,1.0000,0.3000,0.0000,0.02311549,0.02192932,0.02997883
RND_sinc,1,20,0.5000,1.7000,2.0000,0.5000,0.0000,0.02300434,0.02209764,0.03453636
RND_sinc,1,20,0.6000,4.1000,1.5000,0.2000,5.0000,0.01911577,0.02029737,0.03177936
RND_sinc,1,20,0.7000,3.7000,1.5000,0.1000,0.0000,0.01889308,0.02057844,0.02784382
RND_sinc,1,20,0.8000,2.5000,2.0000,0.3000,5.0000,0.02020136,0.02189498,0.02829093
RND_sinc,1,20,0.9000,3.7000,2.0000,0.3000,7.0000,0.01939399,0.02114651,0.02849183
RND_sinc,1,20,1.0000,3.7000,2.0000,0.3000,7.0000,0.01944197,0.02129896,0.02719556
RND_sinc,2,20,0.0000,2.5000,2.5000,0.7000,0.0000,0.17147389,0.16168080,0.21388370
RND_sinc,2,20,0.1000,2.5000,2.0000,0.4000,0.0000,0.02171250,0.02116530,0.02874441
RND_sinc,2,20,0.2000,1.3000,2.5000,0.6000,0.0000,0.02102221,0.01867532,0.02635866
RND_sinc,2,20,0.3000,0.1000,1.0000,0.4000,0.0000,0.01747898,0.01568470,0.03195371
RND_sinc,2,20,0.4000,0.5000,1.5000,0.3000,0.0000,0.01813880,0.01733524,0.02501649
RND_sinc,2,20,0.5000,0.5000,2.0000,0.4000,0.0000,0.01825291,0.01722676,0.02793229
RND_sinc,2,20,0.6000,0.5000,1.0000,0.4000,4.0000,0.01878655,0.01908999,0.02536221
RND_sinc,2,20,0.7000,0.5000,1.0000,0.4000,0.0000,0.01985526,0.01853140,0.02889762
RND_sinc,2,20,0.8000,0.5000,2.0000,0.6000,0.0000,0.01956823,0.01913686,0.02606225
RND_sinc,2,20,0.9000,0.5000,2.5000,0.6000,0.0000,0.01923983,0.01922957,0.02888709
RND_sinc,2,20,1.0000,4.1000,1.0000,0.3000,7.0000,0.01935819,0.02110151,0.03254020
