### task_name: laser
### 3 0
### input_signal_factor [0.1, 4.1]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,50,0.0000,2.9000,2.5000,0.9000,0.0000,0.23618539,0.21755722,0.25831632
RND_sinc,0,50,0.1000,1.7000,1.5000,0.5000,0.0000,0.07237500,0.06548296,0.11670623
RND_sinc,0,50,0.2000,1.7000,2.5000,0.6000,5.0000,0.07896326,0.06934819,0.12183781
RND_sinc,0,50,0.3000,2.1000,2.0000,0.8000,0.0000,0.06986087,0.05770155,0.10344449
RND_sinc,0,50,0.4000,2.1000,1.5000,0.7000,0.0000,0.07631815,0.07435980,0.12113233
RND_sinc,0,50,0.5000,1.3000,1.0000,0.8000,0.0000,0.07620546,0.07064074,0.12439001
RND_sinc,0,50,0.6000,1.7000,2.5000,0.9000,0.0000,0.08332495,0.07178389,0.11611230
RND_sinc,0,50,0.7000,1.3000,1.5000,0.8000,0.0000,0.08163912,0.07414209,0.12463161
RND_sinc,0,50,0.8000,1.3000,1.5000,1.0000,9.0000,0.07467697,0.06902808,0.12542580
RND_sinc,0,50,0.9000,0.5000,1.5000,0.4000,0.0000,0.08389599,0.07405268,0.13895264
RND_sinc,0,50,1.0000,1.3000,0.5000,0.7000,1.0000,0.07995072,0.07424795,0.11593576
RND_sinc,1,50,0.0000,4.1000,1.0000,1.1000,6.0000,0.21370625,0.18460969,0.21559403
RND_sinc,1,50,0.1000,4.1000,1.5000,0.3000,0.0000,0.06934263,0.06798731,0.13045245
RND_sinc,1,50,0.2000,2.5000,2.0000,0.5000,4.0000,0.07892998,0.07230801,0.11947736
RND_sinc,1,50,0.3000,0.9000,1.5000,0.7000,0.0000,0.08047790,0.07346273,0.12431709
RND_sinc,1,50,0.4000,1.3000,2.0000,0.5000,3.0000,0.08181676,0.07162544,0.12272753
RND_sinc,1,50,0.5000,0.5000,2.5000,0.8000,4.0000,0.07989171,0.07290480,0.13223433
RND_sinc,1,50,0.6000,0.9000,2.5000,0.5000,0.0000,0.08611554,0.07682947,0.14706983
RND_sinc,1,50,0.7000,0.9000,2.5000,1.1000,0.0000,0.08566092,0.07112187,0.10914861
RND_sinc,1,50,0.8000,1.3000,1.0000,0.5000,0.0000,0.07934569,0.07251600,0.13084297
RND_sinc,1,50,0.9000,0.9000,1.0000,0.3000,0.0000,0.08476189,0.07354159,0.12422196
RND_sinc,1,50,1.0000,1.3000,2.0000,0.7000,8.0000,0.08896977,0.07472588,0.14050740
RND_sinc,2,50,0.0000,2.9000,2.0000,0.9000,0.0000,0.23588407,0.21754679,0.25808176
RND_sinc,2,50,0.1000,1.3000,2.5000,0.8000,0.0000,0.08620264,0.06489354,0.12082362
RND_sinc,2,50,0.2000,3.7000,0.0000,0.4000,0.0000,0.07639209,0.06744310,0.12961535
RND_sinc,2,50,0.3000,3.3000,2.0000,0.3000,0.0000,0.08131031,0.07282757,0.12514003
RND_sinc,2,50,0.4000,0.5000,2.0000,0.8000,0.0000,0.08564676,0.07645332,0.13166674
RND_sinc,2,50,0.5000,0.5000,2.5000,1.0000,8.0000,0.07764143,0.07138560,0.10882440
RND_sinc,2,50,0.6000,1.3000,0.5000,0.7000,0.0000,0.07504335,0.07137605,0.10557057
RND_sinc,2,50,0.7000,2.1000,1.0000,0.6000,8.0000,0.07811901,0.07293142,0.12469854
RND_sinc,2,50,0.8000,0.5000,2.5000,1.1000,0.0000,0.08372131,0.07315714,0.12925051
RND_sinc,2,50,0.9000,0.1000,2.0000,0.9000,0.0000,0.08676258,0.07578267,0.12977613
RND_sinc,2,50,1.0000,0.5000,0.5000,0.8000,0.0000,0.08243357,0.06974693,0.12501680
