### task_name: narma2
### 20 0
### input_signal_factor [0.002, 0.052]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
sinc,0,100,0.0000,0.0520,0.0000,0.9200,0.0000,0.13409465,0.13272448,0.14607831
sinc,0,100,0.1000,0.0020,1.2000,0.9900,3.0000,0.12640259,0.12686720,0.14283708
sinc,0,100,0.2000,0.0070,1.2000,0.9900,4.0000,0.13060824,0.12529243,0.14070186
sinc,0,100,0.3000,0.0020,1.6000,0.9900,2.0000,0.12306536,0.12331764,0.14263212
sinc,0,100,0.4000,0.0020,0.4000,0.9900,0.0000,0.11729808,0.11719919,0.13608799
sinc,0,100,0.5000,0.0020,0.4000,0.9900,0.0000,0.13236323,0.12607794,0.14851452
sinc,0,100,0.6000,0.0020,0.8000,0.9900,0.0000,0.11997270,0.12122168,0.13869210
sinc,0,100,0.7000,0.0020,0.8000,0.9900,4.0000,0.13385880,0.13149314,0.14660275
sinc,0,100,0.8000,0.0020,0.0000,0.7800,0.0000,0.14955779,0.17712295,0.18011166
sinc,0,100,0.9000,0.0020,1.6000,1.0600,3.0000,0.13387162,0.12889209,0.15418226
sinc,0,100,1.0000,0.0020,1.6000,0.8500,0.0000,0.16113901,0.17554163,0.18965905
sinc,1,100,0.0000,0.0020,0.0000,0.8500,4.0000,0.13674502,0.12927103,0.14429965
sinc,1,100,0.1000,0.0070,0.4000,0.8500,2.0000,0.12877325,0.12325667,0.14421207
sinc,1,100,0.2000,0.0020,1.2000,0.9200,1.0000,0.11937348,0.11836844,0.13991992
sinc,1,100,0.3000,0.0020,0.4000,0.9900,0.0000,0.12379076,0.12482096,0.14764003
sinc,1,100,0.4000,0.0020,1.6000,0.9900,2.0000,0.11346274,0.11817717,0.13205303
sinc,1,100,0.5000,0.0020,2.0000,1.0600,3.0000,0.12678481,0.14729025,0.16047407
sinc,1,100,0.6000,0.0020,0.0000,0.9200,1.0000,0.12723419,0.13412103,0.14739035
sinc,1,100,0.7000,0.0020,1.6000,0.9200,1.0000,0.12936874,0.14587912,0.15351363
sinc,1,100,0.8000,0.0020,2.0000,0.9900,0.0000,0.13008099,0.14145009,0.15896001
sinc,1,100,0.9000,0.0020,1.6000,0.9200,0.0000,0.14224776,0.16188522,0.17843873
sinc,1,100,1.0000,0.0020,0.8000,0.9900,2.0000,0.14679035,0.15332955,0.17677493
sinc,2,100,0.0000,0.0020,2.0000,0.9200,0.0000,0.13489451,0.13149481,0.14621204
sinc,2,100,0.1000,0.0020,1.2000,0.9900,3.0000,0.12822121,0.12974857,0.14275078
sinc,2,100,0.2000,0.0020,1.6000,0.9900,1.0000,0.11802933,0.11657760,0.13595417
sinc,2,100,0.3000,0.0020,2.0000,0.9900,2.0000,0.11985732,0.12426920,0.13772129
sinc,2,100,0.4000,0.0020,2.0000,1.0600,2.0000,0.12678691,0.13794982,0.15022787
sinc,2,100,0.5000,0.0020,1.6000,0.9900,1.0000,0.12336218,0.13107218,0.14619329
sinc,2,100,0.6000,0.0020,2.0000,1.0600,1.0000,0.13302592,0.13576474,0.15843675
sinc,2,100,0.7000,0.0020,1.2000,0.9200,2.0000,0.12953960,0.14302703,0.15950794
sinc,2,100,0.8000,0.0020,2.0000,1.0600,0.0000,0.12837040,0.14886550,0.15253926
sinc,2,100,0.9000,0.0020,0.8000,0.9200,2.0000,0.12788526,0.13552997,0.15300929
sinc,2,100,1.0000,0.0020,1.2000,0.8500,3.0000,0.13097463,0.13885009,0.15309181
gauss,0,100,0.0000,0.0520,0.0000,0.9200,0.0000,0.13409465,0.13272448,0.14607831
gauss,0,100,0.1000,0.0270,1.6000,0.9900,5.0000,0.13297048,0.13006697,0.14575786
gauss,0,100,0.2000,0.0020,0.4000,0.8500,0.0000,0.11747715,0.12274194,0.13980248
gauss,0,100,0.3000,0.0020,2.0000,1.0600,5.0000,0.14388675,0.13106266,0.14937029
