### task_name: narma
### 5 0
### input_signal_factor [0.002, 0.052]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
sinc,0,100,0.0000,0.0020,2.0000,0.5000,0.0000,0.13444020,0.12993514,0.13584361
sinc,0,100,0.1000,0.0470,0.8000,0.5700,0.0000,0.00069440,0.00072866,0.00071889
sinc,0,100,0.2000,0.0520,0.4000,0.6400,0.0000,0.00030041,0.00035301,0.00028881
sinc,0,100,0.3000,0.0370,0.4000,0.6400,0.0000,0.00037834,0.00042600,0.00037346
sinc,0,100,0.4000,0.0220,0.4000,0.7100,0.0000,0.00034105,0.00042023,0.00040265
sinc,0,100,0.5000,0.0270,1.2000,0.7100,0.0000,0.00041049,0.00052351,0.00046096
sinc,0,100,0.6000,0.0170,2.0000,0.7800,0.0000,0.00039110,0.00041852,0.00039422
sinc,0,100,0.7000,0.0220,2.0000,0.7100,0.0000,0.00044676,0.00047078,0.00042650
sinc,0,100,0.8000,0.0220,2.0000,0.7100,0.0000,0.00041478,0.00049496,0.00043006
sinc,0,100,0.9000,0.0170,2.0000,0.7800,0.0000,0.00045896,0.00054227,0.00050126
sinc,0,100,1.0000,0.0170,1.2000,0.7100,0.0000,0.00042672,0.00046835,0.00040528
sinc,1,100,0.0000,0.0020,0.0000,0.5700,4.0000,0.13423030,0.13006243,0.13544734
sinc,1,100,0.1000,0.0520,0.4000,0.5000,0.0000,0.00267812,0.00290325,0.00265912
sinc,1,100,0.2000,0.0520,1.6000,0.6400,0.0000,0.00031174,0.00039368,0.00032456
sinc,1,100,0.3000,0.0420,1.6000,0.6400,0.0000,0.00025385,0.00034744,0.00027759
sinc,1,100,0.4000,0.0520,0.0000,0.5700,0.0000,0.00042282,0.00049654,0.00043601
sinc,1,100,0.5000,0.0220,1.2000,0.7100,0.0000,0.00032989,0.00038871,0.00033996
sinc,1,100,0.6000,0.0320,0.0000,0.6400,0.0000,0.00029750,0.00040554,0.00033114
sinc,1,100,0.7000,0.0270,2.0000,0.7100,0.0000,0.00038577,0.00041309,0.00036481
sinc,1,100,0.8000,0.0270,1.2000,0.6400,0.0000,0.00039148,0.00045679,0.00041382
sinc,1,100,0.9000,0.0120,1.6000,0.7800,0.0000,0.00056689,0.00053796,0.00054502
sinc,1,100,1.0000,0.0120,2.0000,0.8500,0.0000,0.00032395,0.00038964,0.00036388
sinc,2,100,0.0000,0.0270,2.0000,0.5000,4.0000,0.13418951,0.13012908,0.13545974
sinc,2,100,0.1000,0.0520,0.0000,0.5700,0.0000,0.00093462,0.00114121,0.00102024
sinc,2,100,0.2000,0.0470,0.4000,0.6400,0.0000,0.00038372,0.00045715,0.00039505
sinc,2,100,0.3000,0.0470,0.0000,0.5700,0.0000,0.00048892,0.00056337,0.00049349
sinc,2,100,0.4000,0.0220,0.0000,0.6400,0.0000,0.00046905,0.00054405,0.00046623
sinc,2,100,0.5000,0.0470,0.0000,0.5700,0.0000,0.00037632,0.00042645,0.00037096
sinc,2,100,0.6000,0.0220,1.6000,0.6400,0.0000,0.00040806,0.00047608,0.00043207
sinc,2,100,0.7000,0.0170,1.6000,0.7100,0.0000,0.00025904,0.00033719,0.00026103
sinc,2,100,0.8000,0.0220,1.6000,0.7100,0.0000,0.00033015,0.00038808,0.00031250
sinc,2,100,0.9000,0.0170,0.8000,0.6400,0.0000,0.00028428,0.00035960,0.00028994
sinc,2,100,1.0000,0.0170,1.2000,0.6400,0.0000,0.00035804,0.00042718,0.00039191
gauss,0,100,0.0000,0.0020,2.0000,0.5000,0.0000,0.13444020,0.12993514,0.13584361
gauss,0,100,0.1000,0.0420,0.4000,0.5700,0.0000,0.00075838,0.00084261,0.00081102
gauss,0,100,0.2000,0.0320,0.4000,0.6400,0.0000,0.00040390,0.00045641,0.00038496
gauss,0,100,0.3000,0.0370,0.0000,0.5700,0.0000,0.00037749,0.00041787,0.00041687
gauss,0,100,0.4000,0.0270,1.2000,0.6400,0.0000,0.00049143,0.00052742,0.00050244
gauss,0,100,0.5000,0.0270,0.0000,0.5700,0.0000,0.00045628,0.00056557,0.00044322
gauss,0,100,0.6000,0.0270,0.0000,0.5700,0.0000,0.00045217,0.00055971,0.00045603
gauss,0,100,0.7000,0.0220,0.4000,0.5700,0.0000,0.00052298,0.00054256,0.00050384
gauss,0,100,0.8000,0.0270,0.4000,0.5000,0.0000,0.00049896,0.00055642,0.00046131
gauss,0,100,0.9000,0.0170,0.0000,0.5700,0.0000,0.00053034,0.00062091,0.00052474
gauss,0,100,1.0000,0.0170,0.0000,0.7100,0.0000,0.00039705,0.00044985,0.00040247
gauss,1,100,0.0000,0.0020,0.0000,0.5700,4.0000,0.13423030,0.13006243,0.13544734
gauss,1,100,0.1000,0.0420,0.8000,0.5700,0.0000,0.00482265,0.00480514,0.00501569
gauss,1,100,0.2000,0.0370,0.0000,0.5700,0.0000,0.00037772,0.00044780,0.00037457
gauss,1,100,0.3000,0.0320,1.2000,0.6400,0.0000,0.00033592,0.00041339,0.00036117
gauss,1,100,0.4000,0.0170,0.0000,0.6400,0.0000,0.00045260,0.00048627,0.00043792
gauss,1,100,0.5000,0.0170,0.8000,0.6400,0.0000,0.00039729,0.00044052,0.00039888
gauss,1,100,0.6000,0.0270,0.0000,0.5700,0.0000,0.00029796,0.00036595,0.00028515
gauss,1,100,0.7000,0.0270,1.2000,0.6400,0.0000,0.00043098,0.00052558,0.00046061
gauss,1,100,0.8000,0.0170,0.4000,0.5700,0.0000,0.00046138,0.00056171,0.00046592
gauss,1,100,0.9000,0.0170,0.0000,0.6400,0.0000,0.00044531,0.00052941,0.00048324
gauss,1,100,1.0000,0.0170,0.0000,0.5700,0.0000,0.00054791,0.00059198,0.00053426
gauss,2,100,0.0000,0.0270,2.0000,0.5000,4.0000,0.13418951,0.13012908,0.13545974
gauss,2,100,0.1000,0.0520,0.0000,0.5000,0.0000,0.00091619,0.00109157,0.00102039
gauss,2,100,0.2000,0.0470,1.6000,0.6400,0.0000,0.00059436,0.00060433,0.00056653
gauss,2,100,0.3000,0.0320,0.8000,0.5700,0.0000,0.00046838,0.00055065,0.00048924
gauss,2,100,0.4000,0.0520,0.8000,0.5000,0.0000,0.00056038,0.00063905,0.00051149
gauss,2,100,0.5000,0.0220,0.0000,0.5700,0.0000,0.00047452,0.00054956,0.00045775
gauss,2,100,0.6000,0.0270,0.4000,0.5700,0.0000,0.00049009,0.00059890,0.00050482
gauss,2,100,0.7000,0.0170,0.0000,0.5700,0.0000,0.00057511,0.00074234,0.00058376
gauss,2,100,0.8000,0.0170,0.0000,0.5700,0.0000,0.00048779,0.00056296,0.00045873
gauss,2,100,0.9000,0.0220,0.4000,0.5700,0.0000,0.00051883,0.00060277,0.00051394
gauss,2,100,1.0000,0.0220,0.8000,0.5700,0.0000,0.00031802,0.00039905,0.00033357
oddsinc,0,100,0.0000,0.0020,2.0000,0.5000,0.0000,0.13444020,0.12993514,0.13584361
oddsinc,0,100,0.1000,0.0520,2.0000,0.5700,1.0000,0.00201017,0.00203003,0.00198298
oddsinc,0,100,0.2000,0.0520,1.6000,0.6400,0.0000,0.00040456,0.00045364,0.00040759
oddsinc,0,100,0.3000,0.0370,1.2000,0.6400,0.0000,0.00036992,0.00045892,0.00042058
oddsinc,0,100,0.4000,0.0520,1.6000,0.5700,0.0000,0.00036391,0.00041824,0.00036759
oddsinc,0,100,0.5000,0.0420,1.6000,0.5700,0.0000,0.00031056,0.00037669,0.00033541
oddsinc,0,100,0.6000,0.0470,1.2000,0.5700,0.0000,0.00029844,0.00038245,0.00032558
oddsinc,0,100,0.7000,0.0320,1.6000,0.5700,0.0000,0.00036050,0.00042089,0.00036477
oddsinc,0,100,0.8000,0.0320,1.6000,0.5700,0.0000,0.00029631,0.00034748,0.00030022
oddsinc,0,100,0.9000,0.0270,1.2000,0.5700,0.0000,0.00043200,0.00049790,0.00047397
oddsinc,0,100,1.0000,0.0420,1.2000,0.5700,0.0000,0.00039233,0.00049047,0.00040987
oddsinc,1,100,0.0000,0.0020,0.0000,0.5700,4.0000,0.13423030,0.13006243,0.13544734
oddsinc,1,100,0.1000,0.0520,0.0000,0.5000,0.0000,0.00209677,0.00213535,0.00208175
oddsinc,1,100,0.2000,0.0520,1.2000,0.5700,0.0000,0.00048474,0.00056016,0.00048641
oddsinc,1,100,0.3000,0.0420,0.8000,0.5700,0.0000,0.00043615,0.00048817,0.00045293
oddsinc,1,100,0.4000,0.0370,0.8000,0.5700,0.0000,0.00032027,0.00037798,0.00030637
oddsinc,1,100,0.5000,0.0370,0.8000,0.5700,0.0000,0.00041264,0.00050444,0.00043858
oddsinc,1,100,0.6000,0.0470,0.4000,0.5000,0.0000,0.00038343,0.00044796,0.00042157
