### task_name: henon
### 5 0
### input_signal_factor [2, 102]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,20,0.0000,42.0000,30.0000,0.1200,1.0000,0.92980887,0.94096913,0.92816637
RND_sinc,0,20,0.1000,72.0000,40.0000,0.0800,2.0000,0.66421303,0.69362480,0.68797384
RND_sinc,0,20,0.2000,42.0000,10.0000,0.1600,3.0000,0.61954864,0.63695929,0.59854647
RND_sinc,0,20,0.3000,22.0000,50.0000,0.2400,4.0000,0.52232672,0.54828618,0.51823379
RND_sinc,0,20,0.4000,72.0000,20.0000,0.0800,4.0000,0.54957418,0.53773518,0.52123601
RND_sinc,0,20,0.5000,42.0000,10.0000,0.2000,9.0000,0.48816238,0.50090018,0.52204186
RND_sinc,0,20,0.6000,52.0000,40.0000,0.1200,0.0000,0.57136564,0.54779682,0.55265129
RND_sinc,0,20,0.7000,12.0000,30.0000,0.4400,8.0000,0.49405083,0.49111811,0.50454644
RND_sinc,0,20,0.8000,22.0000,10.0000,0.2800,9.0000,0.44474794,0.46263897,0.46528749
RND_sinc,0,20,0.9000,22.0000,40.0000,0.2800,0.0000,0.41813327,0.43062970,0.44103260
RND_sinc,0,20,1.0000,12.0000,20.0000,0.4000,0.0000,0.47192121,0.49328747,0.46038597
RND_sinc,1,20,0.0000,72.0000,30.0000,0.1200,2.0000,0.92912345,0.94142874,0.93011094
RND_sinc,1,20,0.1000,102.0000,20.0000,0.0800,2.0000,0.74407696,0.73083566,0.69950886
RND_sinc,1,20,0.2000,52.0000,50.0000,0.1200,0.0000,0.62050947,0.61728661,0.59795246
