### task_name: narma
### 10 0
### input_signal_factor [0.002, 0.052]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
sinc,0,50,0.0000,0.0520,1.2000,0.9200,0.0000,0.13595063,0.14726700,0.13174382
sinc,0,50,0.1000,0.0020,0.0000,0.9200,0.0000,0.12554065,0.13748412,0.12277036
sinc,0,50,0.2000,0.0070,1.2000,0.9900,0.0000,0.09015627,0.10350656,0.08934138
sinc,0,50,0.3000,0.0220,2.0000,0.9200,0.0000,0.11219295,0.12305582,0.10488287
sinc,0,50,0.4000,0.0420,1.2000,1.0600,0.0000,0.12143306,0.13170087,0.11692794
sinc,0,50,0.5000,0.0070,1.6000,0.8500,0.0000,0.11237144,0.12784580,0.11390951
sinc,0,50,0.6000,0.0520,2.0000,0.8500,0.0000,0.11324791,0.10421747,0.10431646
sinc,0,50,0.7000,0.0520,1.2000,0.7100,3.0000,0.10893287,0.11095669,0.11109608
sinc,0,50,0.8000,0.0020,2.0000,0.9200,0.0000,0.11081427,0.11842506,0.10210916
sinc,0,50,0.9000,0.0020,1.2000,0.9200,0.0000,0.10830618,0.11171173,0.10257140
sinc,0,50,1.0000,0.0070,0.4000,0.9900,0.0000,0.10361569,0.11443961,0.10145185
sinc,1,50,0.0000,0.0520,0.4000,0.8500,0.0000,0.13651827,0.14954243,0.13195459
sinc,1,50,0.1000,0.0120,1.6000,0.8500,0.0000,0.12384026,0.13228756,0.11512951
sinc,1,50,0.2000,0.0320,0.8000,0.9200,0.0000,0.11874325,0.11616678,0.11726383
sinc,1,50,0.3000,0.0170,0.4000,0.8500,3.0000,0.10316129,0.10909750,0.10032822
sinc,1,50,0.4000,0.0320,1.6000,1.0600,4.0000,0.11725992,0.11937563,0.10829130
sinc,1,50,0.5000,0.0470,1.6000,0.9200,4.0000,0.09888291,0.10859889,0.09071934
sinc,1,50,0.6000,0.0070,2.0000,1.0600,3.0000,0.11453801,0.12746992,0.11002254
sinc,1,50,0.7000,0.0070,1.6000,1.0600,2.0000,0.09362678,0.10693656,0.08748910
sinc,1,50,0.8000,0.0070,0.8000,0.8500,0.0000,0.10637548,0.13143825,0.10280211
sinc,1,50,0.9000,0.0020,2.0000,0.9900,0.0000,0.07923753,0.10252363,0.07546867
sinc,1,50,1.0000,0.0320,1.6000,0.9900,5.0000,0.10340565,0.09857221,0.10290695
sinc,2,50,0.0000,0.0420,1.6000,0.7800,0.0000,0.13814627,0.15013226,0.13248554
sinc,2,50,0.1000,0.0020,2.0000,0.9900,0.0000,0.12862957,0.14594165,0.12531501
sinc,2,50,0.2000,0.0220,1.2000,0.9200,0.0000,0.12391267,0.13336398,0.11483185
sinc,2,50,0.3000,0.0070,1.6000,0.9900,2.0000,0.12074550,0.13659681,0.11675926
sinc,2,50,0.4000,0.0320,1.2000,0.6400,0.0000,0.10985633,0.12779089,0.11346678
sinc,2,50,0.5000,0.0070,0.8000,0.8500,0.0000,0.10079555,0.11763466,0.10620377
sinc,2,50,0.6000,0.0070,0.4000,0.8500,2.0000,0.12588753,0.12369803,0.11793363
sinc,2,50,0.7000,0.0020,0.8000,0.8500,0.0000,0.09981036,0.11089595,0.09458697
sinc,2,50,0.8000,0.0070,1.6000,0.8500,0.0000,0.08984353,0.09807472,0.08973391
sinc,2,50,0.9000,0.0020,1.2000,0.9900,0.0000,0.10594483,0.11696424,0.10204184
sinc,2,50,1.0000,0.0370,0.4000,0.7800,4.0000,0.09166122,0.09580956,0.09265257
