### task_name: narma2
### 15 0
### input_signal_factor [0.002, 0.052]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
sinc,0,100,0.0000,0.0320,1.6000,0.8500,1.0000,0.12870719,0.13757072,0.13671953
sinc,0,100,0.1000,0.0070,1.2000,0.9900,2.0000,0.10556143,0.11670574,0.11917535
sinc,0,100,0.2000,0.0070,0.8000,0.9200,1.0000,0.09224522,0.10557518,0.10305758
sinc,0,100,0.3000,0.0070,1.2000,0.7800,0.0000,0.07950783,0.08798736,0.09130372
sinc,0,100,0.4000,0.0070,0.8000,0.7800,0.0000,0.07891406,0.09057006,0.08812611
sinc,0,100,0.5000,0.0070,0.8000,0.7100,0.0000,0.07548591,0.08707335,0.08922633
sinc,0,100,0.6000,0.0020,0.4000,0.8500,0.0000,0.07806584,0.08536876,0.08906288
sinc,0,100,0.7000,0.0020,1.2000,0.8500,0.0000,0.06284430,0.07132051,0.07316096
sinc,0,100,0.8000,0.0020,2.0000,0.9200,0.0000,0.06448861,0.08186862,0.07314269
sinc,0,100,0.9000,0.0020,0.0000,0.8500,0.0000,0.05966596,0.07032357,0.07210278
sinc,0,100,1.0000,0.0020,0.4000,0.8500,0.0000,0.06532973,0.07524015,0.07509332
sinc,1,100,0.0000,0.0520,0.0000,0.7800,5.0000,0.12921556,0.13700054,0.13581616
sinc,1,100,0.1000,0.0070,1.2000,0.8500,0.0000,0.10369070,0.11065992,0.11766059
sinc,1,100,0.2000,0.0070,1.6000,0.9200,0.0000,0.09645385,0.10308891,0.10464409
sinc,1,100,0.3000,0.0070,0.4000,0.7800,0.0000,0.08200759,0.08616249,0.08893734
sinc,1,100,0.4000,0.0070,1.6000,0.7800,0.0000,0.08026381,0.08960810,0.09042042
sinc,1,100,0.5000,0.0020,1.6000,0.8500,0.0000,0.06940457,0.08150533,0.08136335
sinc,1,100,0.6000,0.0020,2.0000,0.9200,0.0000,0.06742775,0.07485315,0.07501265
sinc,1,100,0.7000,0.0020,1.6000,0.9200,0.0000,0.07346489,0.07984604,0.08447462
sinc,1,100,0.8000,0.0020,1.2000,0.8500,0.0000,0.08420952,0.09059865,0.09648869
sinc,1,100,0.9000,0.0020,1.2000,0.8500,0.0000,0.07439903,0.08761525,0.08203634
sinc,1,100,1.0000,0.0020,1.2000,0.7800,0.0000,0.07862564,0.09201727,0.08683298
sinc,2,100,0.0000,0.0320,2.0000,0.7100,0.0000,0.12926504,0.13736678,0.13568009
sinc,2,100,0.1000,0.0070,1.2000,0.9900,0.0000,0.10951643,0.12262514,0.12820510
sinc,2,100,0.2000,0.0120,1.2000,0.7800,0.0000,0.09087824,0.10293495,0.10369790
sinc,2,100,0.3000,0.0070,1.2000,0.7800,1.0000,0.09445726,0.10730310,0.10871406
sinc,2,100,0.4000,0.0070,1.2000,0.6400,0.0000,0.07716556,0.08844623,0.08944421
sinc,2,100,0.5000,0.0020,2.0000,0.9200,0.0000,0.06907036,0.07573772,0.07424232
sinc,2,100,0.6000,0.0070,0.0000,0.7800,0.0000,0.07713941,0.08952500,0.08356400
sinc,2,100,0.7000,0.0020,2.0000,1.0600,0.0000,0.06962768,0.07813168,0.08246137
sinc,2,100,0.8000,0.0070,1.2000,0.7100,0.0000,0.07467791,0.08776645,0.08289976
sinc,2,100,0.9000,0.0020,0.0000,0.7800,0.0000,0.06900777,0.08210502,0.07624884
sinc,2,100,1.0000,0.0020,0.8000,0.7800,0.0000,0.08320067,0.09738280,0.09637675
gauss,0,100,0.0000,0.0320,1.6000,0.8500,1.0000,0.12870719,0.13757072,0.13671953
gauss,0,100,0.1000,0.0020,0.4000,0.9200,0.0000,0.11415112,0.12855652,0.12741036
gauss,0,100,0.2000,0.0070,0.8000,0.7800,0.0000,0.09460651,0.10906190,0.10965948
gauss,0,100,0.3000,0.0120,0.8000,0.9200,5.0000,0.09794475,0.11014803,0.11340932
gauss,0,100,0.4000,0.0070,0.8000,0.7800,0.0000,0.07768401,0.09126599,0.08680021
gauss,0,100,0.5000,0.0120,0.8000,0.9200,5.0000,0.09723633,0.10785966,0.11067181
gauss,0,100,0.6000,0.0020,0.4000,0.8500,0.0000,0.08843126,0.09392958,0.09443097
gauss,0,100,0.7000,0.0070,0.8000,0.7800,0.0000,0.07155481,0.08320661,0.07843038
gauss,0,100,0.8000,0.0020,0.8000,0.7100,0.0000,0.07919245,0.09020413,0.09041245
gauss,0,100,0.9000,0.0020,0.0000,0.7100,0.0000,0.06552827,0.07655915,0.07812200
gauss,0,100,1.0000,0.0020,0.4000,0.7100,0.0000,0.07033951,0.08167990,0.07901028
gauss,1,100,0.0000,0.0520,0.0000,0.7800,5.0000,0.12921556,0.13700054,0.13581616
gauss,1,100,0.1000,0.0120,0.0000,0.7800,0.0000,0.10915724,0.11534624,0.11916869
gauss,1,100,0.2000,0.0070,0.0000,0.7800,2.0000,0.09532857,0.10835472,0.11297883
gauss,1,100,0.3000,0.0120,0.4000,0.9200,0.0000,0.08061481,0.09027065,0.09086674
gauss,1,100,0.4000,0.0070,0.8000,0.8500,0.0000,0.08222106,0.09548239,0.09665048
gauss,1,100,0.5000,0.0020,0.0000,0.7800,0.0000,0.08973114,0.10108671,0.10016688
gauss,1,100,0.6000,0.0070,1.2000,1.0600,5.0000,0.09335278,0.10052935,0.10392196
gauss,1,100,0.7000,0.0120,0.8000,0.7800,0.0000,0.08471223,0.09384623,0.09557439
gauss,1,100,0.8000,0.0020,0.0000,0.7800,0.0000,0.08376998,0.09234170,0.09079348
gauss,1,100,0.9000,0.0070,0.0000,0.7100,0.0000,0.09141004,0.10411308,0.10187450
gauss,1,100,1.0000,0.0020,0.4000,0.7100,0.0000,0.07437860,0.08937012,0.07822948
