### task_name: henon
### 7 0
### input_signal_factor [2, 102]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
sinc,0,100,0.0000,2.0000,50.0000,0.0800,0.0000,0.96466535,0.98206860,0.95934813
sinc,0,100,0.1000,72.0000,10.0000,0.2000,0.0000,0.73339811,0.78540550,0.74892364
sinc,0,100,0.2000,52.0000,50.0000,0.3600,7.0000,0.60703094,0.65822985,0.64242311
sinc,0,100,0.3000,82.0000,30.0000,0.1600,6.0000,0.48761287,0.57383545,0.53035790
sinc,0,100,0.4000,82.0000,40.0000,0.1600,7.0000,0.48919630,0.54399378,0.49989545
sinc,0,100,0.5000,92.0000,30.0000,0.1600,8.0000,0.45765542,0.53033328,0.44831274
sinc,0,100,0.6000,62.0000,50.0000,0.2400,0.0000,0.42401039,0.48455462,0.44825947
sinc,0,100,0.7000,62.0000,40.0000,0.2400,6.0000,0.39647650,0.45073995,0.41133657
sinc,0,100,0.8000,102.0000,20.0000,0.1600,0.0000,0.34314937,0.39761748,0.34327787
sinc,0,100,0.9000,82.0000,30.0000,0.1200,5.0000,0.34765294,0.42043299,0.34144356
sinc,0,100,1.0000,42.0000,50.0000,0.3200,6.0000,0.37724733,0.44376761,0.39167163
sinc,1,100,0.0000,82.0000,40.0000,0.0400,0.0000,0.96402246,0.98166697,0.95913413
sinc,1,100,0.1000,82.0000,10.0000,0.0800,2.0000,0.69689424,0.76964795,0.71768320
sinc,1,100,0.2000,102.0000,20.0000,0.1200,0.0000,0.57496305,0.64945052,0.58277969
sinc,1,100,0.3000,82.0000,30.0000,0.1600,2.0000,0.47908902,0.55490511,0.50555524
sinc,1,100,0.4000,92.0000,30.0000,0.2000,0.0000,0.44777868,0.51614003,0.44152759
sinc,1,100,0.5000,92.0000,40.0000,0.2000,4.0000,0.39631595,0.46967439,0.44250534
sinc,1,100,0.6000,92.0000,30.0000,0.2000,0.0000,0.37499775,0.42804726,0.35810094
sinc,1,100,0.7000,92.0000,30.0000,0.2000,9.0000,0.37355124,0.44408718,0.38069143
sinc,1,100,0.8000,52.0000,30.0000,0.2800,8.0000,0.37249192,0.44441918,0.39320458
sinc,1,100,0.9000,42.0000,30.0000,0.3600,8.0000,0.34245637,0.38773600,0.37286280
sinc,1,100,1.0000,42.0000,40.0000,0.2400,5.0000,0.36163389,0.45018910,0.36941111
sinc,2,100,0.0000,22.0000,40.0000,0.0800,3.0000,0.96197597,0.98278860,0.95990350
sinc,2,100,0.1000,102.0000,40.0000,0.2000,4.0000,0.69799831,0.76289322,0.68330749
sinc,2,100,0.2000,82.0000,50.0000,0.2000,4.0000,0.53885296,0.65642014,0.57532566
sinc,2,100,0.3000,82.0000,50.0000,0.2000,2.0000,0.42991266,0.50399283,0.43685986
sinc,2,100,0.4000,92.0000,50.0000,0.2400,1.0000,0.49685292,0.55577149,0.52790000
sinc,2,100,0.5000,72.0000,40.0000,0.2400,6.0000,0.46447050,0.50430439,0.45766676
sinc,2,100,0.6000,92.0000,30.0000,0.1600,5.0000,0.40218660,0.49021319,0.42436996
sinc,2,100,0.7000,82.0000,30.0000,0.1600,8.0000,0.40927199,0.47145144,0.42222543
sinc,2,100,0.8000,102.0000,30.0000,0.2000,9.0000,0.35886142,0.40579038,0.38031557
sinc,2,100,0.9000,52.0000,20.0000,0.3200,8.0000,0.36820560,0.43546369,0.38764489
sinc,2,100,1.0000,82.0000,30.0000,0.1200,0.0000,0.36696345,0.44281268,0.38298803
tanh,0,100,0.0000,2.0000,50.0000,0.0800,0.0000,0.96466535,0.98206860,0.95934813
tanh,0,100,0.1000,102.0000,50.0000,0.2400,5.0000,0.73647389,0.81739078,0.75763513
tanh,0,100,0.2000,42.0000,0.0000,0.2400,4.0000,0.63270262,0.71999357,0.64872469
tanh,0,100,0.3000,102.0000,10.0000,0.1200,5.0000,0.57628175,0.68348371,0.63772155
tanh,0,100,0.4000,102.0000,30.0000,0.2400,0.0000,0.51478068,0.63004383,0.55302495
tanh,0,100,0.5000,102.0000,20.0000,0.1200,0.0000,0.50865274,0.59401740,0.52267349
tanh,0,100,0.6000,92.0000,40.0000,0.2400,0.0000,0.49198722,0.55962674,0.48583177
tanh,0,100,0.7000,102.0000,30.0000,0.2000,0.0000,0.44937113,0.52571581,0.46084537
tanh,0,100,0.8000,82.0000,20.0000,0.1600,0.0000,0.40348506,0.47783681,0.42102146
tanh,0,100,0.9000,92.0000,30.0000,0.2000,0.0000,0.42198084,0.48836050,0.42082061
tanh,0,100,1.0000,92.0000,30.0000,0.2000,0.0000,0.43069170,0.51300698,0.44916679
tanh,1,100,0.0000,82.0000,40.0000,0.0400,0.0000,0.96402246,0.98166697,0.95913413
tanh,1,100,0.1000,92.0000,0.0000,0.2800,7.0000,0.75935193,0.81752893,0.77549847
tanh,1,100,0.2000,82.0000,0.0000,0.2400,5.0000,0.62316525,0.69222650,0.63757568
tanh,1,100,0.3000,102.0000,20.0000,0.1200,2.0000,0.58529496,0.67587972,0.60395779
tanh,1,100,0.4000,92.0000,20.0000,0.1200,0.0000,0.51347937,0.61485300,0.53030571
tanh,1,100,0.5000,82.0000,30.0000,0.2800,4.0000,0.47052481,0.54420650,0.46568275
tanh,1,100,0.6000,102.0000,30.0000,0.2000,0.0000,0.43382580,0.50595018,0.44597809
tanh,1,100,0.7000,92.0000,30.0000,0.2400,0.0000,0.43565305,0.50669802,0.44454967
tanh,1,100,0.8000,92.0000,40.0000,0.2800,1.0000,0.42401381,0.49999878,0.41447065
tanh,1,100,0.9000,62.0000,40.0000,0.4400,0.0000,0.39382053,0.46773937,0.41360328
tanh,1,100,1.0000,62.0000,40.0000,0.4400,0.0000,0.42761088,0.49331328,0.44227121
tanh,2,100,0.0000,22.0000,40.0000,0.0800,3.0000,0.96197597,0.98278860,0.95990350
tanh,2,100,0.1000,102.0000,20.0000,0.4000,8.0000,0.71749462,0.80098055,0.72406579
tanh,2,100,0.2000,82.0000,10.0000,0.1600,7.0000,0.63668668,0.69976647,0.65924084
tanh,2,100,0.3000,62.0000,10.0000,0.2800,8.0000,0.55209693,0.65040947,0.58437108
tanh,2,100,0.4000,72.0000,30.0000,0.2800,0.0000,0.50866385,0.59310369,0.52655390
tanh,2,100,0.5000,72.0000,10.0000,0.2000,6.0000,0.52053944,0.59125653,0.55228398
tanh,2,100,0.6000,82.0000,20.0000,0.1600,2.0000,0.44806982,0.53243968,0.47957888
tanh,2,100,0.7000,102.0000,40.0000,0.2400,0.0000,0.42454169,0.50368594,0.43533361
tanh,2,100,0.8000,72.0000,30.0000,0.2800,0.0000,0.38888588,0.44725444,0.38675282
tanh,2,100,0.9000,92.0000,40.0000,0.3200,0.0000,0.37935290,0.44798507,0.37812286
tanh,2,100,1.0000,62.0000,30.0000,0.3600,6.0000,0.38007718,0.44545470,0.36168704
