### task_name: approx
### 3 1.5
### input_signal_factor [1, 51]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,30,0.0000,46.0000,0.0000,0.0600,9.0000,1.16973902,1.18383781,1.19929698
RND_sinc,0,30,0.1000,46.0000,4.0000,0.1000,8.0000,1.12194125,1.14653316,1.15930700
RND_sinc,0,30,0.2000,21.0000,4.0000,0.2000,9.0000,0.92898279,0.95895280,0.97693223
RND_sinc,0,30,0.3000,11.0000,4.0000,0.1400,6.0000,0.50330513,0.51697119,0.50846139
RND_sinc,0,30,0.4000,21.0000,12.0000,0.1800,7.0000,1.01251528,1.03212819,1.05546815
RND_sinc,0,30,0.5000,6.0000,4.0000,0.1800,7.0000,0.99231311,1.04331378,1.07642538
RND_sinc,0,30,0.6000,6.0000,20.0000,0.2000,8.0000,1.16560534,1.17642436,1.19165131
RND_sinc,0,30,0.7000,1.0000,0.0000,0.2200,9.0000,1.17224421,1.19181335,1.20604365
RND_sinc,0,30,0.8000,1.0000,0.0000,0.2200,8.0000,1.34610074,1.19119258,1.21779679
RND_sinc,0,30,0.9000,1.0000,0.0000,0.2000,8.0000,1.19196676,1.19468558,1.20815332
RND_sinc,0,30,1.0000,1.0000,16.0000,0.0200,9.0000,1.19231790,1.19619096,1.20657361
RND_sinc,1,30,0.0000,51.0000,0.0000,0.0600,9.0000,1.17134362,1.18388128,1.19872602
RND_sinc,1,30,0.1000,11.0000,8.0000,0.1800,9.0000,0.82972951,0.84002487,0.86113072
RND_sinc,1,30,0.2000,11.0000,12.0000,0.1800,8.0000,0.91994411,0.93902655,0.97694505
RND_sinc,1,30,0.3000,6.0000,0.0000,0.2200,7.0000,1.02659597,1.05312446,1.06168252
RND_sinc,1,30,0.4000,6.0000,4.0000,0.2000,8.0000,0.89920285,0.96098374,0.96613151
RND_sinc,1,30,0.5000,6.0000,0.0000,0.2200,0.0000,1.12279736,1.13347621,1.15489005
RND_sinc,1,30,0.6000,11.0000,4.0000,0.1800,9.0000,1.14790057,1.17422899,1.18867410
RND_sinc,1,30,0.7000,6.0000,4.0000,0.2200,9.0000,1.16582096,1.18916212,1.20996818
RND_sinc,1,30,0.8000,1.0000,8.0000,0.1600,9.0000,1.19494235,1.19547070,1.20758728
RND_sinc,1,30,0.9000,1.0000,8.0000,0.2200,8.0000,1.42528788,1.19340224,1.20937358
RND_sinc,1,30,1.0000,1.0000,0.0000,0.2000,8.0000,1.32752399,1.19282312,1.21063473
RND_sinc,2,30,0.0000,36.0000,0.0000,0.0600,9.0000,1.16924381,1.18341291,1.19899502
RND_sinc,2,30,0.1000,36.0000,4.0000,0.2200,9.0000,1.06900325,1.09624614,1.11603060
RND_sinc,2,30,0.2000,31.0000,4.0000,0.0600,2.0000,0.74366333,0.74286003,0.77239646
RND_sinc,2,30,0.3000,16.0000,8.0000,0.2200,9.0000,1.11481449,1.12911676,1.14719357
RND_sinc,2,30,0.4000,11.0000,4.0000,0.1400,6.0000,1.13049076,1.14217029,1.16237288
RND_sinc,2,30,0.5000,16.0000,16.0000,0.2200,7.0000,1.15586125,1.18619385,1.19917026
RND_sinc,2,30,0.6000,26.0000,20.0000,0.1600,9.0000,1.16422182,1.19062233,1.21284153
RND_sinc,2,30,0.7000,36.0000,20.0000,0.1800,9.0000,1.18388476,1.18814257,1.20727347
RND_sinc,2,30,0.8000,1.0000,8.0000,0.2000,9.0000,1.19506251,1.19308968,1.20614233
RND_sinc,2,30,0.9000,1.0000,8.0000,0.2200,8.0000,1.45587215,1.19043863,1.20906081
RND_sinc,2,30,1.0000,1.0000,16.0000,0.2200,9.0000,1.19660500,1.19531975,1.20945823
