### task_name: narma
### 15 0
### input_signal_factor [0.002, 0.052]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
sinc,0,100,0.0000,0.0320,0.4000,0.8500,0.0000,0.12926204,0.13728728,0.13715275
sinc,0,100,0.1000,0.0520,0.4000,0.9200,2.0000,0.10591587,0.11676469,0.11970365
sinc,0,100,0.2000,0.0120,0.8000,0.9200,0.0000,0.09140727,0.10492759,0.10187770
sinc,0,100,0.3000,0.0320,1.2000,0.7800,0.0000,0.07747435,0.08575938,0.08928812
sinc,0,100,0.4000,0.0170,0.8000,0.7800,0.0000,0.07735603,0.08981898,0.08682543
sinc,0,100,0.5000,0.0170,0.8000,0.7100,0.0000,0.07549725,0.08717538,0.08875238
sinc,0,100,0.6000,0.0070,0.4000,0.8500,0.0000,0.08026385,0.08792476,0.09157910
sinc,0,100,0.7000,0.0120,1.2000,0.8500,0.0000,0.06316740,0.07090007,0.07327837
sinc,0,100,0.8000,0.0070,2.0000,0.9200,0.0000,0.06463750,0.08182212,0.07318515
sinc,0,100,0.9000,0.0070,0.0000,0.8500,0.0000,0.05985084,0.07031097,0.07207914
sinc,0,100,1.0000,0.0120,0.4000,0.8500,0.0000,0.06490199,0.07451006,0.07422022
sinc,1,100,0.0000,0.0020,1.6000,0.7800,1.0000,0.12922413,0.13699905,0.13579031
sinc,1,100,0.1000,0.0270,1.2000,0.8500,0.0000,0.10434013,0.11152754,0.11863539
sinc,1,100,0.2000,0.0220,1.6000,0.9200,0.0000,0.09607049,0.10221177,0.10329622
sinc,1,100,0.3000,0.0370,0.4000,0.7800,0.0000,0.08099883,0.08454803,0.08742286
sinc,1,100,0.4000,0.0170,1.6000,0.7800,0.0000,0.08119436,0.08947974,0.09069310
sinc,1,100,0.5000,0.0120,1.6000,0.8500,0.0000,0.06957789,0.08141043,0.08188002
sinc,1,100,0.6000,0.0070,2.0000,0.9200,0.0000,0.06771154,0.07506384,0.07548092
sinc,1,100,0.7000,0.0120,1.6000,0.9200,0.0000,0.07431973,0.08056944,0.08597315
sinc,1,100,0.8000,0.0170,2.0000,0.8500,0.0000,0.07634146,0.08592497,0.08355176
sinc,1,100,0.9000,0.0120,1.2000,0.7800,0.0000,0.06794768,0.07704442,0.07799239
sinc,1,100,1.0000,0.0120,1.2000,0.7800,0.0000,0.07745860,0.09136522,0.08666455
sinc,2,100,0.0000,0.0070,1.6000,0.9900,2.0000,0.12892683,0.13748757,0.13747200
sinc,2,100,0.1000,0.0120,1.2000,0.9900,0.0000,0.10968634,0.12221096,0.12823687
sinc,2,100,0.2000,0.0370,1.2000,0.7800,0.0000,0.09121193,0.10414330,0.10470033
sinc,2,100,0.3000,0.0170,1.2000,0.7800,0.0000,0.09271314,0.10673930,0.10637202
sinc,2,100,0.4000,0.0220,1.2000,0.6400,0.0000,0.07659054,0.08759093,0.08891184
sinc,2,100,0.5000,0.0120,2.0000,0.9200,0.0000,0.06890636,0.07516241,0.07400828
sinc,2,100,0.6000,0.0320,0.0000,0.7800,0.0000,0.07725959,0.08931365,0.08290282
sinc,2,100,0.7000,0.0070,2.0000,1.0600,0.0000,0.06863746,0.07689010,0.08144504
sinc,2,100,0.8000,0.0120,1.2000,0.7100,0.0000,0.06901942,0.07917410,0.07653738
sinc,2,100,0.9000,0.0170,0.0000,0.7800,0.0000,0.06717855,0.07876826,0.07590803
sinc,2,100,1.0000,0.0120,0.8000,0.7800,0.0000,0.08461822,0.09838946,0.09744861
gauss,0,100,0.0000,0.0320,0.4000,0.8500,0.0000,0.12926204,0.13728728,0.13715275
gauss,0,100,0.1000,0.0520,0.4000,0.9200,2.0000,0.11361193,0.12760869,0.12724252
gauss,0,100,0.2000,0.0270,0.4000,0.8500,2.0000,0.10158219,0.11279775,0.11637046
gauss,0,100,0.3000,0.0420,0.8000,0.9200,5.0000,0.09890280,0.11246901,0.11477973
gauss,0,100,0.4000,0.0170,0.8000,0.7100,0.0000,0.07951044,0.08606475,0.08776602
gauss,0,100,0.5000,0.0170,0.8000,0.7100,0.0000,0.09409098,0.10895696,0.10623704
gauss,0,100,0.6000,0.0070,0.4000,0.8500,0.0000,0.08855538,0.09361097,0.09389518
gauss,0,100,0.7000,0.0220,0.8000,0.7800,0.0000,0.06796614,0.07898393,0.07490522
gauss,0,100,0.8000,0.0120,0.8000,0.7100,0.0000,0.07238534,0.08434267,0.08391474
gauss,0,100,0.9000,0.0120,0.0000,0.7100,0.0000,0.06497469,0.07585678,0.07797079
gauss,0,100,1.0000,0.0120,0.4000,0.6400,0.0000,0.07249465,0.08106515,0.08122389
gauss,1,100,0.0000,0.0020,1.6000,0.7800,1.0000,0.12922413,0.13699905,0.13579031
gauss,1,100,0.1000,0.0070,0.0000,0.8500,0.0000,0.10912236,0.11609973,0.11903343
gauss,1,100,0.2000,0.0270,0.0000,0.7800,2.0000,0.09458142,0.10739621,0.11206931
gauss,1,100,0.3000,0.0320,0.4000,0.9200,0.0000,0.07906956,0.08827260,0.08929082
gauss,1,100,0.4000,0.0270,0.8000,0.8500,0.0000,0.08081460,0.09382814,0.09513298
gauss,1,100,0.5000,0.0070,0.0000,0.7800,0.0000,0.08883385,0.10063420,0.09905647
gauss,1,100,0.6000,0.0170,1.2000,1.0600,5.0000,0.09452882,0.10173555,0.10607562
gauss,1,100,0.7000,0.0220,0.8000,0.6400,0.0000,0.08333468,0.09324882,0.08670587
gauss,1,100,0.8000,0.0070,0.0000,0.7800,0.0000,0.08374337,0.09248258,0.09096509
gauss,1,100,0.9000,0.0120,0.0000,0.6400,0.0000,0.08678236,0.10133986,0.09609460
gauss,1,100,1.0000,0.0120,0.4000,0.6400,0.0000,0.07837469,0.09019645,0.07911428
gauss,2,100,0.0000,0.0070,1.6000,0.9900,2.0000,0.12892683,0.13748757,0.13747200
gauss,2,100,0.1000,0.0120,0.0000,0.9200,1.0000,0.10790926,0.12569618,0.11992868
gauss,2,100,0.2000,0.0320,0.8000,0.7800,1.0000,0.08693873,0.10043792,0.10527517
gauss,2,100,0.3000,0.0170,0.8000,0.9200,0.0000,0.08851401,0.10382807,0.10217375
