### task_name: henon
### 7 0
### input_signal_factor [2, 102]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,20,0.0000,102.0000,0.0000,0.2000,9.0000,1.15663447,1.18988991,1.15638515
RND_sinc,0,20,0.1000,72.0000,0.0000,0.0800,8.0000,1.08470365,1.13628280,1.06625415
RND_sinc,0,20,0.2000,42.0000,20.0000,0.4400,9.0000,1.06426162,1.08974505,1.07710579
RND_sinc,0,20,0.3000,32.0000,0.0000,0.3200,7.0000,0.98741389,1.04716466,0.97389957
RND_sinc,0,20,0.4000,102.0000,10.0000,0.1600,8.0000,0.97417618,1.02151376,0.94134986
RND_sinc,0,20,0.5000,32.0000,10.0000,0.2000,9.0000,0.94371136,0.97249405,0.91996793
RND_sinc,0,20,0.6000,42.0000,10.0000,0.1600,9.0000,0.91896560,0.95813980,0.90638961
RND_sinc,0,20,0.7000,82.0000,40.0000,0.1600,9.0000,0.95065596,0.99983507,0.97090652
RND_sinc,0,20,0.8000,82.0000,50.0000,0.2000,7.0000,0.94798309,0.96773330,0.92581260
RND_sinc,0,20,0.9000,42.0000,20.0000,0.3200,0.0000,0.90477054,0.94953563,0.91796066
RND_sinc,0,20,1.0000,82.0000,40.0000,0.1600,7.0000,0.95921314,0.97601925,0.94358015
RND_sinc,1,20,0.0000,102.0000,0.0000,0.3200,9.0000,1.15567613,1.18915832,1.15387415
RND_sinc,1,20,0.1000,22.0000,10.0000,0.1600,8.0000,1.06060614,1.10369507,1.05697975
RND_sinc,1,20,0.2000,72.0000,0.0000,0.0800,3.0000,1.02550679,1.08096361,1.00804494
RND_sinc,1,20,0.3000,102.0000,10.0000,0.0400,5.0000,1.00666031,1.05619534,1.00903577
RND_sinc,1,20,0.4000,32.0000,10.0000,0.3200,9.0000,1.02907186,1.05276740,1.03201697
RND_sinc,1,20,0.5000,102.0000,20.0000,0.1600,8.0000,0.97117506,1.02215414,0.95018522
RND_sinc,1,20,0.6000,52.0000,30.0000,0.2000,0.0000,0.93100533,0.97612588,0.94387819
RND_sinc,1,20,0.7000,22.0000,20.0000,0.2400,9.0000,0.93377935,0.99035676,0.94172628
RND_sinc,1,20,0.8000,42.0000,20.0000,0.1600,9.0000,0.91586389,0.97692972,0.91474075
RND_sinc,1,20,0.9000,42.0000,20.0000,0.1600,0.0000,0.89360628,0.95821126,0.89568988
RND_sinc,1,20,1.0000,22.0000,10.0000,0.1600,9.0000,0.93958746,0.96699301,0.93916468
RND_sinc,2,20,0.0000,2.0000,0.0000,0.4000,9.0000,1.15559969,1.18855300,1.15373416
RND_sinc,2,20,0.1000,42.0000,10.0000,0.1600,8.0000,1.06640616,1.10175508,1.05143551
RND_sinc,2,20,0.2000,52.0000,10.0000,0.0800,9.0000,1.04987732,1.06426310,1.04506119
RND_sinc,2,20,0.3000,62.0000,10.0000,0.0800,9.0000,1.02589906,1.06045753,1.03284233
RND_sinc,2,20,0.4000,22.0000,10.0000,0.2000,8.0000,0.98835295,1.03409807,1.00392545
RND_sinc,2,20,0.5000,92.0000,50.0000,0.1200,7.0000,0.95825190,1.01100894,0.95030302
RND_sinc,2,20,0.6000,32.0000,40.0000,0.4000,9.0000,0.94747092,0.97736988,0.92465620
RND_sinc,2,20,0.7000,32.0000,40.0000,0.3200,8.0000,0.92051872,0.98657917,0.94510758
RND_sinc,2,20,0.8000,42.0000,30.0000,0.3600,0.0000,0.95001630,0.98091935,0.95011622
RND_sinc,2,20,0.9000,72.0000,40.0000,0.2400,8.0000,0.96494199,0.96722624,0.96624829
RND_sinc,2,20,1.0000,52.0000,50.0000,0.4000,0.0000,0.88911419,0.88749365,0.86639103
