### task_name: narma
### 5 0
### input_signal_factor [0.002, 0.052]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,20,0.0000,0.0470,2.0000,0.6400,6.0000,0.13423914,0.12994123,0.13545403
RND_sinc,0,20,0.1000,0.0520,0.0000,0.7800,0.0000,0.11100801,0.11250423,0.11987391
RND_sinc,0,20,0.2000,0.0520,2.0000,0.7100,0.0000,0.08630733,0.08615512,0.09061498
RND_sinc,0,20,0.3000,0.0520,2.0000,0.7100,2.0000,0.05187238,0.05626511,0.05516092
RND_sinc,0,20,0.4000,0.0420,2.0000,0.9900,4.0000,0.06514115,0.06453085,0.06955497
RND_sinc,0,20,0.5000,0.0070,2.0000,0.9900,1.0000,0.05905560,0.05716683,0.05779979
RND_sinc,0,20,0.6000,0.0520,1.6000,0.7800,3.0000,0.02414844,0.02423453,0.02646372
RND_sinc,0,20,0.7000,0.0520,2.0000,0.5000,0.0000,0.03942120,0.03952019,0.04012295
RND_sinc,0,20,0.8000,0.0120,0.8000,0.6400,0.0000,0.04208467,0.03870779,0.04329454
RND_sinc,0,20,0.9000,0.0220,0.8000,0.5000,0.0000,0.02985795,0.03006786,0.03215248
RND_sinc,0,20,1.0000,0.0170,0.0000,0.5000,0.0000,0.04356346,0.04416718,0.04428286
RND_sinc,1,20,0.0000,0.0270,2.0000,0.5700,3.0000,0.13422800,0.12998854,0.13554819
RND_sinc,1,20,0.1000,0.0520,0.0000,0.7100,2.0000,0.10627689,0.10518558,0.10393398
RND_sinc,1,20,0.2000,0.0520,1.2000,0.5000,0.0000,0.09479914,0.09540964,0.09320378
RND_sinc,1,20,0.3000,0.0470,2.0000,0.7100,3.0000,0.07069025,0.07122800,0.07065672
RND_sinc,1,20,0.4000,0.0520,1.2000,0.5000,2.0000,0.02798555,0.02810326,0.02731383
RND_sinc,1,20,0.5000,0.0470,0.4000,0.5000,0.0000,0.03065585,0.02965661,0.02959156
RND_sinc,1,20,0.6000,0.0520,0.4000,0.5000,0.0000,0.06799463,0.06583309,0.06496380
RND_sinc,1,20,0.7000,0.0520,1.6000,0.5000,0.0000,0.06798787,0.06559929,0.06852018
RND_sinc,1,20,0.8000,0.0520,1.2000,0.5700,3.0000,0.09036271,0.08517086,0.08756300
RND_sinc,1,20,0.9000,0.0520,0.4000,0.5000,0.0000,0.05900964,0.05787975,0.05653540
RND_sinc,1,20,1.0000,0.0520,1.2000,0.5000,1.0000,0.05300472,0.05381348,0.05479711
RND_sinc,2,20,0.0000,0.0070,1.6000,0.5700,0.0000,0.13443108,0.13003308,0.13591734
RND_sinc,2,20,0.1000,0.0220,0.4000,0.7800,1.0000,0.11682448,0.11382919,0.11895838
RND_sinc,2,20,0.2000,0.0070,0.4000,0.7100,0.0000,0.07847436,0.07961878,0.08558207
RND_sinc,2,20,0.3000,0.0220,1.6000,0.5000,0.0000,0.05591290,0.05681860,0.05849850
RND_sinc,2,20,0.4000,0.0520,1.2000,0.5000,1.0000,0.06396588,0.06402503,0.06769247
RND_sinc,2,20,0.5000,0.0520,2.0000,0.5700,0.0000,0.03905245,0.04125661,0.04186113
RND_sinc,2,20,0.6000,0.0170,0.4000,0.5700,0.0000,0.02935599,0.02861131,0.03128600
RND_sinc,2,20,0.7000,0.0520,2.0000,0.5000,1.0000,0.03819293,0.03599316,0.03826608
RND_sinc,2,20,0.8000,0.0520,1.6000,0.5000,0.0000,0.04454967,0.04559560,0.04862334
RND_sinc,2,20,0.9000,0.0520,0.0000,0.5000,0.0000,0.03412358,0.03266398,0.03294174
RND_sinc,2,20,1.0000,0.0120,0.4000,0.5700,0.0000,0.01684760,0.01640904,0.01755709
