### task_name: approx
### 3 5
### input_signal_factor [1, 51]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,30,0.0000,51.0000,0.0000,0.1000,9.0000,1.15890190,1.17780473,1.17084854
RND_sinc,0,30,0.1000,41.0000,4.0000,0.2200,5.0000,1.02509211,1.05588763,1.06695495
RND_sinc,0,30,0.2000,46.0000,8.0000,0.2200,9.0000,1.14606907,1.16709071,1.15989297
RND_sinc,0,30,0.3000,31.0000,4.0000,0.2000,8.0000,1.11936095,1.15418781,1.14662188
RND_sinc,0,30,0.4000,26.0000,8.0000,0.2200,9.0000,1.14018861,1.17414739,1.16785546
RND_sinc,0,30,0.5000,26.0000,8.0000,0.1800,0.0000,1.15598469,1.17989964,1.16786134
RND_sinc,0,30,0.6000,31.0000,20.0000,0.2000,8.0000,1.16575455,1.18504282,1.17786105
RND_sinc,0,30,0.7000,1.0000,0.0000,0.2200,9.0000,1.16951487,1.19456214,1.18220922
RND_sinc,0,30,0.8000,1.0000,4.0000,0.1800,8.0000,1.17993749,1.18965467,1.17839613
RND_sinc,0,30,0.9000,1.0000,0.0000,0.2200,9.0000,1.18842923,1.20013391,1.18600880
RND_sinc,0,30,1.0000,41.0000,20.0000,0.1400,9.0000,1.18611478,1.20513121,1.19858266
RND_sinc,1,30,0.0000,51.0000,0.0000,0.1200,9.0000,1.15900310,1.17786609,1.17098970
RND_sinc,1,30,0.1000,51.0000,4.0000,0.0800,6.0000,1.15398187,1.17857291,1.16526035
RND_sinc,1,30,0.2000,46.0000,4.0000,0.0800,9.0000,1.15967322,1.18410918,1.17462319
RND_sinc,1,30,0.3000,41.0000,12.0000,0.2200,6.0000,1.13451692,1.17699127,1.15630213
RND_sinc,1,30,0.4000,26.0000,20.0000,0.1400,9.0000,1.15764155,1.18179609,1.17003850
RND_sinc,1,30,0.5000,21.0000,16.0000,0.1800,9.0000,1.15696328,1.18172902,1.17008920
RND_sinc,1,30,0.6000,51.0000,8.0000,0.2200,9.0000,1.15830673,1.18441847,1.18967365
RND_sinc,1,30,0.7000,1.0000,0.0000,0.2200,8.0000,1.17088445,1.18841468,1.17915678
RND_sinc,1,30,0.8000,1.0000,8.0000,0.2000,5.0000,1.16383923,1.19500264,1.18187266
RND_sinc,1,30,0.9000,1.0000,0.0000,0.2000,8.0000,1.33793553,1.19765624,1.18852423
RND_sinc,1,30,1.0000,1.0000,4.0000,0.1600,3.0000,45.70897914,1.19395575,1.82080611
RND_sinc,2,30,0.0000,51.0000,0.0000,0.1000,9.0000,1.15886159,1.17774526,1.17077983
RND_sinc,2,30,0.1000,46.0000,4.0000,0.1600,9.0000,1.12442348,1.14327461,1.12959043
RND_sinc,2,30,0.2000,36.0000,4.0000,0.2200,8.0000,1.10456460,1.12914865,1.11771444
RND_sinc,2,30,0.3000,26.0000,4.0000,0.1800,9.0000,1.15167423,1.17889336,1.16474916
RND_sinc,2,30,0.4000,51.0000,0.0000,0.1400,9.0000,1.15275777,1.18185832,1.18200530
RND_sinc,2,30,0.5000,51.0000,0.0000,0.1400,9.0000,1.15278278,1.17811020,1.18222574
RND_sinc,2,30,0.6000,51.0000,16.0000,0.2200,0.0000,1.16153458,1.18721066,1.18388208
RND_sinc,2,30,0.7000,21.0000,20.0000,0.2000,6.0000,1.16794393,1.19116405,1.18515589
RND_sinc,2,30,0.8000,1.0000,8.0000,0.1600,7.0000,1.85557179,1.18774094,1.18952585
RND_sinc,2,30,0.9000,1.0000,0.0000,0.2000,8.0000,1.50111327,1.19421452,1.18939583
RND_sinc,2,30,1.0000,1.0000,4.0000,0.1600,6.0000,6.81978215,1.19563859,1.33446591
