### task_name: henon
### 7 0
### input_signal_factor [2, 102]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
sinc,0,50,0.0000,82.0000,20.0000,0.0400,0.0000,0.96270480,0.98162081,0.96024480
sinc,0,50,0.1000,42.0000,40.0000,0.2400,5.0000,0.79274563,0.83203558,0.79480999
sinc,0,50,0.2000,72.0000,50.0000,0.2400,2.0000,0.69345376,0.73377164,0.68417056
sinc,0,50,0.3000,42.0000,20.0000,0.3200,0.0000,0.67468907,0.71369842,0.69097740
sinc,0,50,0.4000,42.0000,20.0000,0.3200,5.0000,0.67623899,0.69136955,0.68977671
sinc,0,50,0.5000,32.0000,20.0000,0.4400,9.0000,0.65404746,0.69281680,0.66717014
sinc,0,50,0.6000,102.0000,40.0000,0.1600,9.0000,0.61678272,0.68391019,0.65780345
sinc,0,50,0.7000,102.0000,40.0000,0.2400,0.0000,0.62834662,0.63092370,0.60276663
sinc,0,50,0.8000,92.0000,30.0000,0.2000,0.0000,0.53909363,0.59927967,0.55800241
sinc,0,50,0.9000,92.0000,20.0000,0.1600,8.0000,0.53921743,0.59785027,0.54987317
sinc,0,50,1.0000,72.0000,50.0000,0.2000,5.0000,0.56653727,0.62717117,0.58513668
sinc,1,50,0.0000,62.0000,40.0000,0.1200,1.0000,0.96351757,0.98345030,0.96973251
sinc,1,50,0.1000,32.0000,20.0000,0.2400,3.0000,0.79963671,0.84880591,0.82651117
sinc,1,50,0.2000,62.0000,40.0000,0.2800,0.0000,0.73755026,0.77569455,0.74875685
sinc,1,50,0.3000,82.0000,40.0000,0.2400,7.0000,0.66809011,0.70714191,0.64962202
sinc,1,50,0.4000,62.0000,40.0000,0.2400,8.0000,0.62778141,0.67480122,0.62046465
sinc,1,50,0.5000,82.0000,20.0000,0.1600,9.0000,0.59990492,0.66290530,0.59143670
sinc,1,50,0.6000,102.0000,20.0000,0.1600,0.0000,0.59347985,0.65534550,0.62521014
sinc,1,50,0.7000,82.0000,30.0000,0.2400,7.0000,0.60535016,0.64283053,0.62596999
sinc,1,50,0.8000,52.0000,30.0000,0.2800,0.0000,0.59612906,0.61718494,0.58963061
sinc,1,50,0.9000,92.0000,50.0000,0.1600,7.0000,0.57357894,0.62658873,0.57940154
sinc,1,50,1.0000,92.0000,20.0000,0.1200,8.0000,0.55097115,0.62159790,0.57419474
sinc,2,50,0.0000,92.0000,20.0000,0.0400,0.0000,0.96210177,0.98212611,0.96123469
sinc,2,50,0.1000,12.0000,10.0000,0.3200,7.0000,0.82450945,0.84447594,0.82364216
sinc,2,50,0.2000,62.0000,0.0000,0.1600,4.0000,0.71757929,0.77324967,0.74498950
sinc,2,50,0.3000,92.0000,50.0000,0.1200,6.0000,0.68073868,0.75231439,0.69186862
sinc,2,50,0.4000,52.0000,30.0000,0.2400,9.0000,0.65061710,0.67460125,0.68157068
sinc,2,50,0.5000,82.0000,20.0000,0.2000,7.0000,0.64265472,0.70115582,0.64687125
sinc,2,50,0.6000,102.0000,40.0000,0.2400,0.0000,0.64780399,0.65545903,0.62760141
sinc,2,50,0.7000,62.0000,40.0000,0.4000,7.0000,0.64537370,0.69040519,0.65858816
sinc,2,50,0.8000,92.0000,30.0000,0.1600,0.0000,0.61034807,0.63670360,0.58964047
sinc,2,50,0.9000,62.0000,30.0000,0.2800,8.0000,0.57563137,0.63591219,0.58583726
sinc,2,50,1.0000,42.0000,20.0000,0.2800,0.0000,0.58247422,0.64003785,0.55645507
