### task_name: approx
### 3 5
### input_signal_factor [1, 51]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,25,0.0000,51.0000,0.0000,0.1400,9.0000,1.15898126,1.17796207,1.17115556
RND_sinc,0,25,0.1000,46.0000,4.0000,0.1600,9.0000,1.14419339,1.16805511,1.15713438
RND_sinc,0,25,0.2000,26.0000,16.0000,0.2000,8.0000,1.13960832,1.17224310,1.16445224
RND_sinc,0,25,0.3000,46.0000,12.0000,0.2000,5.0000,1.13029143,1.15513413,1.15859976
RND_sinc,0,25,0.4000,31.0000,8.0000,0.2200,9.0000,1.15317671,1.17671604,1.16905913
RND_sinc,0,25,0.5000,26.0000,20.0000,0.1400,4.0000,1.15959228,1.19175941,1.17542472
RND_sinc,0,25,0.6000,36.0000,0.0000,0.2000,9.0000,1.16140869,1.19365063,1.19397686
RND_sinc,0,25,0.7000,31.0000,0.0000,0.2200,9.0000,1.16283393,1.19935400,1.19287871
RND_sinc,0,25,0.8000,6.0000,4.0000,0.0200,9.0000,1.19314904,1.20744662,1.19300877
RND_sinc,0,25,0.9000,6.0000,16.0000,0.0200,9.0000,1.19319286,1.20728062,1.19294545
RND_sinc,0,25,1.0000,6.0000,20.0000,0.0200,9.0000,1.19325603,1.20689801,1.19272444
RND_sinc,1,25,0.0000,51.0000,0.0000,0.1400,9.0000,1.15881371,1.17778937,1.17094892
RND_sinc,1,25,0.1000,36.0000,4.0000,0.1200,9.0000,1.15709114,1.17897925,1.17341739
RND_sinc,1,25,0.2000,11.0000,4.0000,0.2000,5.0000,1.12754478,1.17198113,1.15302007
RND_sinc,1,25,0.3000,26.0000,0.0000,0.1400,9.0000,1.15713181,1.18290074,1.17623441
RND_sinc,1,25,0.4000,21.0000,0.0000,0.1600,9.0000,1.15702982,1.18474233,1.17930793
RND_sinc,1,25,0.5000,36.0000,12.0000,0.2000,0.0000,1.15809660,1.18152240,1.17058527
RND_sinc,1,25,0.6000,36.0000,0.0000,0.2200,9.0000,1.15770235,1.18580594,1.18138321
RND_sinc,1,25,0.7000,1.0000,0.0000,0.2200,9.0000,1.17085460,1.20213086,1.19354093
RND_sinc,1,25,0.8000,1.0000,0.0000,0.1600,7.0000,1.46483029,1.19803262,1.20022605
RND_sinc,1,25,0.9000,51.0000,16.0000,0.0800,9.0000,1.18801733,1.20645382,1.19161693
RND_sinc,1,25,1.0000,26.0000,20.0000,0.1600,9.0000,1.18775652,1.20426672,1.19519697
RND_sinc,2,25,0.0000,51.0000,0.0000,0.1800,9.0000,1.15896811,1.17812548,1.17134886
RND_sinc,2,25,0.1000,46.0000,4.0000,0.1200,9.0000,1.14945783,1.17021602,1.16306177
RND_sinc,2,25,0.2000,31.0000,4.0000,0.1800,9.0000,0.99058810,1.00509385,0.99610804
RND_sinc,2,25,0.3000,46.0000,4.0000,0.2200,9.0000,1.15443967,1.18157596,1.17372127
RND_sinc,2,25,0.4000,41.0000,0.0000,0.1600,9.0000,1.15181038,1.18333589,1.17792311
RND_sinc,2,25,0.5000,26.0000,0.0000,0.2200,9.0000,1.15309547,1.18291179,1.18197191
RND_sinc,2,25,0.6000,51.0000,0.0000,0.1400,9.0000,1.15388395,1.18765057,1.19073429
RND_sinc,2,25,0.7000,21.0000,0.0000,0.2200,9.0000,1.15789319,1.19241252,1.18768800
RND_sinc,2,25,0.8000,1.0000,0.0000,0.2200,9.0000,1.18302810,1.20171374,1.18550615
RND_sinc,2,25,0.9000,1.0000,20.0000,0.0200,9.0000,1.19304782,1.20680105,1.19279400
RND_sinc,2,25,1.0000,26.0000,20.0000,0.2200,8.0000,1.18812340,1.20601736,1.19919018
