### task_name: narma
### 20 0
### input_signal_factor [0.002, 0.052]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,20,0.0000,0.0520,1.6000,0.5700,9.0000,0.81052519,0.83821108,0.79579981
RND_sinc,0,20,0.1000,0.0520,0.4000,0.7100,9.0000,0.81346935,0.82343985,0.78697983
RND_sinc,0,20,0.2000,0.0370,0.4000,0.6400,9.0000,0.78110993,0.80163304,0.76924077
RND_sinc,0,20,0.3000,0.0520,0.0000,0.9200,9.0000,0.77792682,0.80309029,0.79814553
RND_sinc,0,20,0.4000,0.0520,1.2000,0.6400,8.0000,0.80832344,0.81907320,0.78296826
RND_sinc,0,20,0.5000,0.0520,0.8000,0.5700,9.0000,0.81118388,0.82924655,0.78989632
RND_sinc,0,20,0.6000,0.0470,0.8000,0.6400,9.0000,0.78533103,0.80757496,0.78884310
RND_sinc,0,20,0.7000,0.0520,0.4000,0.5700,8.0000,0.79681797,0.81339902,0.78162474
RND_sinc,0,20,0.8000,0.0520,0.4000,0.7800,9.0000,0.81612667,0.84194661,0.82082809
RND_sinc,0,20,0.9000,0.0270,2.0000,0.7100,8.0000,0.78704422,0.80373997,0.77694297
RND_sinc,0,20,1.0000,0.0520,2.0000,0.7100,9.0000,0.79622722,0.81094190,0.78094184
RND_sinc,1,20,0.0000,0.0220,0.0000,0.5000,9.0000,0.83097426,0.84668581,0.81581554
RND_sinc,1,20,0.1000,0.0520,0.0000,0.5000,9.0000,0.81120539,0.82976137,0.79982031
RND_sinc,1,20,0.2000,0.0520,0.8000,0.5700,9.0000,0.80114765,0.81442065,0.78140714
RND_sinc,1,20,0.3000,0.0420,0.8000,0.7100,9.0000,0.81060375,0.82059759,0.79258549
RND_sinc,1,20,0.4000,0.0470,0.8000,0.6400,9.0000,0.79838867,0.81501206,0.78929913
RND_sinc,1,20,0.5000,0.0520,0.4000,0.5000,9.0000,0.81568503,0.83359972,0.79849962
RND_sinc,1,20,0.6000,0.0520,1.2000,0.6400,9.0000,0.80062103,0.82033406,0.77948852
RND_sinc,1,20,0.7000,0.0520,1.2000,0.5000,9.0000,0.86621693,0.89065377,0.84283745
RND_sinc,1,20,0.8000,0.0520,0.0000,0.6400,9.0000,0.78857340,0.80860517,0.77933717
RND_sinc,1,20,0.9000,0.0520,1.2000,1.0600,9.0000,0.77090872,0.79484116,0.77956133
RND_sinc,1,20,1.0000,0.0520,0.4000,0.5000,9.0000,0.81081082,0.82524255,0.79652374
RND_sinc,2,20,0.0000,0.0520,0.8000,0.5000,9.0000,0.88790945,0.89680253,0.87654716
RND_sinc,2,20,0.1000,0.0470,1.2000,0.5000,9.0000,0.82603587,0.84623711,0.81755050
RND_sinc,2,20,0.2000,0.0520,1.2000,0.5000,9.0000,0.80721804,0.82670098,0.79147741
RND_sinc,2,20,0.3000,0.0370,1.2000,0.7800,8.0000,0.79705282,0.81618340,0.81319795
RND_sinc,2,20,0.4000,0.0520,0.4000,0.5000,9.0000,0.79858715,0.82123064,0.77823740
RND_sinc,2,20,0.5000,0.0520,0.4000,0.7100,9.0000,0.81211919,0.83656659,0.81251726
RND_sinc,2,20,0.6000,0.0470,0.4000,0.5700,8.0000,0.79672805,0.81531263,0.78178052
RND_sinc,2,20,0.7000,0.0520,2.0000,1.0600,9.0000,0.81234388,0.83832858,0.80765900
RND_sinc,2,20,0.8000,0.0320,2.0000,0.5000,8.0000,0.79825625,0.82251321,0.78175337
RND_sinc,2,20,0.9000,0.0520,0.4000,0.5700,9.0000,0.84359499,0.87171684,0.83367340
RND_sinc,2,20,1.0000,0.0520,1.2000,0.5000,9.0000,0.84272447,0.86997040,0.82395816
