### task_name: approx
### 5 1.5
### input_signal_factor [0.5, 20.5]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,300,0.0000,18.5000,4.0000,0.1600,0.0000,0.97906412,0.98910213,0.99679317
RND_sinc,0,300,0.1000,10.5000,2.0000,0.1600,1.0000,0.00024046,0.00029029,0.00027796
RND_sinc,0,300,0.2000,16.5000,1.0000,0.1200,0.0000,0.00094000,0.00120172,0.00117623
RND_sinc,0,300,0.3000,10.5000,5.0000,0.1400,0.0000,0.11457404,0.14364585,0.14952937
RND_sinc,0,300,0.4000,0.5000,1.0000,0.2200,0.0000,0.18357938,0.22604397,0.22958258
RND_sinc,0,300,0.5000,0.5000,1.0000,0.2200,0.0000,0.19577860,0.25913270,0.25856707
RND_sinc,0,300,0.6000,0.5000,1.0000,0.2200,0.0000,0.22121966,0.28255080,0.28537470
RND_sinc,0,300,0.7000,0.5000,1.0000,0.2200,0.0000,0.23323875,0.31846940,0.32463495
RND_sinc,0,300,0.8000,0.5000,1.0000,0.2000,0.0000,0.30369730,0.37890170,0.37950167
RND_sinc,0,300,0.9000,0.5000,1.0000,0.2200,0.0000,0.31220931,0.41773068,0.41110618
RND_sinc,0,300,1.0000,0.5000,1.0000,0.2000,0.0000,0.30118318,0.38161379,0.38755876
RND_sinc,1,300,0.0000,18.5000,5.0000,0.1000,1.0000,0.98075688,0.98954907,0.99609098
RND_sinc,1,300,0.1000,12.5000,2.0000,0.1400,1.0000,0.00018187,0.00020491,0.00020689
RND_sinc,1,300,0.2000,16.5000,1.0000,0.1200,1.0000,0.00086836,0.00107618,0.00110432
RND_sinc,1,300,0.3000,8.5000,5.0000,0.1600,0.0000,0.09918218,0.12844437,0.12674073
RND_sinc,1,300,0.4000,0.5000,1.0000,0.2200,0.0000,0.18632477,0.23453464,0.22170492
RND_sinc,1,300,0.5000,0.5000,1.0000,0.2200,0.0000,0.18888428,0.24732125,0.24364843
RND_sinc,1,300,0.6000,0.5000,1.0000,0.2200,0.0000,0.21827814,0.28626693,0.27551190
RND_sinc,1,300,0.7000,0.5000,1.0000,0.2200,0.0000,0.27892588,0.36216695,0.35075131
RND_sinc,1,300,0.8000,0.5000,1.0000,0.2200,0.0000,0.27166795,0.35069997,0.34126348
RND_sinc,1,300,0.9000,0.5000,1.0000,0.2000,0.0000,0.27413481,0.33491566,0.34622119
RND_sinc,1,300,1.0000,0.5000,1.0000,0.2000,0.0000,0.32718385,0.43981361,0.44187386
RND_sinc,2,300,0.0000,10.5000,4.0000,0.1000,0.0000,0.97986648,0.98866579,0.99836646
RND_sinc,2,300,0.1000,12.5000,2.0000,0.1400,1.0000,0.00016890,0.00020065,0.00019246
RND_sinc,2,300,0.2000,12.5000,1.0000,0.1600,0.0000,0.00139186,0.00191253,0.00182244
RND_sinc,2,300,0.3000,6.5000,5.0000,0.2000,1.0000,0.10623971,0.13873561,0.13045611
RND_sinc,2,300,0.4000,0.5000,1.0000,0.2200,0.0000,0.19053207,0.24132560,0.24255685
RND_sinc,2,300,0.5000,0.5000,1.0000,0.2200,0.0000,0.19565317,0.26053136,0.24763932
RND_sinc,2,300,0.6000,0.5000,1.0000,0.2000,0.0000,0.21517156,0.27759961,0.27216908
RND_sinc,2,300,0.7000,0.5000,1.0000,0.2200,0.0000,0.20642253,0.28043952,0.26959852
RND_sinc,2,300,0.8000,0.5000,1.0000,0.2200,0.0000,0.24069837,0.29811218,0.29640608
RND_sinc,2,300,0.9000,0.5000,1.0000,0.2000,0.0000,0.27438227,0.36030017,0.36428658
RND_sinc,2,300,1.0000,0.5000,1.0000,0.2000,0.0000,0.30326675,0.37997021,0.37015986
