### task_name: narma
### 10 0
### input_signal_factor [0.002, 0.052]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,40,0.0000,0.0520,0.0000,0.5000,9.0000,0.86309962,0.84344120,0.77490034
RND_sinc,0,40,0.1000,0.0270,0.4000,0.5700,9.0000,0.85659410,0.82835882,0.77037943
RND_sinc,0,40,0.2000,0.0470,0.4000,0.5000,9.0000,0.86253640,0.83624061,0.77004893
RND_sinc,0,40,0.3000,0.0520,0.4000,0.5000,9.0000,0.84994892,0.82691053,0.76804556
RND_sinc,0,40,0.4000,0.0470,1.2000,0.6400,9.0000,0.78093946,0.76761930,0.73004578
RND_sinc,0,40,0.5000,0.0520,0.8000,0.5000,9.0000,0.86633492,0.84055251,0.77745917
RND_sinc,0,40,0.6000,0.0520,0.8000,0.5000,8.0000,0.88901054,0.87188372,0.80579457
RND_sinc,0,40,0.7000,0.0520,1.6000,0.5000,9.0000,0.95005281,0.93873747,0.87846716
RND_sinc,0,40,0.8000,0.0520,1.2000,0.5700,9.0000,0.92948881,0.90204876,0.84100475
RND_sinc,0,40,0.9000,0.0520,0.0000,0.5000,9.0000,1.02880397,1.02073198,0.94089325
RND_sinc,0,40,1.0000,0.0520,0.0000,0.5000,9.0000,0.90476024,0.89378394,0.81803971
RND_sinc,1,40,0.0000,0.0070,0.0000,0.5000,9.0000,1.04264770,1.02416098,0.94589508
RND_sinc,1,40,0.1000,0.0270,0.4000,0.5700,9.0000,0.85697742,0.83381038,0.77086149
RND_sinc,1,40,0.2000,0.0520,0.4000,0.5000,9.0000,0.87075505,0.85129530,0.77796213
RND_sinc,1,40,0.3000,0.0520,0.4000,0.5700,9.0000,0.87891145,0.85200686,0.79173447
RND_sinc,1,40,0.4000,0.0170,0.4000,0.5700,8.0000,0.88773160,0.86640516,0.79932986
RND_sinc,1,40,0.5000,0.0520,0.4000,1.0600,9.0000,0.80168703,0.77115263,0.72496099
RND_sinc,1,40,0.6000,0.0520,0.0000,0.5700,9.0000,0.88523889,0.85935537,0.78925696
RND_sinc,1,40,0.7000,0.0520,1.2000,0.5000,9.0000,0.87002757,0.85106674,0.78659369
RND_sinc,1,40,0.8000,0.0520,1.2000,0.5000,9.0000,0.87890861,0.85404049,0.78926452
RND_sinc,1,40,0.9000,0.0420,2.0000,0.7100,9.0000,0.85389999,0.84636031,0.78284465
RND_sinc,1,40,1.0000,0.0120,0.0000,0.5000,9.0000,0.92007660,0.90531460,0.82863394
RND_sinc,2,40,0.0000,0.0420,0.4000,0.5000,9.0000,0.92172778,0.90144401,0.82503329
RND_sinc,2,40,0.1000,0.0270,0.8000,0.5000,9.0000,0.88520717,0.87081335,0.80498420
RND_sinc,2,40,0.2000,0.0520,2.0000,0.5000,9.0000,0.95194545,0.92446539,0.86894900
RND_sinc,2,40,0.3000,0.0420,0.0000,0.6400,9.0000,0.94540786,0.92978082,0.85918723
RND_sinc,2,40,0.4000,0.0520,1.6000,0.5700,9.0000,0.90243358,0.87693713,0.82652817
RND_sinc,2,40,0.5000,0.0520,1.6000,0.5000,9.0000,0.89803193,0.88212426,0.82625153
RND_sinc,2,40,0.6000,0.0520,1.6000,0.5000,9.0000,0.95228509,0.92338387,0.85067939
RND_sinc,2,40,0.7000,0.0270,2.0000,0.5000,8.0000,0.95100062,0.93058896,0.85519981
RND_sinc,2,40,0.8000,0.0270,0.4000,0.5000,9.0000,0.91472896,0.90213743,0.82771625
RND_sinc,2,40,0.9000,0.0520,0.4000,0.5000,9.0000,0.86897958,0.85150030,0.77920734
RND_sinc,2,40,1.0000,0.0520,0.4000,0.5000,9.0000,0.88555050,0.86100498,0.79933493
