### task_name: narma2
### 10 0
### input_signal_factor [0.002, 0.052]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
sinc,0,100,0.0000,0.0270,0.8000,0.7800,0.0000,0.13613088,0.14679094,0.13128326
sinc,0,100,0.1000,0.0170,0.4000,0.6400,0.0000,0.04156408,0.05976149,0.04228337
sinc,0,100,0.2000,0.0070,1.2000,0.7100,0.0000,0.03380914,0.04988282,0.03395660
sinc,0,100,0.3000,0.0120,1.6000,0.7800,0.0000,0.03542793,0.04785366,0.03125545
sinc,0,100,0.4000,0.0070,1.6000,0.8500,0.0000,0.03071650,0.04132667,0.03078998
sinc,0,100,0.5000,0.0020,1.2000,0.7800,0.0000,0.02557990,0.03878492,0.02257043
sinc,0,100,0.6000,0.0070,0.8000,0.7800,0.0000,0.02763693,0.04092143,0.02689045
sinc,0,100,0.7000,0.0020,2.0000,0.8500,0.0000,0.02863739,0.04217703,0.02704716
sinc,0,100,0.8000,0.0020,0.0000,0.7100,0.0000,0.03870592,0.06015247,0.03843826
sinc,0,100,0.9000,0.0020,0.0000,0.7800,0.0000,0.02795758,0.04277239,0.02637959
sinc,0,100,1.0000,0.0020,1.6000,0.8500,0.0000,0.03623850,0.05128938,0.03666376
sinc,1,100,0.0000,0.0270,2.0000,0.8500,7.0000,0.13763586,0.14525413,0.12984093
sinc,1,100,0.1000,0.0370,1.2000,0.8500,3.0000,0.07976166,0.08407874,0.08822331
sinc,1,100,0.2000,0.0070,1.2000,0.7100,0.0000,0.03116101,0.05047007,0.03268105
sinc,1,100,0.3000,0.0070,0.4000,0.7100,0.0000,0.03015961,0.04326116,0.02818067
sinc,1,100,0.4000,0.0120,2.0000,0.9200,3.0000,0.03941971,0.04625559,0.04149085
sinc,1,100,0.5000,0.0070,0.8000,0.7100,0.0000,0.03099409,0.04563265,0.02998841
sinc,1,100,0.6000,0.0070,2.0000,0.7800,0.0000,0.02713806,0.04069897,0.02632149
sinc,1,100,0.7000,0.0020,1.6000,0.8500,0.0000,0.02531078,0.04187414,0.02438068
sinc,1,100,0.8000,0.0020,2.0000,0.9900,0.0000,0.03024814,0.04324950,0.03066798
sinc,1,100,0.9000,0.0020,1.6000,0.8500,0.0000,0.02848894,0.04401635,0.03014954
sinc,1,100,1.0000,0.0020,0.4000,0.7800,0.0000,0.02665915,0.04071798,0.02343268
sinc,2,100,0.0000,0.0270,1.6000,0.7800,0.0000,0.13622967,0.14588573,0.13035078
sinc,2,100,0.1000,0.0120,0.0000,0.7100,0.0000,0.05536146,0.07643196,0.05483718
sinc,2,100,0.2000,0.0070,0.0000,0.7100,0.0000,0.02832126,0.04928445,0.02775511
sinc,2,100,0.3000,0.0070,0.8000,0.7100,0.0000,0.02706271,0.04115415,0.02604988
sinc,2,100,0.4000,0.0070,2.0000,0.7100,0.0000,0.03187229,0.05055764,0.03311009
sinc,2,100,0.5000,0.0070,2.0000,0.7800,0.0000,0.02539262,0.03788365,0.02317157
sinc,2,100,0.6000,0.0070,2.0000,0.7800,0.0000,0.02825778,0.04151275,0.02695255
sinc,2,100,0.7000,0.0020,2.0000,1.0600,0.0000,0.03968111,0.04234667,0.03679763
sinc,2,100,0.8000,0.0020,1.6000,0.8500,0.0000,0.03426661,0.04993515,0.03263420
sinc,2,100,0.9000,0.0020,2.0000,0.9900,0.0000,0.03421513,0.04409444,0.03339366
sinc,2,100,1.0000,0.0020,1.2000,0.7800,0.0000,0.03438268,0.05052687,0.03326746
gauss,0,100,0.0000,0.0270,0.8000,0.7800,0.0000,0.13613088,0.14679094,0.13128326
gauss,0,100,0.1000,0.0070,0.4000,0.7100,0.0000,0.03916820,0.05732449,0.03903187
gauss,0,100,0.2000,0.0070,0.8000,0.7100,0.0000,0.03181675,0.04785685,0.03257006
gauss,0,100,0.3000,0.0070,0.8000,0.7100,0.0000,0.03604475,0.05621245,0.03696861
gauss,0,100,0.4000,0.0070,0.8000,0.7100,0.0000,0.02358460,0.03835860,0.02350841
gauss,0,100,0.5000,0.0020,0.8000,0.7100,0.0000,0.03004105,0.04540948,0.03002209
gauss,0,100,0.6000,0.0020,0.4000,0.7100,0.0000,0.02657811,0.04263569,0.02525263
gauss,0,100,0.7000,0.0020,0.4000,0.6400,0.0000,0.03431019,0.05476963,0.03616475
gauss,0,100,0.8000,0.0020,0.4000,0.7100,0.0000,0.03079866,0.05254358,0.03092844
gauss,0,100,0.9000,0.0020,0.0000,0.6400,0.0000,0.03695054,0.05599095,0.03756436
gauss,0,100,1.0000,0.0020,1.2000,0.7100,0.0000,0.03897964,0.05448686,0.03859760
gauss,1,100,0.0000,0.0270,2.0000,0.8500,7.0000,0.13763586,0.14525413,0.12984093
gauss,1,100,0.1000,0.0070,0.8000,0.8500,0.0000,0.08087892,0.08593509,0.08802390
gauss,1,100,0.2000,0.0070,0.8000,0.7100,0.0000,0.03500317,0.05796745,0.03454556
gauss,1,100,0.3000,0.0070,0.4000,0.7100,0.0000,0.02971405,0.04502002,0.02945914
gauss,1,100,0.4000,0.0070,0.8000,0.6400,0.0000,0.03419527,0.04924134,0.03110925
gauss,1,100,0.5000,0.0020,0.8000,0.7100,0.0000,0.03492629,0.05022059,0.03293324
gauss,1,100,0.6000,0.0020,0.4000,0.7800,0.0000,0.03191715,0.04790028,0.03169706
gauss,1,100,0.7000,0.0020,0.8000,0.7100,0.0000,0.03883697,0.05678456,0.03521959
gauss,1,100,0.8000,0.0020,0.4000,0.7100,0.0000,0.02879662,0.04873959,0.02829551
gauss,1,100,0.9000,0.0020,0.0000,0.7100,0.0000,0.02997453,0.04935131,0.03023674
gauss,1,100,1.0000,0.0070,1.2000,0.9200,0.0000,0.03839757,0.05141149,0.03952880
gauss,2,100,0.0000,0.0270,1.6000,0.7800,0.0000,0.13622967,0.14588573,0.13035078
gauss,2,100,0.1000,0.0070,0.0000,0.6400,0.0000,0.05719420,0.08117327,0.05444604
gauss,2,100,0.2000,0.0070,0.8000,0.7100,0.0000,0.02956792,0.04431504,0.02982973
gauss,2,100,0.3000,0.0070,0.8000,0.6400,0.0000,0.03069965,0.04568243,0.03059654
gauss,2,100,0.4000,0.0020,0.0000,0.7100,0.0000,0.03623413,0.04933888,0.03295301
gauss,2,100,0.5000,0.0070,1.6000,0.7800,0.0000,0.03176423,0.04637639,0.02977391
gauss,2,100,0.6000,0.0070,1.6000,0.7100,0.0000,0.03696205,0.05339951,0.03580829
gauss,2,100,0.7000,0.0020,0.0000,0.6400,0.0000,0.02750690,0.04771943,0.02616820
gauss,2,100,0.8000,0.0020,0.0000,0.6400,0.0000,0.03764351,0.05543585,0.03725926
gauss,2,100,0.9000,0.0020,0.0000,0.7100,0.0000,0.03463106,0.05439119,0.03638954
gauss,2,100,1.0000,0.0020,0.8000,0.7800,0.0000,0.03141173,0.04365886,0.03038602
oddsinc,0,100,0.0000,0.0270,0.8000,0.7800,0.0000,0.13613088,0.14679094,0.13128326
oddsinc,0,100,0.1000,0.0120,2.0000,0.8500,0.0000,0.08452299,0.09971125,0.08749465
oddsinc,0,100,0.2000,0.0070,0.8000,0.7100,0.0000,0.03804163,0.05719447,0.03518052
oddsinc,0,100,0.3000,0.0070,1.2000,0.7100,0.0000,0.02960803,0.05024095,0.03057178
oddsinc,0,100,0.4000,0.0070,1.6000,0.7100,0.0000,0.02493012,0.04143132,0.02570126
oddsinc,0,100,0.5000,0.0070,1.2000,0.7100,1.0000,0.03199878,0.04905845,0.03345621
oddsinc,0,100,0.6000,0.0070,2.0000,0.7100,0.0000,0.02747099,0.04202533,0.02647345
oddsinc,0,100,0.7000,0.0020,1.6000,0.7100,0.0000,0.03153632,0.04938673,0.03159570
oddsinc,0,100,0.8000,0.0070,1.6000,0.7100,1.0000,0.03710140,0.05150638,0.03760718
oddsinc,0,100,0.9000,0.0020,2.0000,0.7800,0.0000,0.03047955,0.04524311,0.02720921
oddsinc,0,100,1.0000,0.0020,1.6000,0.7100,0.0000,0.03898402,0.05624565,0.03806393
oddsinc,1,100,0.0000,0.0270,2.0000,0.8500,7.0000,0.13763586,0.14525413,0.12984093
oddsinc,1,100,0.1000,0.0170,1.6000,0.7800,0.0000,0.06910344,0.07710842,0.07563934
oddsinc,1,100,0.2000,0.0070,0.8000,0.7800,0.0000,0.04818039,0.06079539,0.05042297
oddsinc,1,100,0.3000,0.0070,1.2000,0.7100,0.0000,0.03065780,0.04492054,0.03047094
oddsinc,1,100,0.4000,0.0120,0.4000,0.7100,2.0000,0.04717194,0.05339632,0.04453084
oddsinc,1,100,0.5000,0.0020,0.8000,0.7100,0.0000,0.03401345,0.04853144,0.03289143
oddsinc,1,100,0.6000,0.0070,0.4000,0.6400,0.0000,0.03641980,0.04976867,0.03738135
oddsinc,1,100,0.7000,0.0020,1.6000,0.7100,0.0000,0.03268830,0.05284653,0.03535773
oddsinc,1,100,0.8000,0.0020,0.4000,0.7100,0.0000,0.03361325,0.04449686,0.03238203
oddsinc,1,100,0.9000,0.0020,0.4000,0.6400,0.0000,0.03417979,0.04794158,0.03293545
oddsinc,1,100,1.0000,0.0070,0.4000,0.5700,0.0000,0.03300835,0.04408972,0.02981609
oddsinc,2,100,0.0000,0.0270,1.6000,0.7800,0.0000,0.13622967,0.14588573,0.13035078
oddsinc,2,100,0.1000,0.0120,1.2000,0.7100,0.0000,0.07696466,0.10145669,0.08179614
oddsinc,2,100,0.2000,0.0070,0.8000,0.7100,0.0000,0.03251990,0.05276368,0.03271288
oddsinc,2,100,0.3000,0.0070,1.6000,0.7100,0.0000,0.04081533,0.06211422,0.04399017
oddsinc,2,100,0.4000,0.0070,0.4000,0.6400,0.0000,0.03414700,0.05419005,0.03386209
oddsinc,2,100,0.5000,0.0020,0.8000,0.7100,0.0000,0.04160044,0.05850405,0.03764180
oddsinc,2,100,0.6000,0.0070,2.0000,0.7100,0.0000,0.02700426,0.04319165,0.02584828
oddsinc,2,100,0.7000,0.0020,2.0000,0.7100,0.0000,0.03882195,0.05865749,0.03807190
oddsinc,2,100,0.8000,0.0020,2.0000,0.7100,0.0000,0.02865139,0.04585134,0.02707767
oddsinc,2,100,0.9000,0.0020,2.0000,0.7100,0.0000,0.03430726,0.05233224,0.03221847
oddsinc,2,100,1.0000,0.0020,2.0000,0.7100,0.0000,0.03639305,0.05810875,0.03803010
