### task_name: approx
### 3 0.2
### input_signal_factor [1, 51]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,30,0.0000,51.0000,0.0000,0.2200,6.0000,0.00037142,0.00038213,0.00037014
RND_sinc,0,30,0.1000,51.0000,0.0000,0.2200,8.0000,0.00037735,0.00039174,0.00037769
RND_sinc,0,30,0.2000,51.0000,0.0000,0.2200,9.0000,0.00046816,0.00048320,0.00047593
RND_sinc,0,30,0.3000,51.0000,0.0000,0.2200,9.0000,0.00064013,0.00064295,0.00063118
RND_sinc,0,30,0.4000,51.0000,0.0000,0.1600,8.0000,0.00078279,0.00075653,0.00078166
RND_sinc,0,30,0.5000,51.0000,0.0000,0.2200,9.0000,0.00371391,0.00342891,0.00350999
RND_sinc,0,30,0.6000,51.0000,0.0000,0.2000,8.0000,0.09168568,0.08561055,0.09109424
RND_sinc,0,30,0.7000,1.0000,0.0000,0.2200,9.0000,0.32392765,0.34975983,0.36580852
RND_sinc,0,30,0.8000,1.0000,4.0000,0.2000,7.0000,0.06395563,0.25757023,0.34687187
RND_sinc,0,30,0.9000,1.0000,0.0000,0.2200,9.0000,0.78993786,0.70211928,0.68839233
RND_sinc,0,30,1.0000,1.0000,0.0000,0.2200,9.0000,1.00108105,0.97981791,1.00535893
RND_sinc,1,30,0.0000,46.0000,0.0000,0.2000,6.0000,0.00036585,0.00037668,0.00036483
RND_sinc,1,30,0.1000,51.0000,0.0000,0.2200,4.0000,0.00036569,0.00038025,0.00036835
RND_sinc,1,30,0.2000,51.0000,0.0000,0.1800,6.0000,0.00036760,0.00038214,0.00037304
RND_sinc,1,30,0.3000,51.0000,0.0000,0.2200,8.0000,0.00085836,0.00087282,0.00087143
RND_sinc,1,30,0.4000,51.0000,0.0000,0.2200,9.0000,0.01157756,0.01096264,0.01238116
RND_sinc,1,30,0.5000,51.0000,0.0000,0.1400,9.0000,0.01157852,0.01163423,0.01225246
RND_sinc,1,30,0.6000,51.0000,0.0000,0.2200,8.0000,0.05836853,0.05929003,0.06349230
RND_sinc,1,30,0.7000,1.0000,0.0000,0.2200,7.0000,0.48995551,0.08376390,0.05918981
RND_sinc,1,30,0.8000,1.0000,0.0000,0.1600,7.0000,43.16429451,0.50258317,1.42288066
RND_sinc,1,30,0.9000,1.0000,8.0000,0.2200,8.0000,7.54599289,0.79825571,0.71376875
RND_sinc,1,30,1.0000,1.0000,4.0000,0.2000,2.0000,216.35275173,0.48938876,9.50517034
RND_sinc,2,30,0.0000,51.0000,0.0000,0.2200,7.0000,0.00037638,0.00038747,0.00037573
RND_sinc,2,30,0.1000,51.0000,0.0000,0.2200,9.0000,0.00037490,0.00038590,0.00037819
RND_sinc,2,30,0.2000,16.0000,16.0000,0.1600,8.0000,0.00052876,0.00056315,0.00058664
RND_sinc,2,30,0.3000,51.0000,0.0000,0.2200,8.0000,0.00087482,0.00084177,0.00094987
RND_sinc,2,30,0.4000,51.0000,0.0000,0.2200,8.0000,0.00271868,0.00261136,0.00286775
RND_sinc,2,30,0.5000,51.0000,0.0000,0.2200,9.0000,0.01456115,0.01401792,0.01363020
RND_sinc,2,30,0.6000,51.0000,0.0000,0.2200,0.0000,0.07615945,0.06961952,0.07526913
RND_sinc,2,30,0.7000,1.0000,0.0000,0.2000,8.0000,0.24942952,0.16484898,0.20831553
RND_sinc,2,30,0.8000,1.0000,4.0000,0.2200,5.0000,1.06420115,0.06838538,0.03768402
RND_sinc,2,30,0.9000,1.0000,0.0000,0.2200,9.0000,1.01241096,0.71986468,0.74452590
RND_sinc,2,30,1.0000,1.0000,16.0000,0.2200,3.0000,619.99698342,0.16319324,27.00690691
