### task_name: narma
### 10 0
### input_signal_factor [0.002, 0.052]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
sinc,0,100,0.0000,0.0270,0.8000,0.8500,0.0000,0.13623394,0.14676156,0.13165920
sinc,0,100,0.1000,0.0520,0.4000,0.6400,0.0000,0.04194961,0.06041467,0.04293924
sinc,0,100,0.2000,0.0270,1.2000,0.7100,0.0000,0.03298138,0.04899633,0.03296211
sinc,0,100,0.3000,0.0520,1.6000,0.7800,0.0000,0.03429292,0.04643777,0.03004010
sinc,0,100,0.4000,0.0120,1.6000,0.8500,0.0000,0.03096194,0.04095789,0.03051700
sinc,0,100,0.5000,0.0120,1.2000,0.7800,0.0000,0.02421988,0.03782812,0.02173091
sinc,0,100,0.6000,0.0170,0.8000,0.7100,0.0000,0.02491192,0.03940834,0.02373019
sinc,0,100,0.7000,0.0170,2.0000,0.8500,0.0000,0.02633360,0.03993415,0.02441582
sinc,0,100,0.8000,0.0170,2.0000,0.7800,0.0000,0.03456131,0.05579290,0.03642974
sinc,0,100,0.9000,0.0070,0.0000,0.7800,0.0000,0.02892025,0.04367639,0.02720528
sinc,0,100,1.0000,0.0070,1.6000,0.8500,0.0000,0.03669672,0.05154149,0.03707575
sinc,1,100,0.0000,0.0320,2.0000,0.8500,6.0000,0.13767868,0.14525292,0.12984129
sinc,1,100,0.1000,0.0520,1.2000,0.8500,1.0000,0.07629518,0.08275734,0.08607879
sinc,1,100,0.2000,0.0270,1.2000,0.7100,0.0000,0.03029679,0.04932812,0.03162919
