### task_name: henon
### 3 0
### input_signal_factor [2, 102]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,20,0.0000,32.0000,30.0000,0.0800,1.0000,0.80577656,0.81081539,0.80313113
RND_sinc,0,20,0.1000,52.0000,50.0000,0.0400,4.0000,0.41845660,0.39758910,0.42283772
RND_sinc,0,20,0.2000,22.0000,40.0000,0.0800,3.0000,0.27165216,0.27767874,0.27161117
RND_sinc,0,20,0.3000,22.0000,40.0000,0.0800,0.0000,0.11993448,0.12071429,0.12653289
RND_sinc,0,20,0.4000,42.0000,20.0000,0.0400,0.0000,0.10678184,0.10446005,0.10819258
RND_sinc,0,20,0.5000,12.0000,10.0000,0.2000,7.0000,0.09531176,0.09289987,0.09738014
RND_sinc,0,20,0.6000,12.0000,10.0000,0.1600,6.0000,0.08267682,0.08473179,0.08371525
RND_sinc,0,20,0.7000,42.0000,30.0000,0.0400,3.0000,0.06006678,0.05835372,0.06279657
RND_sinc,0,20,0.8000,22.0000,50.0000,0.0800,2.0000,0.06301073,0.06118501,0.05935682
RND_sinc,0,20,0.9000,32.0000,20.0000,0.0400,0.0000,0.03119106,0.03429272,0.03459742
RND_sinc,0,20,1.0000,32.0000,20.0000,0.0400,0.0000,0.03750026,0.03543718,0.03875719
RND_sinc,1,20,0.0000,2.0000,0.0000,0.2800,9.0000,0.80402709,0.81105139,0.80121216
RND_sinc,1,20,0.1000,12.0000,30.0000,0.3200,6.0000,0.26133965,0.26254818,0.26961074
RND_sinc,1,20,0.2000,42.0000,50.0000,0.0400,3.0000,0.22792585,0.22994376,0.22362979
RND_sinc,1,20,0.3000,42.0000,40.0000,0.0400,2.0000,0.11950865,0.11901932,0.12130233
RND_sinc,1,20,0.4000,52.0000,10.0000,0.0400,0.0000,0.07899217,0.07729992,0.08377489
RND_sinc,1,20,0.5000,42.0000,50.0000,0.0400,1.0000,0.07360978,0.07418668,0.07735009
RND_sinc,1,20,0.6000,42.0000,20.0000,0.0400,3.0000,0.05233987,0.05170173,0.05295151
RND_sinc,1,20,0.7000,42.0000,20.0000,0.0400,4.0000,0.04818046,0.04817271,0.04976065
RND_sinc,1,20,0.8000,42.0000,40.0000,0.0400,3.0000,0.03353047,0.03580987,0.03737917
RND_sinc,1,20,0.9000,52.0000,30.0000,0.0400,4.0000,0.02346610,0.02294890,0.02318943
RND_sinc,1,20,1.0000,32.0000,30.0000,0.0400,1.0000,0.02649780,0.02834385,0.02939244
RND_sinc,2,20,0.0000,72.0000,30.0000,0.0800,2.0000,0.80526423,0.81082273,0.80140208
RND_sinc,2,20,0.1000,92.0000,30.0000,0.0400,0.0000,0.34400916,0.36863797,0.36185462
RND_sinc,2,20,0.2000,42.0000,20.0000,0.0400,0.0000,0.16386050,0.16452590,0.16641954
RND_sinc,2,20,0.3000,42.0000,40.0000,0.0400,2.0000,0.12132617,0.12187494,0.12480463
RND_sinc,2,20,0.4000,52.0000,20.0000,0.0400,2.0000,0.06552372,0.06524867,0.06410697
RND_sinc,2,20,0.5000,22.0000,30.0000,0.0800,0.0000,0.04509402,0.04527483,0.04681265
RND_sinc,2,20,0.6000,42.0000,20.0000,0.0400,0.0000,0.03618006,0.03643895,0.03721347
RND_sinc,2,20,0.7000,42.0000,20.0000,0.0400,3.0000,0.03935493,0.04017987,0.03984738
RND_sinc,2,20,0.8000,42.0000,20.0000,0.0400,3.0000,0.03530344,0.03650854,0.03617424
RND_sinc,2,20,0.9000,32.0000,40.0000,0.0400,1.0000,0.02688473,0.02895932,0.02836805
RND_sinc,2,20,1.0000,42.0000,30.0000,0.0400,1.0000,0.04104796,0.03704219,0.04017982
