### task_name: henon2
### 5 0
### input_signal_factor [2, 102]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,40,0.0000,82.0000,0.0000,0.2000,3.0000,0.00000022,0.00000021,0.00000022
RND_sinc,0,40,0.1000,42.0000,0.0000,0.1200,3.0000,0.00000022,0.00000021,0.00000022
RND_sinc,0,40,0.2000,102.0000,0.0000,0.4400,3.0000,0.00000022,0.00000021,0.00000022
RND_sinc,0,40,0.3000,82.0000,0.0000,0.0400,1.0000,0.00000022,0.00000021,0.00000022
RND_sinc,0,40,0.4000,102.0000,0.0000,0.1200,9.0000,0.00000022,0.00000021,0.00000022
RND_sinc,0,40,0.5000,42.0000,10.0000,0.0800,8.0000,0.00000022,0.00000021,0.00000022
RND_sinc,0,40,0.6000,102.0000,0.0000,0.0800,5.0000,0.00000022,0.00000021,0.00000022
RND_sinc,0,40,0.7000,62.0000,0.0000,0.0400,5.0000,0.00000022,0.00000021,0.00000022
RND_sinc,0,40,0.8000,62.0000,0.0000,0.0400,5.0000,0.00000023,0.00000021,0.00000022
RND_sinc,0,40,0.9000,102.0000,0.0000,0.0400,0.0000,0.00000024,0.00000022,0.00000025
RND_sinc,0,40,1.0000,32.0000,40.0000,0.0400,3.0000,0.00004859,0.00000024,0.00003015
RND_sinc,1,40,0.0000,92.0000,0.0000,0.0400,2.0000,0.00000022,0.00000021,0.00000022
RND_sinc,1,40,0.1000,62.0000,0.0000,0.4000,7.0000,0.00000022,0.00000021,0.00000022
RND_sinc,1,40,0.2000,32.0000,0.0000,0.4400,9.0000,0.00000022,0.00000021,0.00000022
RND_sinc,1,40,0.3000,72.0000,0.0000,0.3200,2.0000,0.00000022,0.00000021,0.00000022
RND_sinc,1,40,0.4000,102.0000,0.0000,0.1200,7.0000,0.00000022,0.00000021,0.00000022
RND_sinc,1,40,0.5000,42.0000,0.0000,0.0400,6.0000,0.00000022,0.00000021,0.00000022
RND_sinc,1,40,0.6000,102.0000,0.0000,0.0800,9.0000,0.00000022,0.00000021,0.00000022
RND_sinc,1,40,0.7000,102.0000,0.0000,0.0800,6.0000,0.00000022,0.00000021,0.00000022
RND_sinc,1,40,0.8000,102.0000,0.0000,0.0400,9.0000,0.00000022,0.00000021,0.00000022
RND_sinc,1,40,0.9000,82.0000,0.0000,0.0400,5.0000,0.00000030,0.00000022,0.00000025
RND_sinc,1,40,1.0000,2.0000,40.0000,0.0400,5.0000,0.00000104,0.00000022,0.00000047
RND_sinc,2,40,0.0000,102.0000,0.0000,0.0400,2.0000,0.00000022,0.00000021,0.00000022
RND_sinc,2,40,0.1000,92.0000,0.0000,0.1600,9.0000,0.00000022,0.00000021,0.00000022
RND_sinc,2,40,0.2000,72.0000,0.0000,0.0400,2.0000,0.00000022,0.00000021,0.00000022
RND_sinc,2,40,0.3000,92.0000,0.0000,0.0400,1.0000,0.00000022,0.00000021,0.00000022
RND_sinc,2,40,0.4000,42.0000,10.0000,0.0400,4.0000,0.00000022,0.00000021,0.00000022
RND_sinc,2,40,0.5000,72.0000,0.0000,0.0400,9.0000,0.00000022,0.00000021,0.00000022
RND_sinc,2,40,0.6000,92.0000,0.0000,0.0400,5.0000,0.00000022,0.00000021,0.00000022
RND_sinc,2,40,0.7000,102.0000,0.0000,0.0400,5.0000,0.00000022,0.00000021,0.00000022
RND_sinc,2,40,0.8000,52.0000,0.0000,0.0400,7.0000,0.00000022,0.00000021,0.00000022
RND_sinc,2,40,0.9000,12.0000,10.0000,0.0400,3.0000,0.00000025,0.00000022,0.00000022
RND_sinc,2,40,1.0000,52.0000,50.0000,0.0400,9.0000,0.00000018,0.00000018,0.00000018
