### task_name: laser
### 10 0
### input_signal_factor [0.1, 4.1]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
sinc,0,100,0.0000,2.5000,1.5000,0.9000,0.0000,0.44110745,0.42206181,0.45964257
sinc,0,100,0.1000,4.1000,2.5000,0.8000,1.0000,0.14277299,0.13336599,0.21269204
sinc,0,100,0.2000,3.7000,1.0000,0.7000,0.0000,0.13803685,0.12508949,0.17989650
sinc,0,100,0.3000,4.1000,2.0000,0.7000,9.0000,0.13067634,0.12050246,0.19328190
sinc,0,100,0.4000,0.1000,1.5000,1.1000,4.0000,0.09173587,0.08063875,0.14004056
sinc,0,100,0.5000,3.3000,0.0000,0.7000,9.0000,0.12897652,0.11442391,0.14759314
sinc,0,100,0.6000,3.3000,2.5000,0.9000,9.0000,0.13294970,0.11692563,0.15792988
sinc,0,100,0.7000,3.3000,2.5000,0.9000,9.0000,0.12905980,0.11066816,0.15625012
sinc,0,100,0.8000,2.9000,2.0000,0.9000,9.0000,0.13138744,0.11012401,0.14955768
sinc,0,100,0.9000,3.7000,1.0000,0.7000,9.0000,0.12794117,0.11732526,0.16830830
sinc,0,100,1.0000,3.7000,2.5000,0.8000,8.0000,0.12215767,0.11451609,0.24438669
sinc,1,100,0.0000,2.9000,0.5000,0.9000,0.0000,0.44071177,0.42079267,0.45738481
sinc,1,100,0.1000,3.3000,0.0000,0.8000,6.0000,0.16215221,0.14318350,0.26533092
sinc,1,100,0.2000,3.7000,0.0000,0.8000,8.0000,0.12836013,0.12435866,0.17991706
sinc,1,100,0.3000,4.1000,0.0000,0.9000,9.0000,0.13812995,0.11419029,0.18776987
sinc,1,100,0.4000,4.1000,2.5000,0.9000,0.0000,0.13231681,0.10850853,0.15394199
sinc,1,100,0.5000,1.7000,2.5000,0.8000,9.0000,0.12578999,0.11324299,0.16369845
sinc,1,100,0.6000,0.9000,2.0000,1.0000,9.0000,0.10831196,0.10669197,0.15209224
sinc,1,100,0.7000,0.1000,2.5000,1.1000,0.0000,0.11535849,0.10170249,0.19049205
sinc,1,100,0.8000,1.7000,2.5000,0.9000,9.0000,0.13712310,0.12027570,0.17544400
sinc,1,100,0.9000,2.1000,2.5000,0.9000,0.0000,0.12842648,0.11111870,0.17134051
sinc,1,100,1.0000,1.7000,1.5000,0.8000,9.0000,0.12157035,0.11677107,0.15612180
sinc,2,100,0.0000,2.1000,0.0000,0.9000,0.0000,0.44092018,0.42196612,0.45941174
sinc,2,100,0.1000,2.1000,2.5000,0.9000,6.0000,0.15330549,0.13129167,0.20886865
sinc,2,100,0.2000,3.7000,2.5000,0.8000,0.0000,0.12627901,0.11317837,0.15332480
sinc,2,100,0.3000,2.9000,2.5000,0.7000,8.0000,0.12134025,0.11391160,0.15566688
sinc,2,100,0.4000,2.9000,2.5000,0.9000,0.0000,0.13013094,0.11232224,0.14506653
sinc,2,100,0.5000,3.7000,2.5000,0.9000,9.0000,0.12180873,0.10948672,0.15314974
sinc,2,100,0.6000,2.5000,2.5000,0.9000,9.0000,0.11659800,0.11240012,0.14830024
sinc,2,100,0.7000,1.7000,1.5000,0.9000,9.0000,0.12587618,0.10512729,0.14364203
sinc,2,100,0.8000,2.5000,2.5000,0.9000,0.0000,0.11797806,0.10268702,0.18570047
sinc,2,100,0.9000,1.7000,2.0000,1.0000,9.0000,0.13248394,0.11585527,0.16305947
