### task_name: henon2
### 5 0
### input_signal_factor [2, 102]
### weight_factor [0.1, 1.1]
function_name,seed,unit_size,p,input_singal_factor,bias_factor,weight_factor,lm,train_nmse,nmse,test_nmse
RND_sinc,0,20,0.0000,42.0000,0.0000,0.4400,9.0000,1.11453514,1.13965108,1.11498311
RND_sinc,0,20,0.1000,82.0000,10.0000,0.1600,9.0000,0.92456288,0.95618733,0.93002416
RND_sinc,0,20,0.2000,72.0000,10.0000,0.1600,8.0000,0.88898629,0.90844066,0.86811661
RND_sinc,0,20,0.3000,102.0000,20.0000,0.2000,9.0000,0.84132465,0.89176331,0.82284847
RND_sinc,0,20,0.4000,62.0000,10.0000,0.3200,9.0000,0.81129914,0.83534283,0.77685482
RND_sinc,0,20,0.5000,42.0000,10.0000,0.4400,9.0000,0.81392830,0.84052097,0.79330256
RND_sinc,0,20,0.6000,62.0000,10.0000,0.4400,9.0000,0.78680400,0.81511054,0.75003797
RND_sinc,0,20,0.7000,102.0000,20.0000,0.4400,0.0000,0.68739525,0.70924805,0.67930838
RND_sinc,0,20,0.8000,102.0000,40.0000,0.4400,8.0000,0.74375465,0.75076842,0.73128551
RND_sinc,0,20,0.9000,102.0000,20.0000,0.4400,8.0000,0.64445546,0.67659232,0.61143316
RND_sinc,0,20,1.0000,102.0000,20.0000,0.4400,7.0000,0.56321163,0.58125329,0.54313932
RND_sinc,1,20,0.0000,12.0000,0.0000,0.4000,9.0000,1.11544684,1.13905581,1.11457805
RND_sinc,1,20,0.1000,102.0000,40.0000,0.1600,9.0000,0.93347214,0.94503830,0.92139318
RND_sinc,1,20,0.2000,42.0000,10.0000,0.2400,9.0000,0.90927853,0.91921475,0.87096505
RND_sinc,1,20,0.3000,92.0000,0.0000,0.2000,8.0000,0.87088649,0.91616947,0.87221648
RND_sinc,1,20,0.4000,102.0000,10.0000,0.4000,9.0000,0.84320284,0.86555805,0.82657099
RND_sinc,1,20,0.5000,102.0000,20.0000,0.3600,8.0000,0.83293302,0.85147332,0.81803381
RND_sinc,1,20,0.6000,102.0000,20.0000,0.4400,9.0000,0.65607372,0.68784971,0.63590347
