t,unit,input,output
500,1,14.0604,4.93045e-269
500,2,7.2532,3.97801e-72
500,3,-4.13755,5.82067e-24
500,4,7.4376,8.37464e-76
500,5,6.47658,1.17746e-57
500,6,-12.8237,6.54509e-224
500,7,-9.16564,9.64973e-115
500,8,5.32151,3.68012e-39
500,9,-5.615,1.62036e-43
500,10,11.2834,1.6257e-173
500,11,-7.34558,5.87987e-74
500,12,3.09167,3.09167
500,13,-5.53638,2.50939e-42
500,14,-8.99836,1.28302e-110
500,15,-8.33863,4.27621e-95
500,16,2.26384,1.10507e-07
500,17,-8.88282,8.16683e-108
500,18,-11.4394,-11.4394
500,19,-14.7003,5.18769e-294
500,20,0.442044,0.54157
501,1,10.7671,4.58081e-158
501,2,3.87566,4.10374e-21
501,3,-7.51509,2.241e-77
501,4,11.5298,3.80739e-181
501,5,3.09904,9.2163e-14
501,6,-9.44616,7.91851e-122
501,7,-11.6978,1.93345e-186
501,8,7.85365,1.94419e-84
501,9,-8.99254,1.779e-110
501,10,7.90584,1.48758e-85
501,11,-3.96804,4.26372e-22
501,12,7.31461,7.31461
501,13,-2.15884,4.71677e-07
501,14,-5.62082,1.3213e-43
501,15,-4.95141,5.31942e-34
501,16,-1.1137,0.0206783
501,17,-6.35068,1.83099e-55
501,18,-8.06182,-8.06182
501,19,-11.3228,1.00511e-174
501,20,3.81958,1.58049e-20
502,1,14.6607,1.96059e-292
502,2,7.85353,1.95657e-84
502,3,-3.53723,1.04228e-17
502,4,7.02654,9.82241e-68
502,5,7.07369,1.23042e-68
502,6,-13.424,2.69546e-245
502,7,-8.37685,5.80926e-96
502,8,4.53272,1.30326e-28
502,9,-5.01467,7.41574e-35
502,10,11.8837,2.16618e-192
502,11,-7.9459,2.04487e-86
502,12,2.6798,2.6798
502,13,-6.13671,7.74363e-52
502,14,-9.59868,9.04346e-126
502,15,-8.92928,6.15151e-109
502,16,2.86095,7.76871e-12
502,17,-9.67161,1.11963e-127
502,18,-12.0365,-12.0365
502,19,-15.3007,1.86955e-318
502,20,-0.158284,0.922248
503,1,13.4979,5.40789e-248
503,2,6.54718,6.65322e-59
503,3,-4.84357,1.4433e-32
503,4,8.9512,1.80681e-109
503,5,5.77056,6.39752e-46
503,6,-12.1177,5.18167e-200
503,7,-8.96219,9.76872e-110
503,8,5.11806,2.80776e-36
503,9,-6.32102,5.92489e-55
503,10,10.5774,1.43804e-152
503,11,-6.63956,1.47831e-60
503,12,4.70716,4.70716
503,13,-4.83036,2.15209e-32
503,14,-8.29234,4.74225e-94
503,15,-7.62293,1.36458e-79
503,16,1.55782,0.000507298
503,17,-9.08627,8.9228e-113
503,18,-10.7333,-10.7333
503,19,-13.9943,1.62126e-266
503,20,1.14806,0.0162192
504,1,7.65024,3.70613e-80
504,2,0.840501,0.10967
504,3,-10.5502,8.6149e-152
504,4,14.4552,2.60576e-284
504,5,0.0638006,0.984749
504,6,-6.411,1.65137e-56
504,7,-14.9842,1.8907e-305
504,8,11.1401,3.72298e-169
504,9,-12.0277,4.60368e-197
504,10,4.87069,6.33692e-33
504,11,-0.932879,0.0657285
504,12,10.0985,10.0985
504,13,0.876318,0.0904971
504,14,-2.58566,8.41989e-10
504,15,-1.91625,1.03584e-05
504,16,-4.14893,4.33496e-24
504,17,-3.06421,1.80243e-13
504,18,-5.02659,-5.02659
504,19,-8.28763,6.05195e-94
504,20,6.85474,1.6938e-64
505,1,6.23063,2.05308e-53
505,2,-0.59364,0.331568
505,3,-11.9571,9.14159e-195
505,4,14.9845,1.85048e-305
505,5,-1.3532,0.00326333
505,6,-4.99392,1.4191e-34
505,7,-17.24,0
505,8,13.3959,2.84991e-244
505,9,-13.598,1.12618e-251
505,10,3.44338,8.07292e-17
505,11,0.473974,0.494265
505,12,10.6768,10.6768
505,13,2.2934,7.25403e-08
505,14,-1.16858,0.0139807
505,15,-0.51325,0.437861
505,16,-5.56594,8.99926e-43
505,17,-0.655251,0.260702
505,18,-3.60959,-3.60959
505,19,-6.87055,8.59835e-65
505,20,8.28888,5.6719e-94
506,1,14.0824,7.12464e-270
506,2,7.22361,1.51676e-71
506,3,-4.03867,7.28214e-23
506,4,6.91227,1.42546e-65
506,5,6.43046,7.5652e-57
506,6,-12.8457,1.12106e-224
506,7,-9.47822,1.18913e-122
506,8,5.63409,8.28252e-44
506,9,-5.59351,3.43972e-43
506,10,11.2285,7.73e-172
506,11,-7.51258,2.52227e-77
506,12,2.73292,2.73292
506,13,-5.55837,1.17048e-42
506,14,-9.02035,3.71824e-111
506,15,-8.35094,2.24986e-95
506,16,2.28801,7.83558e-08
506,17,-8.56973,2.12775e-100
506,18,-11.4614,-11.4614
506,19,-14.6542,3.5672e-292
506,20,0.471628,0.497703
507,1,13.0205,8.18418e-231
507,2,6.13587,7.99726e-52
507,3,-5.25488,3.3282e-38
507,4,9.27305,1.97982e-117
507,5,5.35925,1.04441e-39
507,6,-11.7064,1.03156e-186
507,7,-9.38176,3.50101e-120
507,8,5.53764,2.40246e-42
507,9,-6.73233,3.06236e-62
507,10,10.1661,5.4592e-141
507,11,-6.22825,2.25325e-53
507,12,5.11021,5.11021
507,13,-4.41905,3.13364e-27
507,14,-7.88102,5.06119e-85
507,15,-7.21162,2.60565e-71
507,16,1.14651,0.016401
507,17,-8.66669,1.14715e-102
507,18,-10.322,-10.322
507,19,-13.583,4.018e-251
507,20,1.55937,0.000499676
508,1,5.66612,2.67271e-44
508,2,-1.14117,0.0170395
508,3,-12.5319,7.18882e-214
508,4,16.3728,0
508,5,-1.92034,9.86292e-06
508,6,-4.42934,2.35783e-27
508,7,-17.0286,0
508,8,13.1845,1.20482e-236
508,9,-14.0094,4.33944e-267
508,10,2.88902,4.69151e-12
508,11,1.04879,0.0320642
508,12,12.0174,12.0174
508,13,2.85799,8.19164e-12
