t,unit,input,output
500,1,-1.10062,-0.0899091
500,2,-3.31072,-3.31072
500,3,0.184738,0.944799
500,4,2.31964,2.31964
500,5,-2.50996,-2.50996
500,6,-0.439519,0.71119
500,7,-0.0159174,-0.0159174
500,8,0.544223,0.544223
500,9,-2.17317,-2.17317
500,10,0.629019,0.629019
500,11,1.48176,1.48176
500,12,1.73771,1.73771
500,13,2.61912,2.61912
500,14,-1.41227,-0.216882
500,15,-0.744592,-0.744592
500,16,-0.232939,-0.232939
500,17,-1.341,-0.208365
500,18,1.32886,-0.20574
500,19,2.48153,2.48153
500,20,1.3959,1.3959
501,1,-1.02329,-0.0227427
501,2,-3.17941,-3.17941
501,3,0.308757,0.850401
501,4,2.51238,2.51238
501,5,-2.39164,-2.39164
501,6,-0.609011,0.492316
501,7,-0.186557,-0.186557
501,8,0.440954,0.440954
501,9,-2.04408,-2.04408
501,10,0.487739,0.487739
501,11,1.62816,1.62816
501,12,1.8065,1.8065
501,13,2.81676,2.81676
501,14,-1.33646,-0.207425
501,15,-0.846926,-0.846926
501,16,-0.162393,-0.162393
501,17,-1.52657,-0.207787
501,18,1.16141,-0.1331
501,19,2.41008,2.41008
501,20,1.4717,1.4717
502,1,-0.890298,0.120794
502,2,-3.0729,-3.0729
502,3,0.388707,0.769348
502,4,2.53326,2.53326
502,5,-2.17682,-2.17682
502,6,-0.696502,0.37266
502,7,-0.367256,-0.367256
502,8,0.336271,0.336271
502,9,-2.03578,-2.03578
502,10,0.39263,0.39263
502,11,1.67175,1.67175
502,12,1.99871,1.99871
502,13,2.97512,2.97512
502,14,-1.23693,-0.174342
502,15,-1.01099,-1.01099
502,16,-0.0533495,-0.0533495
502,17,-1.56236,-0.199838
502,18,1.15519,-0.129086
502,19,2.14702,2.14702
502,20,1.57124,1.57124
503,1,-0.799588,0.234409
503,2,-3.04824,-3.04824
503,3,0.40232,0.754225
503,4,2.46646,2.46646
503,5,-2.09092,-2.09092
503,6,-0.669568,0.409521
503,7,-0.423792,-0.423792
503,8,0.271786,0.271786
503,9,-2.0429,-2.0429
503,10,0.388116,0.388116
503,11,1.62905,1.62905
503,12,2.12332,2.12332
503,13,2.96237,2.96237
503,14,-1.16303,-0.134127
503,15,-1.10741,-1.10741
503,16,0.0355442,0.0355442
503,17,-1.50428,-0.211584
503,18,1.22064,-0.166629
503,19,1.95712,1.95712
503,20,1.64514,1.64514
504,1,-0.764302,0.280966
504,2,-3.05944,-3.05944
504,3,0.387903,0.77023
504,4,2.40709,2.40709
504,5,-2.09552,-2.09552
504,6,-0.596304,0.509559
504,7,-0.368801,-0.368801
504,8,0.258942,0.258942
504,9,-2.06028,-2.06028
504,10,0.422505,0.422505
504,11,1.58001,1.58001
504,12,2.15309,2.15309
504,13,2.88512,2.88512
504,14,-1.1314,-0.112872
504,15,-1.12289,-1.12289
504,16,0.0579232,0.0579232
504,17,-1.43761,-0.217176
504,18,1.26095,-0.184533
504,19,1.94431,1.94431
504,20,1.67676,1.67676
505,1,-0.823256,0.203826
505,2,-3.12851,-3.12851
505,3,0.322694,0.8373
505,4,2.33327,2.33327
505,5,-2.18168,-2.18168
505,6,-0.495534,0.642294
