t,unit,input,output
500,1,-0.301618,-0.301618
500,2,-0.328246,-0.328246
500,3,-0.405397,-0.405397
500,4,0.479252,0.479252
500,5,0.5038,0.5038
500,6,0.438342,0.438342
500,7,-0.464092,-0.464092
500,8,0.521577,0.521577
500,9,-0.424349,-0.424349
500,10,-0.332465,-0.332465
500,11,-0.355461,-0.355461
500,12,0.282743,0.282743
500,13,-0.348438,-0.348438
500,14,-0.303194,-0.303194
500,15,0.40097,0.40097
500,16,-0.350541,-0.350541
500,17,0.175552,0.175552
500,18,-0.414904,-0.414904
500,19,-0.444927,-0.444927
500,20,0.341875,0.341875
501,1,0.00345548,0.00345548
501,2,-0.0715078,-0.0715078
501,3,-0.133191,-0.133191
501,4,0.254032,0.254032
501,5,0.267573,0.267573
501,6,0.187143,0.187143
501,7,-0.202882,-0.202882
501,8,0.300659,0.300659
501,9,-0.14508,-0.14508
501,10,-0.074684,-0.074684
501,11,-0.00161715,-0.00161715
501,12,-0.0536462,-0.0536462
501,13,-0.0400677,-0.0400677
501,14,0.0275818,0.0275818
501,15,0.111512,0.111512
501,16,-0.0753207,-0.0753207
501,17,-0.230201,-0.230201
501,18,-0.118566,-0.118566
501,19,-0.16246,-0.16246
501,20,0.067337,0.067337
502,1,-0.488452,-0.488452
502,2,-0.484087,-0.484087
502,3,-0.575006,-0.575006
502,4,0.583361,0.583361
502,5,0.619572,0.619572
502,6,0.591618,0.591618
502,7,-0.61679,-0.61679
502,8,0.661477,0.661477
502,9,-0.598396,-0.598396
502,10,-0.491679,-0.491679
502,11,-0.60094,-0.60094
502,12,0.502652,0.502652
502,13,-0.555365,-0.555365
502,14,-0.539504,-0.539504
502,15,0.571178,0.571178
502,16,-0.504333,-0.504333
502,17,0.446889,0.446889
502,18,-0.579254,-0.579254
502,19,-0.640411,-0.640411
502,20,0.511797,0.511797
503,1,0.54794,0.54794
503,2,0.407005,0.407005
503,3,0.38021,0.38021
503,4,-0.195324,-0.195324
503,5,-0.191019,-0.191019
503,6,-0.304283,-0.304283
503,7,0.295009,0.295009
503,8,-0.16173,-0.16173
503,9,0.384547,0.384547
503,10,0.400425,0.400425
503,11,0.610794,0.610794
503,12,-0.638521,-0.638521
503,13,0.52053,0.52053
503,14,0.616425,0.616425
503,15,-0.420893,-0.420893
503,16,0.422001,0.422001
503,17,-0.88686,-0.88686
503,18,0.406599,0.406599
503,19,0.370494,0.370494
503,20,-0.438816,-0.438816
504,1,-0.166717,-0.166717
504,2,-0.0251911,-0.0251911
504,3,-0.151961,-0.151961
504,4,-0.0400672,-0.0400672
504,5,0.0190762,0.0190762
504,6,0.0931513,0.0931513
504,7,-0.12559,-0.12559
504,8,0.0707147,0.0707147
504,9,-0.192799,-0.192799
504,10,-0.0342174,-0.0342174
504,11,-0.439776,-0.439776
504,12,0.29218,0.29218
504,13,-0.261618,-0.261618
504,14,-0.342687,-0.342687
504,15,0.17418,0.17418
504,16,-0.0654786,-0.0654786
504,17,0.455205,0.455205
504,18,-0.177797,-0.177797
504,19,-0.256108,-0.256108
504,20,0.0965455,0.0965455
505,1,-0.28544,-0.28544
505,2,-0.430787,-0.430787
505,3,-0.340084,-0.340084
505,4,0.362242,0.362242
505,5,0.312831,0.312831
505,6,0.287118,0.287118
505,7,-0.270711,-0.270711
505,8,0.310296,0.310296
505,9,-0.287688,-0.287688
505,10,-0.436959,-0.436959
505,11,-0.143557,-0.143557
505,12,0.245291,0.245291
505,13,-0.235031,-0.235031
505,14,-0.233642,-0.233642
505,15,0.247232,0.247232
505,16,-0.361684,-0.361684
505,17,0.146958,0.146958
505,18,-0.270254,-0.270254
505,19,-0.2515,-0.2515
505,20,0.305658,0.305658
506,1,-0.222937,-0.222937
506,2,-0.210125,-0.210125
506,3,-0.224908,-0.224908
506,4,0.383177,0.383177
506,5,0.43737,0.43737
506,6,0.362557,0.362557
506,7,-0.383676,-0.383676
506,8,0.431815,0.431815
506,9,-0.250248,-0.250248
506,10,-0.219694,-0.219694
506,11,-0.215853,-0.215853
506,12,0.15107,0.15107
506,13,-0.243268,-0.243268
506,14,-0.154052,-0.154052
506,15,0.309196,0.309196
506,16,-0.250818,-0.250818
506,17,0.0729726,0.0729726
506,18,-0.291843,-0.291843
506,19,-0.298705,-0.298705
506,20,0.315055,0.315055
507,1,-0.217209,-0.217209
507,2,-0.277671,-0.277671
507,3,-0.36372,-0.36372
507,4,0.436659,0.436659
507,5,0.427813,0.427813
507,6,0.397688,0.397688
507,7,-0.383856,-0.383856
507,8,0.472197,0.472197
507,9,-0.378918,-0.378918
507,10,-0.269177,-0.269177
507,11,-0.258761,-0.258761
507,12,0.202639,0.202639
507,13,-0.275256,-0.275256
507,14,-0.243265,-0.243265
507,15,0.320422,0.320422
507,16,-0.278119,-0.278119
507,17,0.0678314,0.0678314
507,18,-0.329584,-0.329584
507,19,-0.378968,-0.378968
507,20,0.26048,0.26048
508,1,-0.161215,-0.161215
508,2,-0.210802,-0.210802
508,3,-0.275044,-0.275044
508,4,0.374676,0.374676
508,5,0.408129,0.408129
508,6,0.322171,0.322171
508,7,-0.355098,-0.355098
508,8,0.430181,0.430181
508,9,-0.289209,-0.289209
508,10,-0.221758,-0.221758
508,11,-0.199469,-0.199469
508,12,0.123878,0.123878
508,13,-0.207559,-0.207559
508,14,-0.146354,-0.146354
508,15,0.270292,0.270292
508,16,-0.226983,-0.226983
508,17,-0.0143466,-0.0143466
508,18,-0.285173,-0.285173
508,19,-0.321934,-0.321934
508,20,0.224874,0.224874
509,1,-0.274075,-0.274075
509,2,-0.317265,-0.317265
509,3,-0.395002,-0.395002
509,4,0.462172,0.462172
509,5,0.483624,0.483624
509,6,0.433206,0.433206
509,7,-0.44807,-0.44807
509,8,0.527826,0.527826
509,9,-0.412143,-0.412143
509,10,-0.321676,-0.321676
509,11,-0.332684,-0.332684
509,12,0.255168,0.255168
509,13,-0.333523,-0.333523
509,14,-0.292282,-0.292282
509,15,0.376012,0.376012
509,16,-0.32474,-0.32474
509,17,0.131035,0.131035
509,18,-0.382503,-0.382503
509,19,-0.440872,-0.440872
509,20,0.325782,0.325782
510,1,-0.0379343,-0.0379343
510,2,-0.112335,-0.112335
510,3,-0.173767,-0.173767
510,4,0.284733,0.284733
510,5,0.309228,0.309228
510,6,0.228789,0.228789
510,7,-0.248689,-0.248689
510,8,0.344931,0.344931
510,9,-0.183731,-0.183731
510,10,-0.121452,-0.121452
510,11,-0.0628517,-0.0628517
510,12,-0.006649,-0.006649
510,13,-0.0880185,-0.0880185
510,14,-0.0243157,-0.0243157
510,15,0.153165,0.153165
510,16,-0.116987,-0.116987
510,17,-0.171706,-0.171706
510,18,-0.16636,-0.16636
510,19,-0.215967,-0.215967
510,20,0.113907,0.113907
511,1,-0.438644,-0.438644
511,2,-0.452263,-0.452263
511,3,-0.538196,-0.538196
511,4,0.56265,0.56265
511,5,0.5961,0.5961
511,6,0.562099,0.562099
511,7,-0.583367,-0.583367
511,8,0.641376,0.641376
511,9,-0.558898,-0.558898
511,10,-0.459914,-0.459914
511,11,-0.54102,-0.54102
511,12,0.444427,0.444427
511,13,-0.507044,-0.507044
511,14,-0.485383,-0.485383
511,15,0.527413,0.527413
511,16,-0.465937,-0.465937
511,17,0.369377,0.369377
511,18,-0.536745,-0.536745
511,19,-0.599838,-0.599838
511,20,0.473764,0.473764
512,1,0.406404,0.406404
512,2,0.280244,0.280244
512,3,0.243303,0.243303
512,4,-0.0745369,-0.0745369
512,5,-0.0633408,-0.0633408
512,6,-0.170088,-0.170088
512,7,0.157758,0.157758
512,8,-0.0313661,-0.0313661
512,9,0.244158,0.244158
512,10,0.271541,0.271541
512,11,0.444245,0.444245
512,12,-0.486422,-0.486422
512,13,0.370983,0.370983
512,14,0.459783,0.459783
512,15,-0.279359,-0.279359
512,16,0.290008,0.290008
512,17,-0.715851,-0.715851
512,18,0.2642,0.2642
512,19,0.223752,0.223752
512,20,-0.301478,-0.301478
513,1,-0.407767,-0.407767
513,2,-0.305515,-0.305515
513,3,-0.423931,-0.423931
513,4,0.284408,0.284408
513,5,0.337671,0.337671
513,6,0.38528,0.38528
513,7,-0.414883,-0.414883
513,8,0.389153,0.389153
513,9,-0.45994,-0.45994
513,10,-0.314582,-0.314582
513,11,-0.642207,-0.642207
513,12,0.504752,0.504752
513,13,-0.498416,-0.498416
513,14,-0.554659,-0.554659
513,15,0.436894,0.436894
513,16,-0.338925,-0.338925
513,17,0.608734,0.608734
513,18,-0.442553,-0.442553
513,19,-0.518412,-0.518412
513,20,0.364363,0.364363
514,1,0.191073,0.191073
514,2,0.0144783,0.0144783
514,3,0.0736498,0.0736498
514,4,0.0544585,0.0544585
514,5,0.0203255,0.0203255
514,6,-0.0608159,-0.0608159
514,7,0.0697824,0.0697824
514,8,0.0267022,0.0267022
514,9,0.113581,0.113581
514,10,0.00721616,0.00721616
514,11,0.341466,0.341466
514,12,-0.275984,-0.275984
514,13,0.219793,0.219793
514,14,0.27761,0.27761
514,15,-0.153124,-0.153124
514,16,0.0692279,0.0692279
514,17,-0.477066,-0.477066
514,18,0.131548,0.131548
514,19,0.135342,0.135342
514,20,-0.114323,-0.114323
515,1,-0.542696,-0.542696
515,2,-0.432909,-0.432909
515,3,-0.515332,-0.515332
515,4,0.485023,0.485023
515,5,0.553273,0.553273
515,6,0.562717,0.562717
515,7,-0.592972,-0.592972
515,8,0.576116,0.576116
515,9,-0.557316,-0.557316
515,10,-0.442526,-0.442526
515,11,-0.70586,-0.70586
515,12,0.580564,0.580564
515,13,-0.608798,-0.608798
515,14,-0.609505,-0.609505
515,15,0.589059,0.589059
515,16,-0.485745,-0.485745
515,17,0.655543,0.655543
515,18,-0.577408,-0.577408
515,19,-0.622624,-0.622624
515,20,0.547757,0.547757
516,1,0.598576,0.598576
516,2,0.410294,0.410294
516,3,0.422086,0.422086
516,4,-0.245108,-0.245108
516,5,-0.287394,-0.287394
516,6,-0.378308,-0.378308
516,7,0.400409,0.400409
516,8,-0.266829,-0.266829
516,9,0.447776,0.447776
516,10,0.413422,0.413422
516,11,0.734641,0.734641
516,12,-0.693305,-0.693305
516,13,0.602177,0.602177
516,14,0.680297,0.680297
516,15,-0.507747,-0.507747
516,16,0.455,0.455
516,17,-0.952228,-0.952228
516,18,0.488405,0.488405
516,19,0.477419,0.477419
516,20,-0.504213,-0.504213
517,1,-0.00493893,-0.00493893
517,2,0.184403,0.184403
517,3,0.0668598,0.0668598
517,4,-0.257283,-0.257283
517,5,-0.179084,-0.179084
517,6,-0.107903,-0.107903
517,7,0.0625073,0.0625073
517,8,-0.149143,-0.149143
517,9,0.0176126,0.0176126
517,10,0.17252,0.17252
517,11,-0.285273,-0.285273
517,12,0.129984,0.129984
517,13,-0.0902555,-0.0902555
517,14,-0.166121,-0.166121
517,15,0.000398301,0.000398301
517,16,0.122797,0.122797
517,17,0.342151,0.342151
517,18,0.00314921,0.00314921
517,19,-0.0549975,-0.0549975
517,20,-0.0704615,-0.0704615
518,1,-0.377659,-0.377659
518,2,-0.500517,-0.500517
518,3,-0.401864,-0.401864
518,4,0.345746,0.345746
518,5,0.273158,0.273158
518,6,0.299117,0.299117
518,7,-0.26635,-0.26635
518,8,0.270747,0.270747
518,9,-0.34418,-0.34418
518,10,-0.499045,-0.499045
518,11,-0.2448,-0.2448
518,12,0.374905,0.374905
518,13,-0.317076,-0.317076
518,14,-0.360774,-0.360774
518,15,0.290407,0.290407
518,16,-0.420442,-0.420442
518,17,0.344072,0.344072
518,18,-0.311357,-0.311357
518,19,-0.286028,-0.286028
518,20,0.350595,0.350595
519,1,-0.099456,-0.099456
519,2,-0.10496,-0.10496
519,3,-0.0716024,-0.0716024
519,4,0.266947,0.266947
519,5,0.314396,0.314396
519,6,0.220899,0.220899
519,7,-0.242151,-0.242151
519,8,0.283496,0.283496
519,9,-0.084914,-0.084914
519,10,-0.11607,-0.11607
519,11,-0.0197689,-0.0197689
519,12,-0.00235468,-0.00235468
519,13,-0.084483,-0.084483
519,14,0.0222294,0.0222294
519,15,0.166026,0.166026
519,16,-0.140191,-0.140191
519,17,-0.0918956,-0.0918956
519,18,-0.147095,-0.147095
519,19,-0.12246,-0.12246
519,20,0.202546,0.202546
520,1,-0.438455,-0.438455
520,2,-0.447503,-0.447503
520,3,-0.54507,-0.54507
520,4,0.575437,0.575437
520,5,0.569105,0.569105
520,6,0.573096,0.573096
520,7,-0.554218,-0.554218
520,8,0.612379,0.612379
520,9,-0.570536,-0.570536
520,10,-0.433852,-0.433852
520,11,-0.515421,-0.515421
520,12,0.450325,0.450325
520,13,-0.501097,-0.501097
520,14,-0.49105,-0.49105
520,15,0.521909,0.521909
520,16,-0.459794,-0.459794
520,17,0.380442,0.380442
520,18,-0.521742,-0.521742
520,19,-0.570666,-0.570666
520,20,0.454933,0.454933
521,1,0.377208,0.377208
521,2,0.265803,0.265803
521,3,0.230315,0.230315
521,4,-0.0545902,-0.0545902
521,5,-0.0402259,-0.0402259
521,6,-0.162836,-0.162836
521,7,0.137893,0.137893
521,8,-0.0297538,-0.0297538
521,9,0.229051,0.229051
521,10,0.257188,0.257188
521,11,0.424117,0.424117
521,12,-0.459925,-0.459925
521,13,0.354386,0.354386
521,14,0.449408,0.449408
521,15,-0.252393,-0.252393
521,16,0.263279,0.263279
521,17,-0.680299,-0.680299
