t,unit,input,output
500,1,6.5224,6.5224
500,2,6.41244,0.0477733
500,3,-6.64084,-6.64084
500,4,6.40986,0.0476816
500,5,6.52882,0.0485549
500,6,6.6551,6.6551
500,7,6.41153,0.0477412
500,8,-6.40135,-6.40135
500,9,6.99217,0.00111986
500,10,6.27477,6.27477
500,11,-6.65738,0.0420869
500,12,-6.76819,0.0313021
500,13,-6.76151,-6.76151
500,14,-6.62906,0.0441243
500,15,-6.64856,0.042756
500,16,6.65376,0.0423651
500,17,6.77494,6.77494
500,18,6.76308,6.76308
500,19,-6.65532,-6.65532
500,20,-6.65086,0.0425847
500,21,6.42941,0.0482959
500,22,6.6427,0.0431838
500,23,6.8864,0.0161484
500,24,6.52358,0.04866
500,25,6.64843,0.0427662
500,26,6.63436,0.0437681
500,27,-6.77081,0.0309997
500,28,6.89211,0.0153565
500,29,-6.66637,-6.66637
500,30,-6.64661,0.0429
500,31,6.76692,0.0314474
500,32,-6.87938,0.0171165
500,33,6.53638,0.0483806
500,34,-7.11713,-0.0160886
500,35,-6.5326,0.048471
500,36,-6.65396,0.0423503
500,37,6.5427,0.0482142
500,38,-6.64199,-6.64199
500,39,6.52938,6.52938
500,40,6.5314,6.5314
501,1,1.66079,1.66079
501,2,1.47609,-0.215036
501,3,-1.84387,-1.84387
501,4,1.47942,-0.214709
501,5,1.66402,-0.16645
501,6,1.85763,1.85763
501,7,1.47782,-0.214869
501,8,-1.47034,-1.47034
501,9,2.40299,0.12636
501,10,1.27606,1.27606
501,11,-1.8605,-0.0726008
501,12,-2.04018,0.0196402
501,13,-2.02987,-2.02987
501,14,-1.83598,-0.0854369
501,15,-1.8492,-0.0785334
501,16,1.85514,-0.0754193
501,17,2.04338,2.04338
501,18,2.03776,2.03776
501,19,-1.85372,-1.85372
501,20,-1.85312,-0.0764778
501,21,1.49135,-0.213359
501,22,1.84606,-0.0801773
501,23,2.22694,0.0934915
501,24,1.65921,-0.168341
501,25,1.85439,-0.0758142
501,26,1.83899,-0.083869
501,27,-2.04423,0.0215665
501,28,2.22739,0.0936234
501,29,-1.86697,-1.86697
501,30,-1.85109,-0.0775419
501,31,2.03249,0.0159591
501,32,-2.21442,0.08967
501,33,1.66954,-0.164248
501,34,-2.59284,0.117581
501,35,-1.66356,-0.166634
501,36,-1.85223,-0.0769458
501,37,1.67534,-0.161892
501,38,-1.84271,-1.84271
501,39,1.66174,1.66174
501,40,1.66718,1.66718
502,1,9.51056,9.51056
502,2,9.48114,-0.033514
502,3,-9.54845,-9.54845
502,4,9.45443,-0.0333233
502,5,9.51271,-0.0334349
502,6,9.56288,9.56288
502,7,9.47013,-0.0334641
502,8,-9.45441,-9.45441
502,9,9.6952,-0.0268492
502,10,9.39858,9.39858
502,11,-9.5691,-0.0324835
502,12,-9.60391,-0.0313934
502,13,-9.62254,-9.62254
502,14,-9.54453,-0.0330242
502,15,-9.56245,-0.0326489
502,16,9.55982,-0.0327103
502,17,9.61566,9.61566
502,18,9.60601,9.60601
502,19,-9.57792,-9.57792
502,20,-9.56229,-0.0326527
502,21,9.48386,-0.0335202
502,22,9.56433,-0.0326035
502,23,9.64279,-0.0297442
502,24,9.52325,-0.0333353
502,25,9.54977,-0.0329251
502,26,9.55786,-0.0327547
502,27,-9.60094,-0.0315008
502,28,9.6855,-0.0274399
502,29,-9.58293,-9.58293
502,30,-9.56315,-0.0326322
502,31,9.64494,-0.0296402
502,32,-9.68153,-0.0276751
502,33,9.53743,-0.0331444
502,34,-9.75726,-0.0225356
502,35,-9.52061,-0.0333637
502,36,-9.58426,-0.0320548
502,37,9.52507,-0.0333145
502,38,-9.57908,-9.57908
502,39,9.52302,9.52302
502,40,9.52972,9.52972
503,1,-7.25511,-7.25511
503,2,-7.52459,-0.0421764
503,3,6.994,6.994
503,4,-7.52746,-0.0421293
503,5,-7.25804,-0.0317843
503,6,-6.98736,-6.98736
503,7,-7.52445,-0.0421787
503,8,7.52777,7.52777
503,9,-6.1816,0.0278091
503,10,-7.8017,-7.8017
503,11,6.9839,0.00230373
503,12,6.71918,0.0365794
