t,unit,input,output
500,1,21.3731,21.3731
500,2,-24.0524,-24.0524
500,3,12.2694,0.0194265
500,4,-14.0328,0.0023321
500,5,-15.5939,-15.5939
500,6,-0.058789,-0.058789
500,7,-5.56675,-5.56675
500,8,13.3177,13.3177
500,9,-14.0582,0.00411569
500,10,4.08376,4.08376
500,11,11.4633,-0.027583
500,12,6.76274,0.0319238
500,13,-5.68694,-5.68694
500,14,-1.6446,-1.6446
500,15,-18.7422,-18.7422
500,16,6.00918,6.00918
500,17,6.2651,6.2651
500,18,-13.594,-0.0224017
500,19,-24.0488,-24.0488
500,20,8.39011,8.39011
501,1,17.2336,17.2336
501,2,-20.9914,-20.9914
501,3,8.94636,0.0059675
501,4,-11.4371,-0.0272897
501,5,-12.5719,-12.5719
501,6,2.95255,2.95255
501,7,-8.55809,-8.55809
501,8,17.1774,17.1774
501,9,-9.87873,-0.011981
501,10,0.964831,0.964831
501,11,7.31839,-0.0366051
501,12,3.45163,-0.0911575
501,13,-10.2406,-10.2406
501,14,1.67287,1.67287
501,15,-15.056,-15.056
501,16,9.40075,9.40075
501,17,10.4169,10.4169
501,18,-10.5527,0.0297505
501,19,-20.2688,-20.2688
501,20,5.77938,5.77938
502,1,21.7876,21.7876
502,2,-24.7695,-24.7695
502,3,12.8733,0.00958561
502,4,-14.8322,0.0107972
502,5,-16.2996,-16.2996
502,6,-0.745877,-0.745877
502,7,-4.86065,-4.86065
502,8,12.802,12.802
502,9,-14.4584,0.0218275
502,10,4.7729,4.7729
502,11,11.8535,-0.0119255
502,12,7.35696,-0.038971
502,13,-5.37202,-5.37202
502,14,-2.24032,-2.24032
502,15,-19.2624,-19.2624
502,16,5.40412,5.40412
502,17,5.846,5.846
502,18,-14.3104,0.0184123
502,19,-24.5585,-24.5585
502,20,9.18959,9.18959
503,1,19.8238,19.8238
503,2,-23.7455,-23.7455
503,3,11.6193,-0.0254944
503,4,-14.2093,0.0136916
503,5,-15.3097,-15.3097
503,6,0.228441,0.228441
503,7,-5.82589,-5.82589
503,8,14.5106,14.5106
503,9,-12.48,0.0254552
503,10,3.71916,3.71916
503,11,9.90706,-0.00924872
503,12,6.11347,0.0181706
503,13,-7.6848,-7.6848
503,14,-0.991561,-0.991561
503,15,-17.6812,-17.6812
503,16,6.70889,6.70889
503,17,7.81393,7.81393
503,18,-13.2971,-0.0192382
503,19,-22.9137,-22.9137
503,20,8.55113,8.55113
504,1,14.2881,14.2881
504,2,-17.9175,-17.9175
504,3,5.79716,-0.0326686
504,4,-8.19432,0.0222686
504,5,-9.45149,-9.45149
504,6,6.09752,6.09752
504,7,-11.7112,-11.7112
504,8,20.0754,20.0754
504,9,-6.97319,0.00384012
504,10,-2.05348,-2.05348
504,11,4.37343,0.0671045
504,12,0.291758,0.865744
504,13,-13.0831,-13.0831
504,14,4.82711,4.82711
504,15,-11.9634,-11.9634
504,16,12.4627,12.4627
504,17,13.3373,13.3373
504,18,-7.45115,-0.0422175
504,19,-17.2748,-17.2748
504,20,2.54761,2.54761
505,1,13.7782,13.7782
505,2,-15.9501,-15.9501
505,3,4.38556,0.0679406
505,4,-5.8703,-0.0214881
505,5,-7.56844,-7.56844
505,6,7.91167,7.91167
505,7,-13.5853,-13.5853
505,8,21.0707,21.0707
505,9,-6.46111,0.0488982
505,10,-3.89342,-3.89342
505,11,3.9435,-0.0142516
505,12,-1.04588,-0.0437158
505,13,-13.1521,-13.1521
505,14,6.2259,6.2259
505,15,-10.9469,-10.9469
505,16,13.8821,13.8821
505,17,13.8494,13.8494
505,18,-5.48455,-0.0579692
505,19,-16.2986,-16.2986
505,20,0.209848,0.209848
506,1,21.9189,21.9189
506,2,-23.7689,-23.7689
506,3,12.401,0.0244364
506,4,-13.6184,-0.0217758
506,5,-15.3677,-15.3677
506,6,0.153276,0.153276
506,7,-5.75498,-5.75498
506,8,13.1633,13.1633
506,9,-14.5561,0.0215287
506,10,3.72604,3.72604
506,11,11.9987,-0.00010644
506,12,6.89872,0.0144343
506,13,-4.93654,-4.93654
506,14,-1.78385,-1.78385
506,15,-19.1476,-19.1476
506,16,5.98379,5.98379
506,17,5.74421,5.74421
506,18,-13.3489,-0.0212077
506,19,-24.3196,-24.3196
506,20,7.97094,7.97094
507,1,19.5113,19.5113
507,2,-23.2569,-23.2569
507,3,11.2961,-0.0225947
507,4,-13.7499,-0.0163728
507,5,-14.8422,-14.8422
507,6,0.6497,0.6497
507,7,-6.26741,-6.26741
507,8,14.9627,14.9627
507,9,-12.136,0.0108702
507,10,3.17196,3.17196
507,11,9.58507,-0.0320299
507,12,5.78269,-0.0347277
507,13,-7.9732,-7.9732
507,14,-0.664414,-0.664414
507,15,-17.4055,-17.4055
507,16,7.13843,7.13843
507,17,8.18653,8.18653
507,18,-12.8521,0.0111005
507,19,-22.5545,-22.5545
507,20,8.11352,8.11352
508,1,12.3654,12.3654
508,2,-15.8938,-15.8938
508,3,3.82167,-0.0442592
508,4,-6.13891,0.0219158
508,5,-7.41842,-7.41842
508,6,8.12249,8.12249
508,7,-13.7443,-13.7443
508,8,22.0443,22.0443
508,9,-5.04233,-0.00837033
508,10,-4.10229,-4.10229
508,11,2.43186,0.127904
508,12,-1.70228,-0.150485
508,13,-14.9703,-14.9703
508,14,6.8129,6.8129
508,15,-10.0228,-10.0228
508,16,14.4681,14.4681
508,17,15.2804,15.2804
508,18,-5.44037,-0.0574851
508,19,-15.3261,-15.3261
508,20,0.502148,0.502148
509,1,17.2583,17.2583
509,2,-19.03,-19.03
509,3,7.55328,-0.0415529
509,4,-8.71844,0.0282448
509,5,-10.5671,-10.5671
509,6,4.98978,4.98978
509,7,-10.5846,-10.5846
509,8,17.7601,17.7601
509,9,-9.94311,-0.00569072
509,10,-0.98429,-0.98429
509,11,7.34435,-0.0382614
509,12,2.03434,0.0168485
509,13,-9.51667,-9.51667
509,14,3.05508,3.05508
509,15,-14.3567,-14.3567
509,16,10.7231,10.7231
509,17,10.3815,10.3815
