t,unit,input,output
500,1,-2.39774,-2.39774
500,2,-1.02786,-1.02786
500,3,-0.739391,0.314386
500,4,0.188311,0.942681
500,5,0.427469,0.427469
500,6,0.899647,0.899647
500,7,3.78637,3.78637
500,8,0.873555,0.873555
500,9,0.18151,0.94668
500,10,2.83658,2.83658
500,11,-0.0346069,0.998031
500,12,-0.25598,0.895647
500,13,-1.43263,-1.43263
500,14,-1.31597,-1.31597
500,15,3.93166,3.93166
500,16,-0.779184,-0.779184
500,17,3.2229,3.2229
500,18,-0.845181,0.176041
500,19,-1.26385,-1.26385
500,20,0.731578,0.731578
501,1,-2.39836,-2.39836
501,2,-1.02724,-1.02724
501,3,-0.738328,0.31582
501,4,0.187715,0.943037
501,5,0.426789,0.426789
501,6,0.898117,0.898117
501,7,3.78594,3.78594
501,8,0.874135,0.874135
501,9,0.18012,0.947481
501,10,2.83729,2.83729
501,11,-0.0341523,0.998082
501,12,-0.255289,0.896191
501,13,-1.43049,-1.43049
501,14,-1.31388,-1.31388
501,15,3.93181,3.93181
501,16,-0.779368,-0.779368
501,17,3.22152,3.22152
501,18,-0.84602,0.17499
501,19,-1.26314,-1.26314
501,20,0.731031,0.731031
502,1,-2.39828,-2.39828
502,2,-1.02671,-1.02671
502,3,-0.738612,0.315438
502,4,0.188849,0.942359
502,5,0.425696,0.425696
502,6,0.896443,0.896443
502,7,3.78631,3.78631
502,8,0.874351,0.874351
502,9,0.180281,0.947388
502,10,2.83812,2.83812
502,11,-0.0348414,0.998004
502,12,-0.254598,0.896734
502,13,-1.43283,-1.43283
502,14,-1.3138,-1.3138
502,15,3.93195,3.93195
502,16,-0.779629,-0.779629
502,17,3.22202,3.22202
502,18,-0.846639,0.174214
502,19,-1.26186,-1.26186
502,20,0.729788,0.729788
503,1,-2.39858,-2.39858
503,2,-1.02532,-1.02532
503,3,-0.739147,0.314715
503,4,0.189757,0.941814
503,5,0.425479,0.425479
503,6,0.896679,0.896679
503,7,3.7864,3.7864
503,8,0.874399,0.874399
503,9,0.179321,0.947938
503,10,2.83951,2.83951
503,11,-0.0351632,0.997967
503,12,-0.253259,0.897783
503,13,-1.43166,-1.43166
503,14,-1.31369,-1.31369
503,15,3.93255,3.93255
503,16,-0.780689,-0.780689
503,17,3.22277,3.22277
503,18,-0.84591,0.175127
503,19,-1.26098,-1.26098
503,20,0.729778,0.729778
504,1,-2.39952,-2.39952
504,2,-1.02348,-1.02348
504,3,-0.739239,0.314592
504,4,0.189304,0.942086
504,5,0.424515,0.424515
504,6,0.897839,0.897839
504,7,3.78646,3.78646
504,8,0.875278,0.875278
504,9,0.17747,0.948991
504,10,2.84025,2.84025
504,11,-0.03543,0.997936
504,12,-0.252905,0.89806
504,13,-1.43296,-1.43296
504,14,-1.31339,-1.31339
504,15,3.93419,3.93419
504,16,-0.782077,-0.782077
504,17,3.22305,3.22305
504,18,-0.845866,0.175182
504,19,-1.26238,-1.26238
504,20,0.73058,0.73058
505,1,-2.40042,-2.40042
505,2,-1.02414,-1.02414
505,3,-0.7389,0.315049
505,4,0.189235,0.942127
505,5,0.423189,0.423189
505,6,0.898725,0.898725
505,7,3.78654,3.78654
505,8,0.876138,0.876138
505,9,0.176248,0.94968
505,10,2.84072,2.84072
505,11,-0.0355227,0.997926
505,12,-0.253572,0.897538
505,13,-1.43245,-1.43245
505,14,-1.3128,-1.3128
505,15,3.93566,3.93566
505,16,-0.783846,-0.783846
505,17,3.22428,3.22428
505,18,-0.847178,0.173538
505,19,-1.26429,-1.26429
505,20,0.731232,0.731232
506,1,-2.40028,-2.40028
506,2,-1.02652,-1.02652
506,3,-0.73942,0.314347
506,4,0.19006,0.941631
506,5,0.424014,0.424014
